oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Prison_Jail,Not_Defined_Elsewhere,Other_Invalid_Blank,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear
106380964,106380964,380964,ST. LUKES HOSPITAL,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,,NO, 162c,, 04 - West Bay, San Francisco,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,150,Basic,5775,5113,,,1411,1079,1874,1909,1652,1326,571,387,325,354,,1040,3194,3739,17,4,2,2892,140,56,4,,,,10684,,,4,0,0,,,4217,1498,564,2287,2322,45,,27,112,,459,105,414,624,2794,804,6,699,573,18,425,1505,744,1534,659,54,23,7,205,2,13,82,7870,1567,55,278,6,57,10,,10888,1433,1034,,,46,141,180,262,355,301,427,581,90,84,,519,564,752,,8,,624,114,93,108,177,22,12,38,1647,255,1,0,0,0,0,0,642,1234,361,194,36,61,46,478,2,348,163,135,171,170,45,44,37,5,27,400,127,194,2,12,114,17,197,8,6,83,5,1991,19,3,5,9,6,3,1,,2467,2007
106380965,106380965,380965,"ST. MARYS MEDICAL CENTER, SAN FRANCISCO",450 STANYAN STREET,SAN FRANCISCO,94117,,YES, 162g,, 04 - West Bay, San Francisco,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,336,Basic,7664,8027,2,,264,859,3447,2846,2501,2015,1130,1026,1575,30,,1880,1226,1335,27,187,1009,10029,2,96,19,21,1,58,15322,85,2,52,0,0,35,,1803,3691,474,6188,3537,59,,51,304,1,763,331,889,343,4457,952,10,629,761,,785,1400,1093,2865,1217,15,192,12,177,2,103,157,10831,2404,120,279,4,107,73,,15693,1676,1525,,,27,108,161,229,363,368,532,1413,,,,665,281,207,4,11,107,1926,21,42,174,395,48,6,73,1577,865,,0,0,0,0,0,336,2015,604,58,188,4,40,615,3,526,159,198,211,301,83,122,54,4,34,525,191,131,,,247,23,241,7,10,201,12,2388,41,2,4,12,7,6,,,3201,2007
106381154,106381154,381154,UCSF MEDICAL CENTER,505 PARNASSUS AVENUE,SAN FRANCISCO,94122,,YES, 162g,, 04 - West Bay, San Francisco,General Acute Care,University of California,General Medical / Surgical,566,Basic,16215,14293,,,3111,2149,5129,5163,4614,3900,2382,1661,1556,836,7,5127,5175,3353,74,2238,555,13986,17,44,21,18,,1,30319,10,2,4,0,0,,72,6101,5524,2428,13109,3346,101,,99,526,7,705,350,825,392,5506,2250,67,1355,1881,40,1288,994,1316,12806,1130,40,42,5,179,,150,183,25696,2522,103,258,13,152,35,,30508,4154,4133,,,242,502,771,1034,1384,1202,1187,1610,113,242,,1801,1291,803,19,450,61,3862,95,158,296,772,238,57,49,6018,600,4,0,0,0,0,0,1626,3850,2384,343,84,35,259,1581,15,1033,374,487,469,968,197,494,232,9,106,956,240,822,,10,334,60,732,22,30,44,33,6862,64,11,16,31,45,2,1,,8287,2007
106382715,106382715,382715,CHINESE HOSPITAL,845 JACKSON STREET,SAN FRANCISCO,94133,,NO, 162a,, 04 - West Bay, San Francisco,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,54,Standby,2521,2166,,,327,238,310,315,468,556,531,1037,872,33,,4306,85,46,,12,21,217,16,14,1,2,,,4649,2,,,0,0,3,,1147,1466,124,1589,361,12,,18,116,1,300,136,264,68,1215,296,19,207,132,,55,366,180,1302,454,7,40,3,48,4,,36,3426,553,13,54,4,44,1,,4687,917,724,,,4,15,21,48,92,179,543,739,,,,1611,11,5,,5,,9,36,17,75,430,1,,3,815,264,,0,0,0,0,0,113,1367,109,30,22,2,23,272,,302,104,87,55,83,24,135,14,,11,328,35,166,,,81,4,40,1,1,30,2,1471,10,,1,,,,,,1641,2007
106390846,106390846,390846,DAMERON HOSPITAL,525 WEST ACACIA,STOCKTON,95203,,NO, 169b,, 06 - North San Joaquin, San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,188,Basic,13655,10607,,,3255,3071,3940,3321,3418,2677,1483,1115,1050,929,3,2260,5448,7572,12,603,,8367,108,445,64,,,4,23402,129,1,52,0,0,33,24,7877,3845,1026,8723,2791,961,,58,477,5,1553,384,1338,787,6749,1114,25,1265,779,28,478,2397,1001,4863,1815,116,128,37,421,4,11,277,17192,2857,107,1002,105,157,33,,24262,2675,2137,,,152,250,315,521,754,763,845,1037,52,123,,527,817,930,,141,,2397,67,80,250,290,22,59,32,3065,946,1,0,0,0,0,0,716,2512,1376,172,36,103,86,875,,681,320,296,201,501,91,80,88,4,26,766,121,566,,7,273,28,175,26,6,3,12,4146,51,7,38,35,7,4,1,,4812,2007
106390923,106390923,390923,LODI MEMORIAL HOSPITAL,975 SOUTH FAIRMONT AVENUE,LODI, 95240-5179,,NO,166,, 06 - North San Joaquin, San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,107,Basic,10053,8300,1,,2198,2011,2858,2276,2399,1888,1231,1262,1454,777,,280,305,4372,13,465,53,12866,544,1073,86,4,,,14570,88,,57,0,0,1305,627,5123,3814,1062,4966,3389,538,1,71,523,8,904,376,1057,148,3798,840,41,762,3171,17,583,1377,421,3718,1184,148,137,17,267,,70,142,14207,1203,95,666,85,115,18,,18354,2498,2194,,,116,255,327,475,627,656,796,1243,71,126,,114,64,775,2,93,3,3641,212,106,194,374,55,3,90,2811,841,6,0,0,0,0,0,815,2611,786,372,108,103,41,869,2,854,224,234,221,467,94,83,67,8,65,613,109,630,2,6,305,50,183,19,16,10,13,3946,55,10,50,30,3,2,,,4692,2007
106391010,106391010,391010,SAN JOAQUIN GENERAL HOSPITAL,500 WEST HOSPITAL ROAD,FRENCH CAMP,95231,,NO, 169b,, 06 - North San Joaquin, San Joaquin,General Acute Care,City and/or County,General Medical / Surgical,196,Basic,18558,21135,2,,3091,3766,7623,6090,7577,5951,2707,1002,648,1239,1,2850,7354,16257,95,631,319,12189,4361,4738,62,2,4,,30349,92,,87,0,0,,,12147,3747,5403,2563,15835,1563,3,202,1646,12,3081,1113,1995,894,7621,2573,92,1824,1466,66,1169,3653,2476,8246,1693,167,202,28,1224,32,53,359,31119,2935,188,1289,135,172,99,,39695,1822,2508,,,193,503,517,776,884,615,309,225,156,152,,435,756,1611,5,66,9,1448,196,99,177,159,44,,13,3262,285,95,0,0,0,0,0,1276,982,294,1588,190,92,66,698,4,788,251,218,234,739,58,112,69,11,44,494,204,223,2,23,175,28,194,150,8,27,15,3324,88,19,227,41,10,22,2,,4330,2007
106391042,106391042,391042,ST. JOSEPHS MEDICAL CENTER OF STOCKTON,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,,NO, 169a,, 06 - North San Joaquin, San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,273,Basic,19329,15638,1,5,5093,3819,5159,4363,4639,4114,2343,1849,1911,1682,1,2874,6105,12322,158,778,70,12666,211,4501,215,1,,2,29858,15,,42,1,0,,127,14176,7318,1137,6974,5368,924,,84,840,6,1647,644,1737,848,7468,2339,36,1821,2885,37,973,3448,1419,7817,2241,286,155,25,592,6,28,333,26675,3060,143,1061,124,210,34,,34973,4769,3954,1,,248,441,520,925,1315,1305,1461,2019,206,284,,1013,1169,1948,27,216,21,4330,151,152,455,867,92,28,88,5287,1603,1,0,0,0,0,0,2037,4769,1449,362,107,137,143,1723,7,1307,436,485,556,996,151,234,133,10,73,1391,242,668,4,28,545,80,350,69,33,403,22,6892,113,9,94,67,34,10,3,,8724,2007
106391056,106391056,391056,SUTTER TRACY COMMUNITY HOSPITAL,1420 NORTH TRACY BOULEVARD,TRACY,95376,,NO,163,, 06 - North San Joaquin, San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,82,Basic,15934,12600,,,5179,3507,4430,4335,4032,2657,1252,963,843,1336,,2090,2936,9550,31,1031,234,12662,476,57,66,,,4,27683,66,,,0,0,,182,8608,3040,1040,11350,4496,762,,70,482,4,1473,340,1627,862,6764,1601,41,2850,572,21,803,3939,1188,5135,1717,115,175,14,258,5,2,302,21305,3054,124,1194,74,180,15,,28534,1306,1055,,,72,137,201,343,354,350,360,485,13,46,,225,181,568,4,68,2,1313,138,22,76,100,26,,24,1736,238,1,0,0,0,0,0,395,1085,640,201,40,43,45,413,2,470,131,107,175,285,32,62,66,3,31,308,47,141,,,139,23,170,8,13,40,10,1860,23,4,44,17,7,3,,,2361,2007
106392287,106392287,392287,DOCTORS HOSPITAL OF MANTECA,1205 EAST NORTH STREET,MANTECA,95336,,NO,164.1,, 06 - North San Joaquin, San Joaquin,General Acute Care,Investor - Corporation,General Medical / Surgical,73,Basic,11022,10182,1,,3121,2802,3728,3167,3011,1977,982,768,811,838,,119,617,3117,5,184,246,16917,222,651,31,3,,1,20248,25,,17,0,0,7,,1973,2653,1585,12029,2965,623,,55,411,1,1279,305,982,382,5589,1374,21,1345,470,36,433,2428,881,4590,1626,66,188,22,197,4,64,208,14912,2975,95,647,68,108,25,,21205,1214,1146,,,68,258,190,303,336,331,325,514,17,18,,28,73,261,,25,60,1913,143,34,99,95,4,5,2,1412,303,263,0,0,0,0,0,203,1023,694,49,391,248,27,445,,398,114,110,103,201,45,51,48,2,27,322,67,149,,3,130,21,157,8,11,83,6,1853,27,,14,11,36,3,,,2360,2007
106394009,106394009,394009,KAISER FND HOSP-MANTECA,1777 WEST YOSEMITE AVENUE,MANTECA,95336,,NO,164.1,, 06 - North San Joaquin, San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,61,Basic,8901,7491,,,2030,2157,2024,2491,2737,1925,1178,822,687,339,2,1014,1288,4986,130,188,67,8719,263,332,19,22,4,1,15445,8,2,73,37,0,179,7,798,2207,126,11071,2190,162,,41,334,6,793,174,676,235,3598,986,14,861,541,7,408,1091,391,6074,187,4,3,5,62,,,27,15754,20,12,287,15,9,7,,16392,1389,1232,,,16,86,197,358,487,477,507,492,,1,,139,183,511,14,25,8,1741,184,25,47,26,44,14,3,2063,214,1,0,0,0,0,0,44,1266,1229,74,8,1,51,550,,584,114,132,99,123,44,71,51,1,27,291,52,430,,,54,20,188,2,1,,7,2298,18,1,9,16,5,2,,,2621,2007
106400466,106400466,400466,ARROYO GRANDE COMMUNITY HOSPITAL,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,,NO,171,, 08 - Mid-Coast, San Luis Obispo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,53,Basic,10556,9385,,,2278,2632,2977,2219,2613,2193,1468,1483,1676,401,1,158,160,2864,16,1162,164,15417,347,41,44,3,,,19454,3,,49,0,0,,,4783,4686,753,7099,2620,338,1,39,479,6,848,289,872,367,5558,1437,12,1004,1058,12,446,1798,942,4435,1608,70,112,25,162,14,59,179,14027,2391,189,943,45,88,29,,19941,1043,960,,,34,76,85,171,261,295,405,673,,3,,19,22,160,,54,6,1742,67,25,86,321,19,2,15,1160,307,1,0,0,0,0,0,207,1311,368,102,15,6,27,419,1,388,109,116,111,238,55,46,33,2,17,302,32,101,,,131,33,101,2,10,56,9,1567,11,6,44,21,5,5,2,,2003,2007
106400480,106400480,400480,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,,NO,172,, 08 - Mid-Coast, San Luis Obispo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,112,Basic,7101,6230,,,975,1297,2268,1437,1692,1690,1105,1139,1515,213,,110,181,1090,6,714,196,11034,103,49,18,3,1,,12997,70,2,88,0,0,,,2314,3829,392,5164,1632,208,,41,412,5,683,198,696,282,3338,1021,21,787,500,14,372,1082,675,2996,1110,27,117,11,122,21,74,128,9688,1536,120,276,26,64,11,,13331,984,892,,,25,72,62,154,210,269,416,667,,1,,19,18,85,,64,45,1645,18,16,70,229,15,15,18,1181,311,3,0,0,0,0,0,118,1282,400,64,12,11,25,498,1,321,98,86,106,208,38,58,36,2,13,220,28,127,,,169,15,140,3,5,71,4,1395,37,6,11,14,2,3,1,,1876,2007
106400524,106400524,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY STREET,SAN LUIS OBISPO,93405,,NO,172,, 08 - Mid-Coast, San Luis Obispo,General Acute Care,Investor - Corporation,General Medical / Surgical,165,Basic,9804,8983,,,1759,2633,4110,2251,2358,2168,1025,840,1120,523,,145,286,1462,3,214,207,16470,29,64,15,8,1,1,18584,36,3,44,0,0,2,,3179,3366,910,9090,2242,286,,37,278,3,827,211,850,251,5378,1209,25,1300,787,16,515,1601,860,4353,1544,83,145,7,183,23,134,235,13197,2337,204,502,54,122,17,,18787,1425,1352,,,125,222,180,324,407,336,381,668,37,97,,13,36,173,,30,32,2493,36,21,107,228,38,2,5,1821,412,107,0,0,0,0,0,285,1319,836,146,191,28,36,441,5,527,157,116,172,455,81,73,96,4,26,306,65,186,,3,234,36,168,6,10,116,14,2033,44,20,56,33,2,5,,,2777,2007
106400548,106400548,400548,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS ROAD,TEMPLETON,93465,,NO,170,, 08 - Mid-Coast, San Luis Obispo,General Acute Care,Investor - Corporation,General Medical / Surgical,114,Basic,15398,12183,1,,3339,3531,4704,3931,3753,3024,1736,1412,1364,788,,103,602,4453,9,268,166,21981,380,78,56,4,,,26943,27,,16,0,0,78,,7044,4828,1348,10447,3915,657,,84,643,4,1608,337,1384,434,7588,1698,60,1930,739,28,629,2969,1520,5270,2272,103,191,13,191,,95,396,19359,3607,258,834,97,162,4,,27582,1898,1475,,,83,177,227,390,460,449,589,983,1,14,,18,55,268,1,16,27,2988,78,24,157,490,61,,4,2110,423,26,0,0,0,0,0,322,1861,831,242,117,47,27,588,1,675,139,199,161,422,81,88,87,,24,460,74,299,,1,254,36,214,9,7,82,13,2574,37,22,72,37,15,1,,,3373,2007
106410782,106410782,410782,SAN MATEO MEDICAL CENTER,222 WEST 39TH AVENUE,SAN MATEO,94403,,NO, 176e,, 04 - West Bay, San Mateo,General Acute Care,City and/or County,General Medical / Surgical,100,Basic,14341,14928,,,1901,2370,6169,5169,5573,4194,2057,849,462,525,,106,157,27265,36,855,162,688,168,1168,31,10,,,15725,21,11,471,0,0,195,11469,5662,2017,6651,1812,13127,933,5,64,613,5,1407,677,1610,543,4465,1774,27,1879,3975,17,1260,2800,1740,5475,1268,80,109,10,384,1,12,132,24498,1826,115,384,233,204,13,,29269,1375,1843,,,81,403,387,635,722,434,249,243,11,53,,17,29,2911,5,83,1,172,121,70,81,,112,56,160,2405,181,32,0,0,0,0,0,1088,938,118,1008,66,47,34,334,3,515,181,131,91,205,59,94,56,15,827,257,130,239,,,87,12,92,14,16,2,3,2894,35,7,5,44,5,1,1,,3218,2007
106410804,106410804,410804,KAISER FND HOSP - REDWOOD CITY,1150 VETERANS BOULEVARD,REDWOOD CITY,94063,,NO, 176c,, 04 - West Bay, San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,213,Basic,9628,8990,2,,1749,1914,2451,2273,2624,2385,1721,1478,1707,318,,2174,1181,5029,77,228,87,9844,47,162,16,5,2,2,18114,32,2,91,22,0,122,3,205,3858,438,12513,1606,148,,38,506,5,819,221,702,219,5479,806,22,829,956,2,672,1005,483,5708,329,2,2,5,75,,,34,17840,39,24,241,4,10,15,,18620,1639,1427,,,42,86,125,228,384,498,643,1006,21,33,,300,218,411,14,30,2,2091,202,34,196,444,31,4,124,1705,326,,0,0,0,0,0,13,1848,1092,103,10,28,54,765,3,470,124,164,210,319,68,91,58,7,50,429,84,138,,4,211,29,460,3,10,,5,2267,53,3,9,11,2,2,1,,3066,2007
106410806,106410806,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,,NO, 176a,, 04 - West Bay, San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,120,Basic,14538,13400,6,,2801,2531,3592,3290,3658,3788,2847,2742,2191,504,,7727,1996,7432,65,321,146,10257,155,165,35,21,7,2,27227,29,11,111,11,0,168,2,321,5689,59,18827,3048,253,,103,947,11,2127,494,1284,408,6049,1327,47,1466,755,7,1092,2691,866,8017,315,2,3,10,131,,,32,26970,103,16,353,3,3,3,,27944,2368,2359,,,49,126,171,328,622,800,1242,1388,,1,,1086,296,698,1,17,,2629,304,38,249,785,35,4,87,2642,581,2,0,0,0,0,0,42,2862,1658,155,10,11,72,1025,3,867,210,284,326,401,86,170,62,2,72,650,95,391,,,288,19,510,5,7,,11,3759,87,6,9,20,6,,,,4727,2007
106410817,106410817,410817,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,94015,,NO, 176d,, 04 - West Bay, San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,250,Basic,11906,9590,,,2679,2294,3840,2873,2741,2252,1411,1459,1423,523,1,3965,1178,9881,37,25,1881,4529,233,500,56,1,2,,20618,80,,3,0,0,,3,5332,3506,1862,7175,3621,517,,37,421,4,976,281,1071,513,5567,1107,11,1559,825,15,582,2654,1138,4218,1790,68,177,20,234,7,6,191,15417,2615,85,711,17,130,28,,21496,2886,2359,,,38,182,224,462,568,744,1145,1880,1,1,,2001,342,670,4,5,3,2220,85,73,229,494,61,2,101,3163,1037,,0,0,0,0,0,497,3328,981,376,63,35,51,1381,5,686,319,334,257,475,110,183,120,5,48,713,112,410,,1,355,36,347,6,7,4,3,4364,75,,22,13,5,7,1,,5245,2007
106410828,106410828,410828,SETON MEDICAL CENTER - COASTSIDE,600 MARINE BOULEVARD,MOSS BEACH,94038,,NO,175.2,, 04 - West Bay, San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),5,Standby,1764,1502,,,479,408,391,440,502,452,243,130,124,97,,,,2348,1,8,909,,227,20,4,,,,2994,18,,2,0,0,,1,618,387,258,1454,549,15,,2,55,2,198,32,130,80,1056,194,3,318,103,,85,399,172,422,265,24,21,5,14,2,7,53,2138,613,45,42,5,29,3,,3266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007
106410852,106410852,410852,PENINSULA MEDICAL CENTER,1783 EL CAMINO REAL,BURLINGAME,94010,,NO, 176e,, 04 - West Bay, San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,207,Basic,18658,16194,5,,4207,3135,4441,4745,5098,3916,2515,2377,3472,950,1,3896,1295,5664,19,1974,496,21513,187,109,42,12,,,34477,18,,6,0,0,5,1,723,7772,1857,21494,3011,769,,66,774,7,1816,399,1537,740,10502,2013,48,2036,744,43,921,3164,1463,7815,3691,144,235,21,266,36,2,356,23915,4969,216,741,49,213,3,,34857,3983,3290,,,281,336,441,736,901,804,1216,2497,12,49,,747,219,488,2,244,53,5520,94,98,272,549,136,1,84,4515,1524,,0,0,0,0,0,452,4220,2198,354,49,53,81,1286,2,1106,272,370,526,821,195,183,183,14,957,673,171,379,,1,646,51,629,17,13,25,10,5613,103,10,23,115,10,7,1,,7273,2007
106410891,106410891,410891,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,,NO, 176g,, 04 - West Bay, San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,274,Basic,10338,8213,,,2368,1904,2375,2571,2793,2154,1330,1075,1549,432,,943,673,4689,,911,106,11229,65,115,21,7,1,,18258,71,,2,0,0,8,3,3380,3705,955,8614,1897,355,,28,368,,1028,229,884,413,5501,911,31,1859,364,14,510,2116,956,2984,1742,57,132,7,132,2,22,218,12928,2600,182,336,15,176,2,,18551,1588,1212,,,20,89,138,262,304,366,492,1129,,,,143,77,255,,88,14,2223,42,19,141,520,25,,71,1462,520,,0,0,0,0,0,119,1790,712,157,22,25,35,662,1,429,109,167,215,363,43,78,55,2,166,305,58,87,,,266,20,248,2,2,205,3,1961,51,7,4,29,1,1,,,2800,2007
106420483,106420483,420483,GOLETA VALLEY COTTAGE HOSPITAL,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,Level IV,NO, 181a,, 10 - Santa Barbara/Ventura, Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,67,Basic,6337,5718,,,1287,2070,3130,1260,1334,1055,616,482,530,291,,430,324,2744,19,71,185,8282,,27,,,,,12028,,,,0,0,,,,,,,12055,221,,22,217,5,903,123,768,342,2830,405,14,1185,523,3,652,1051,789,2002,549,45,116,8,189,5,109,254,8957,1399,103,146,49,99,27,,12055,376,292,,,36,79,43,50,69,52,97,242,,,,25,12,83,1,1,10,536,60,6,10,56,3,10,3,399,121,,0,0,0,0,0,112,300,200,43,13,10,13,78,1,149,40,20,40,125,19,9,8,,11,84,20,41,,,81,3,30,1,3,24,1,480,19,3,3,17,1,2,,,668,2007
106420491,106420491,420491,LOMPOC HEALTHCARE DISTRICT,508 EAST HICKORY,LOMPOC,93436,,NO,179,, 10 - Santa Barbara/Ventura, Santa Barbara,General Acute Care,District,General Medical / Surgical,60,Basic,8874,7252,2,,2565,2238,2940,1941,2043,1394,815,811,723,658,,257,1266,6463,28,164,103,7847,353,872,34,,,,14755,32,,65,0,0,,17,5724,2435,1844,3750,2375,453,,26,356,5,907,267,757,246,3971,795,18,1011,561,10,472,1692,603,3978,1232,103,279,7,166,4,37,179,11577,1922,96,381,84,44,17,,16128,729,631,,,62,86,86,149,165,179,251,290,23,69,,25,81,411,,8,5,830,79,16,42,61,12,10,4,933,176,27,0,0,0,0,0,270,644,266,97,83,27,17,212,1,281,75,94,58,182,24,33,22,2,13,201,45,71,,2,97,12,79,13,1,22,2,1052,25,3,22,24,,7,1,,1360,2007
106420493,106420493,420493,MARIAN MEDICAL CENTER,1400 EAST CHURCH STREET,SANTA MARIA,93454,,NO,180.1,, 10 - Santa Barbara/Ventura, Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,167,Basic,23148,19498,5,,7183,5020,6677,4960,4964,3789,2392,2419,2710,2537,,892,1084,22128,56,150,76,18265,181,93,77,,,,42131,6,1,162,0,0,,,15732,8509,1016,11279,6115,1285,1,76,808,12,2851,741,2046,1536,8615,2637,35,2576,2303,50,1162,4594,1763,9560,2667,164,208,16,470,21,338,234,33470,3308,212,1196,79,208,60,,42651,2882,2477,,1,197,309,281,466,693,678,967,1528,104,137,,221,112,1688,5,20,2,3312,63,41,282,679,49,68,84,3341,745,8,0,0,0,0,0,804,2991,1031,371,163,127,54,1090,4,912,269,331,286,675,103,114,110,12,47,810,98,302,,16,402,61,474,23,28,315,10,3776,119,12,83,38,12,7,,,5360,2007
106420514,106420514,420514,SANTA BARBARA COTTAGE HOSPITAL,320 WEST PUEBLO STREET,SANTA BARBARA,93105,Level II,NO, 181b,, 10 - Santa Barbara/Ventura, Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,350,Basic,10128,9334,,,2269,2027,3837,2760,2741,2151,1210,756,968,743,,248,512,6246,34,102,111,12209,19,71,37,,30,,19264,40,1,,0,0,,,,,,,19462,752,,53,364,14,1328,220,1099,503,3622,829,31,1560,763,20,1839,1174,1049,4242,889,72,185,11,240,5,213,287,15489,1438,62,236,80,157,98,,19462,3866,4088,,,380,692,674,987,1149,953,943,1869,93,214,,124,188,1513,14,22,55,6038,59,128,263,493,,249,203,5659,849,51,0,0,0,0,0,797,3381,2810,751,215,59,53,1225,8,1290,273,297,304,1667,152,198,163,9,1089,589,147,423,,8,731,61,248,124,20,314,33,5692,153,99,318,116,25,14,6,,7954,2007
