oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Prison_Jail,Not_Defined_Elsewhere,Other_Invalid_Blank,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear
106410806,106410806,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,,NO,176a,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,120,Basic,15643,14827,12,,2905,2744,3988,3652,4143,4159,3013,2879,2505,494,,6776,1946,6747,93,856,5207,8857,299,135,33,51,4,,29636,17,2,66,0,0,96,143,421,6030,694,20231,3106,254,,125,971,9,2417,470,1255,558,7084,1323,62,1577,824,5,1216,3187,1026,8119,608,12,3,6,184,,,29,28932,248,21,428,2,2,7,,30482,2416,2376,1,,47,125,183,368,634,826,1158,1448,,4,,1025,306,712,15,38,15,2682,314,17,255,743,17,2,108,2774,559,4,0,0,0,0,0,30,2997,1602,154,10,9,72,1088,1,821,184,286,359,388,71,162,62,1,79,648,89,473,,,267,22,604,4,6,,14,3737,92,2,10,18,17,,,,4793,2006
106410817,106410817,410817,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,94015,,NO,176d,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,250,Basic,11626,9564,1,,2615,2251,3660,2982,2781,2195,1457,1400,1329,521,,,,16465,,35,4689,2,245,410,40,,1,,20405,84,,,0,0,,6,5189,3444,2123,7417,3018,483,,33,402,3,1053,246,1052,514,5586,1171,16,1289,823,11,526,2629,1173,4181,1656,88,201,14,254,26,4,180,15017,2788,62,716,19,136,30,,21191,2806,2196,,,48,161,210,388,547,705,1157,1786,,,,1915,331,632,13,3,2,2106,106,63,236,486,61,1,83,2888,1078,,0,0,0,0,0,703,3149,942,176,32,33,38,1312,5,661,303,271,291,458,113,169,100,5,39,717,114,373,,,324,50,363,5,4,7,10,4140,55,3,15,12,7,4,3,,5002,2006
106410828,106410828,410828,SETON MEDICAL CENTER - COASTSIDE,600 MARINE BOULEVARD,MOSS BEACH,94038,,NO,175.2,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),5,Standby,1722,1397,,,458,342,371,423,521,402,240,132,142,88,,,,2334,,,783,2,261,13,2,,,,2808,33,,,0,0,,2,506,390,314,1542,367,17,,2,50,,147,33,148,80,1027,199,3,283,126,,63,376,163,402,285,34,7,2,17,5,2,55,2030,545,47,56,,30,4,,3119,2,1,,,,,,,2,,1,,,,,,,1,,,,2,1,1,,,,,,1,,,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,3,,,,,,,,,3,2006
106410852,106410852,410852,PENINSULA MEDICAL CENTER,1783 EL CAMINO REAL,BURLINGAME,94010,,NO,176e,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,207,Basic,18841,16106,6,,4278,3254,4501,4906,5016,3956,2352,2412,3389,889,,3883,1398,5520,44,1730,500,21878,162,114,38,4,,,34607,20,,6,0,0,2,,761,7574,1830,21616,3172,763,1,60,803,5,1916,364,1590,875,10768,1911,48,1912,712,38,877,3296,1494,7520,3808,154,316,19,283,47,7,351,23558,5032,215,855,54,252,2,,34953,3803,3201,,,278,330,465,660,793,769,1198,2441,19,51,,732,203,476,3,209,49,5332,100,69,244,511,153,9,82,4194,1640,2,0,0,0,0,0,456,4116,2043,348,41,67,63,1313,4,1024,256,343,526,778,154,185,92,23,937,726,173,333,,7,629,36,560,15,12,23,12,5463,77,15,11,129,12,7,3,,7004,2006
106410891,106410891,410891,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,,NO,176g,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,355,Basic,10023,8146,,,2329,1948,2292,2639,2924,2070,1156,1062,1386,363,,913,645,4496,,971,88,11056,64,68,19,5,,,17958,42,2,1,0,0,3,7,2974,3321,1085,8491,2298,279,,32,379,2,988,242,857,442,5512,1199,20,1569,359,14,472,2029,840,2934,1676,75,122,7,102,3,23,215,12552,2682,138,390,15,168,1,,18169,1703,1375,,,37,99,123,293,372,397,577,1180,,,,130,115,287,2,100,9,2435,34,28,127,486,37,2,101,1725,538,,0,0,0,0,0,147,1966,828,102,35,31,30,743,1,457,127,197,163,357,68,104,45,4,193,325,56,177,,,243,21,326,3,2,176,9,2198,46,4,8,35,7,,,,3078,2006
106420483,106420483,420483,GOLETA VALLEY COTTAGE HOSPITAL,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,Level IV,NO,181a,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,67,Basic,6088,5705,,,1222,1992,3185,1322,1371,964,502,491,518,226,,396,277,2505,13,98,205,8299,,9,,,,,11784,,,,0,0,,,,,,,11793,204,,28,164,,704,145,746,258,2782,490,7,1019,767,7,493,913,792,2274,604,31,110,11,105,1,81,245,8773,1413,76,155,34,119,35,,11793,376,276,,,32,68,34,66,60,59,109,224,,,,15,5,72,1,4,6,549,62,5,19,41,4,13,22,375,109,2,0,0,0,0,0,107,302,184,46,13,4,7,83,,130,51,34,28,112,19,8,5,,16,93,25,37,,,73,10,32,1,4,18,2,482,14,3,1,11,,1,,,652,2006
106420491,106420491,420491,LOMPOC HEALTHCARE DISTRICT,508 EAST HICKORY,LOMPOC,93436,,NO,179,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,District,General Medical / Surgical,60,Basic,8866,7235,2,,2486,2182,2868,1997,2137,1314,863,828,665,763,,289,1275,6525,29,113,47,7825,318,714,38,1,,,14909,47,,56,0,0,,20,5681,2496,2085,3753,2088,379,,42,350,1,960,206,758,255,3995,778,19,1016,553,192,487,1695,688,3729,1184,112,139,10,210,2,8,183,11907,1710,108,385,74,53,18,,16103,784,696,,,69,113,121,150,210,165,267,282,35,68,,28,112,452,2,4,5,877,81,24,42,57,6,19,1,1058,165,27,0,0,0,0,0,286,703,289,112,90,30,12,223,,345,100,76,50,171,17,28,28,1,20,244,40,91,,4,85,17,59,9,1,10,3,1225,24,4,14,21,5,2,1,,1480,2006
106420493,106420493,420493,MARIAN MEDICAL CENTER,1400 EAST CHURCH STREET,SANTA MARIA,93454,,NO,180.1,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,167,Basic,22268,17879,4,,6538,4630,6400,4725,4920,3562,2047,2180,2465,2684,,878,1077,20255,44,134,81,17682,164,136,60,,,,39650,15,,126,0,0,,,14987,7831,1144,10682,5507,906,3,55,763,10,2628,621,1968,1153,8225,2640,31,2192,2028,64,1069,4225,1686,9884,2492,164,334,34,438,83,371,248,30891,3357,169,1189,113,214,53,1,40151,2756,2528,,2,146,288,273,487,700,650,1039,1468,95,140,,197,98,1496,5,14,5,3471,64,44,284,639,59,52,81,3296,759,8,0,0,0,0,0,704,3120,983,345,134,74,54,1144,2,855,318,285,250,670,129,111,80,2,52,819,81,344,,16,349,63,397,26,16,344,14,3754,140,13,97,43,14,14,1,1,5286,2006
106420514,106420514,420514,SANTA BARBARA COTTAGE HOSPITAL,320 WEST PUEBLO STREET,SANTA BARBARA,93105,Level II,NO,181b,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,350,Basic,10368,9340,1,,2200,2131,3770,2837,2775,2224,1183,800,1054,735,,281,588,6058,25,142,83,12532,17,62,34,1,155,,19389,51,,,0,0,,,,,,,19709,555,,53,322,9,1027,267,1118,440,3801,924,23,1389,1131,31,1571,1187,1111,4750,1016,77,200,12,186,14,252,302,15453,1496,63,311,98,161,67,1,19709,4064,4314,,,390,717,681,1040,1267,894,1039,2019,110,221,,113,176,1599,12,45,37,6396,80,145,279,532,,228,247,5854,971,42,0,0,0,0,0,833,3745,2773,831,196,67,68,1350,6,1313,267,304,263,1653,163,209,134,3,1128,724,143,577,1,5,719,41,296,96,6,317,26,6183,102,104,332,112,22,15,7,,8378,2006
106420522,106420522,420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,700 ALAMO PINTADO ROAD,SOLVANG,93463,,NO,178.1,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,20,Standby,1991,1645,,,372,419,510,424,603,427,300,267,253,61,,45,28,576,31,24,78,2854,,33,,,,,3603,,,,0,0,,,,,,,3636,73,,6,91,,243,55,235,57,1051,180,4,276,120,1,122,193,176,753,236,17,35,5,20,19,35,128,2469,537,23,47,12,43,10,,3636,98,75,,,2,5,5,13,14,19,29,86,,,,1,1,10,2,,,159,18,,4,13,,2,3,112,21,,0,0,0,0,0,29,98,40,5,1,,2,35,,27,7,16,5,9,2,3,2,,,45,1,19,,,9,,18,1,2,4,1,136,,1,1,,,,,,173,2006
106430705,106430705,430705,REGIONAL MEDICAL OF SAN JOSE,225 NORTH JACKSON AVENUE,SAN JOSE,95116,Level II,NO,183b,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,General Medical / Surgical,204,Basic,25372,21763,,,9930,5997,8394,6380,5320,3382,2020,1779,1365,2567,1,8983,2072,29476,55,1276,107,5166,440,1264,103,,,,45178,65,,79,0,0,6,,7532,4954,19541,10150,4958,1841,,105,583,6,2022,738,2339,749,11312,1898,24,2714,1751,67,1470,5567,1988,11961,3237,126,207,22,819,6,15,450,34738,4987,204,1877,67,371,9,,47135,4895,4435,,,320,692,624,959,1152,1216,1887,2048,154,278,,3295,381,3375,3,592,40,1644,366,154,417,565,126,32,68,6365,1219,18,0,0,0,0,0,2122,4851,1691,488,178,103,98,1806,5,1370,542,378,611,1355,115,213,117,22,87,1331,157,1010,2,8,423,53,484,172,12,3,31,7445,94,33,503,46,14,16,1,,9330,2006
106430743,106430743,430743,COMMUNITY HOSPITAL OF LOS GATOS,815 POLLARD ROAD,LOS GATOS,95032,,NO,183m,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,General Medical / Surgical,143,Basic,6265,4849,,,1068,1234,1437,1638,1919,1263,751,738,915,151,,418,232,664,22,2355,324,7099,67,37,20,1,1,,10875,105,1,,0,0,6,1,454,2231,362,7063,1004,155,,20,269,1,552,136,590,155,3640,776,17,865,301,5,170,914,481,2067,1079,62,85,7,81,63,116,162,7314,1730,75,245,4,86,5,,11114,1041,657,,,20,43,97,149,165,153,322,747,,2,,81,17,68,3,483,32,1014,53,20,76,139,55,8,30,881,436,,0,0,0,0,0,85,1109,416,38,50,10,20,297,,306,79,118,100,187,36,41,25,3,20,279,48,129,,,143,5,96,1,5,104,7,1295,19,2,6,5,9,1,,,1698,2006
106430763,106430763,430763,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,94040,,NO,183a,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,310,Basic,15741,14280,,,4251,2656,4631,4968,4303,3052,1713,1518,1976,953,,6122,1180,6020,32,2833,136,13698,330,135,58,,,73,29145,172,,26,0,0,,82,4081,4395,1695,14580,5270,697,,42,579,7,1642,247,1335,755,8346,1374,30,2019,1918,43,1066,2511,988,6422,2729,124,354,13,205,27,116,334,20893,3965,195,751,75,224,16,,30021,4154,3223,,,145,289,544,745,949,813,1291,2520,24,56,1,1188,196,582,6,368,10,5027,148,94,365,256,81,30,182,4826,1392,3,0,0,0,0,0,393,4296,2299,258,131,100,75,1538,3,1141,281,367,456,781,150,231,120,3,555,928,132,502,5,9,503,60,538,7,15,17,12,5953,84,15,17,128,23,4,1,,7377,2006
106430779,106430779,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DRIVE,SAN JOSE,95124,,NO,183m,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,General Medical / Surgical,332,Basic,18649,15432,2,,4982,3849,4668,5268,5051,3379,2091,1793,1991,1011,,3111,1077,5569,17,1516,277,22516,133,182,42,5,1,1,33633,41,2,39,0,0,4,,1022,5117,3954,21854,2136,727,,59,653,9,1440,299,1645,487,10294,1806,38,1805,592,35,715,3166,1107,9206,3247,107,258,18,197,10,6,355,23256,5208,299,829,25,244,24,,34083,3950,3319,1,,221,342,605,884,862,829,1190,1943,114,280,,646,147,603,2,200,1,5671,93,52,281,546,196,57,60,4906,1078,1,0,0,0,0,0,282,3647,3019,210,112,87,83,1403,5,1168,272,375,438,763,174,232,181,10,462,815,204,576,1,21,488,34,510,14,10,39,24,5926,106,18,31,50,10,9,1,,7270,2006
106430805,106430805,430805,KAISER FND HOSP - SANTA CLARA,900 KIELY BOULEVARD,SANTA CLARA,95051-5386,,NO,183n,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,286,Basic,15654,13364,3,,2718,2336,3742,3937,4218,3860,2623,2508,2403,676,,2880,806,3524,75,909,12948,7879,440,280,59,,,,24705,3,,,0,0,,3534,398,5147,1007,19975,2494,268,,69,773,7,1412,383,1225,311,4505,940,30,838,845,4,785,1400,450,14776,504,1,2,3,62,,,26,27965,196,13,225,12,,12,,29021,4165,3533,,1,191,254,426,617,964,1156,1688,2195,72,136,,1066,242,1179,7,206,118,4881,475,49,359,823,34,4,41,4913,1001,,0,0,0,0,0,56,4640,2814,170,19,110,120,1766,8,1390,386,486,442,660,156,280,138,27,97,970,171,474,3,15,419,61,973,7,31,,31,6027,93,6,15,21,12,1,2,,7699,2006
106430837,106430837,430837,OCONNOR HOSPITAL - SAN JOSE,2105 FOREST AVENUE,SAN JOSE,95128,,NO,183j,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,334,Basic,19163,15135,,,5760,3428,6220,4837,4245,2795,1552,1559,2001,1901,,3823,1302,11990,63,2714,1852,12554,139,171,22,1,,,33837,78,3,46,0,0,,1,11367,4747,2327,11068,4789,819,,54,528,8,1742,509,1856,615,8202,2037,29,2336,1171,78,637,4263,1420,7994,2642,113,180,16,224,,91,275,25618,4118,148,645,19,202,7,,34298,4020,3150,,,124,301,404,691,797,770,1358,2447,102,176,,1316,222,1361,4,359,6,3902,125,71,263,834,31,4,55,4434,1352,1,0,0,0,0,0,946,4091,1564,465,104,82,101,1530,6,1192,399,443,421,569,148,156,105,7,68,969,191,762,,21,430,26,338,7,24,109,13,6104,70,3,13,16,12,4,1,,7170,2006
106430883,106430883,430883,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,95128-2699,Level I,YES,183j,,07 - Santa Clara,Santa Clara,General Acute Care,City and/or County,General Medical / Surgical,524,Comprehensive,20276,22939,,,1781,4094,9066,7920,8765,6061,2730,1358,857,583,,5863,3227,17579,66,398,522,15560,123,464,41,8,1,6,34971,246,3,1215,0,0,2,6135,11750,6044,13461,3568,8392,1008,1,61,837,21,1509,683,1902,717,8978,1859,61,1312,999,32,11668,2225,1219,8123,2085,114,48,30,1452,3,8,152,33239,2976,264,1858,645,210,131,,43215,4861,5985,,,436,1090,1188,2203,2291,1552,918,670,180,318,,1980,746,4228,17,240,113,3522,151,208,245,191,115,,65,8785,835,251,0,0,0,0,0,4514,1665,1117,3223,327,233,95,1743,12,1397,510,506,428,1929,172,259,180,109,337,975,352,1576,4,29,425,77,591,202,145,54,35,8129,265,62,584,149,43,32,53,,10846,2006
106430905,106430905,430905,STANFORD HOSPITAL,300 PASTEUR DRIVE,PALO ALTO,94305,Level I,YES,183a,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,583,Basic,17622,15615,,,6202,3805,5154,3975,3884,3022,1811,1481,1454,2449,,5025,3332,9480,108,366,7,14919,1711,196,40,,,,31230,46,,2,0,0,,12,8972,4390,1720,14566,3589,724,4,207,598,32,2139,492,1706,821,8390,1962,130,1759,854,117,902,3138,1044,8218,2554,124,129,16,243,13,106,257,24041,3535,443,1455,37,248,35,1,33237,3863,3622,,,148,664,717,987,1190,995,1074,1710,,,,1070,601,917,24,51,3,4819,143,82,335,450,172,111,128,5228,829,7,0,0,0,0,0,780,3577,2440,112,576,74,129,1364,9,1022,243,311,244,1468,181,350,129,13,648,646,128,526,,,487,42,494,72,22,35,10,5687,136,59,354,64,9,13,1,,7485,2006
106431506,106431506,431506,KAISER FND HOSP - SANTA TERESA COMMUNITY HOSPITAL,250 HOSPITAL PARKWAY,SAN JOSE,95119,,NO,183i,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,228,Basic,13502,10628,9,,2453,2496,3370,3117,3316,2928,2194,1949,1706,610,,2040,1059,5940,310,1429,5733,7628,457,199,63,2,,1,23149,17,1,20,0,0,18,212,831,3852,421,15696,3339,510,,40,835,7,1619,343,1007,330,2626,780,36,885,967,6,973,1902,382,10891,286,1,6,5,70,,,8,23551,44,6,147,5,9,1,,24139,3735,3454,,,210,301,396,713,1005,1303,1443,1567,81,170,,514,217,1414,5,897,83,4059,395,73,279,584,48,3,108,5160,539,,0,0,0,0,0,117,3831,2986,228,27,148,120,1722,8,1218,332,328,310,640,140,178,124,15,122,924,106,745,,9,363,41,876,8,7,,26,5709,76,12,17,41,10,1,2,,7189,2006
106434138,106434138,434138,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,95020,,NO,182,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,72,Basic,11658,9974,,,4134,2806,3633,2838,2751,1750,955,750,777,1238,,350,288,12412,7,1841,59,6675,349,1327,27,,,,19636,68,1,56,0,0,,168,7800,2373,1180,6700,3579,827,,25,343,5,1067,194,1069,475,5421,1009,15,1599,570,66,519,2676,884,4868,1584,93,239,13,234,28,1,267,15605,2592,151,567,54,172,32,,21632,1127,804,,,57,169,128,222,263,214,296,509,27,46,,68,36,764,,2,,1061,119,27,62,121,15,,24,1234,329,,0,0,0,0,0,355,846,540,151,39,100,25,312,,401,162,112,113,160,25,33,18,1,11,272,33,151,1,1,97,13,124,1,7,1,13,1623,22,4,10,12,2,2,,,1931,2006
106440755,106440755,440755,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,1555 SOQUEL DRIVE,SANTA CRUZ,95065,,NO,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,240,Basic,15509,15708,,1,2724,3767,5883,4354,4753,4308,1834,1341,1668,586,,445,631,5200,14,577,47,24304,129,349,39,1,6,,30035,77,1,288,0,0,,293,6189,3997,8375,6342,6315,565,,44,619,3,1668,498,1607,425,8752,1897,30,1533,1862,36,1652,2793,1689,5545,2737,182,289,25,547,30,187,492,21369,3503,449,1010,177,180,41,,31218,3243,3169,,,181,314,412,708,1080,803,959,1804,60,91,,95,96,600,1,61,6,5553,92,116,256,634,268,2,130,3937,964,13,0,0,0,0,0,637,2960,2148,548,119,54,70,1488,4,1004,268,288,340,801,145,210,115,5,175,658,190,581,,16,492,51,629,36,45,340,21,4509,76,35,55,89,16,12,5,1,6412,2006
106444013,106444013,444013,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,95076,,NO,184,,08 - Mid-Coast,Santa Cruz,General Acute Care,Investor - Corporation,General Medical / Surgical,106,Basic,13074,10799,9,,5243,3232,3858,2741,2531,1808,989,837,691,1952,,333,198,,14,17779,97,5461,170,462,25,1,,53,23057,39,,33,0,0,33,9,11296,2590,677,5665,3654,1177,,42,291,7,1153,277,1232,819,4557,1377,25,1938,711,65,841,3103,1080,5187,1425,122,176,14,271,9,71,226,18683,1945,138,560,83,119,40,,23882,1584,1401,,,136,248,239,323,357,350,496,556,140,140,,99,21,1613,4,25,,1223,73,35,90,195,54,2,1,2295,239,1,0,0,0,0,0,626,1324,583,425,27,141,31,631,,598,153,181,124,287,49,36,28,8,30,396,68,195,,29,160,22,110,15,4,23,6,2550,27,8,34,15,5,2,4,,2985,2006
106450936,106450936,450936,MAYERS MEMORIAL HOSPITAL,"HWY. 299-E, P O BOX 459",FALL RIVER MILLS,96028,Level IV,NO,190,,01 - Northern California,Shasta,General Acute Care,District,General Medical / Surgical,22,Standby,2279,2000,,,518,576,480,450,546,503,392,338,323,150,3,7,15,292,247,,242,3476,11,1,5,,,,4179,,,,0,0,1,82,1480,1047,129,990,633,146,,13,155,5,339,76,167,150,1235,303,8,277,49,4,115,515,194,528,284,4,12,6,31,1,,48,3107,576,29,115,5,57,4,,4279,129,98,,,8,19,16,18,31,26,47,56,4,2,,,,6,10,,6,205,6,,4,,2,1,,187,27,,0,0,0,0,0,49,133,22,22,1,22,1,21,,34,8,9,5,34,2,6,2,,,66,4,12,1,,20,3,1,,1,6,2,183,5,1,5,,,,,,227,2006
106450940,106450940,450940,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING,96049-6072,Level III,NO,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,246,Basic,12807,11440,,,1643,2801,4371,3491,4599,2904,1612,1316,1252,258,,207,409,512,254,72,26,22767,74,373,29,21,3,1,23287,127,4,265,0,0,63,,6923,4883,493,5733,6215,181,2,49,636,3,1737,419,1120,494,5797,2299,25,1335,673,7,1335,1941,1452,4742,1801,129,236,25,366,16,185,301,17613,2385,228,663,126,117,55,1,24247,2464,2160,,,72,178,235,560,736,832,879,1127,,5,,54,35,84,25,10,2,4414,31,98,192,485,54,9,82,2966,673,34,0,0,0,0,0,683,2789,681,228,243,5,57,957,,676,275,235,239,556,103,101,72,3,52,805,161,327,,,322,51,253,19,18,296,21,3463,69,10,17,45,13,25,2,,4624,2006
106450949,106450949,450949,MERCY MEDICAL CENTER,2175 ROSALINE AVENUE,REDDING,96001,Level II,NO,189.2,,01 - Northern California,Shasta,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,273,Basic,20889,17262,,6,4615,4984,7312,4939,5612,3696,2151,1611,1730,1507,,348,606,1616,873,315,,34399,55,143,61,24,35,4,37132,205,3,241,2,0,130,122,14653,6628,1121,8297,7458,1086,,52,778,7,2171,506,1909,939,9221,2729,39,2530,1159,69,1154,3832,2391,7585,2754,199,363,39,418,89,107,329,28369,3454,267,1316,212,200,41,,38157,3071,2883,,,224,380,342,613,974,864,964,1233,122,238,,34,52,160,96,61,53,5498,80,54,285,827,7,13,68,3627,987,6,0,0,0,0,0,945,3094,1085,703,127,63,58,1158,7,885,330,331,248,1022,105,153,72,4,41,1024,133,305,1,14,443,77,342,23,6,25,24,4561,84,30,266,49,10,9,5,,5954,2006
106470871,106470871,470871,MERCY MEDICAL CENTER MT. SHASTA,"914 PINE STREET, BOX 239",MOUNT SHASTA,96067,Level III,NO,197,,01 - Northern California,Siskiyou,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,33,Basic,3394,3011,,1,508,772,927,790,954,902,508,490,443,112,,46,218,179,100,149,1,5713,122,38,12,1,,2,6189,20,,11,0,0,8,3,1830,1514,305,1866,891,110,,14,189,1,352,102,273,75,2139,461,10,335,162,4,200,516,298,1165,630,33,94,7,69,9,41,124,4383,774,48,139,14,41,,,6406,426,434,4,,38,50,48,90,148,114,153,202,7,14,,7,30,25,12,9,20,761,55,,36,80,1,8,,609,75,,0,0,0,0,0,113,463,188,89,11,7,5,180,1,164,34,46,30,168,9,14,5,,16,116,16,52,,1,90,19,47,4,3,3,10,617,17,5,32,12,4,,1,,864,2006
