Year,LocationID,MeasureId,Measure,Data_Value,TotalPopulation,Geolocation
2021,98591,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.3,3952,POINT (-122.7428992 46.44268579)
2021,98591,CASTHMA,Current asthma among adults aged >=18 years,11.9,3952,POINT (-122.7428992 46.44268579)
2021,98591,STROKE,Stroke among adults aged >=18 years,3.8,3952,POINT (-122.7428992 46.44268579)
2021,98592,OBESITY,Obesity among adults aged >=18 years,33.7,1764,POINT (-123.117192 47.31361401)
2021,98592,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.7,1764,POINT (-123.117192 47.31361401)
2021,98592,CASTHMA,Current asthma among adults aged >=18 years,10.8,1764,POINT (-123.117192 47.31361401)
2021,98592,STROKE,Stroke among adults aged >=18 years,4.2,1764,POINT (-123.117192 47.31361401)
2021,98593,OBESITY,Obesity among adults aged >=18 years,36.6,1113,POINT (-123.0055178 46.40796221)
2021,98593,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.5,1113,POINT (-123.0055178 46.40796221)
2021,98593,CASTHMA,Current asthma among adults aged >=18 years,11.8,1113,POINT (-123.0055178 46.40796221)
2021,98593,STROKE,Stroke among adults aged >=18 years,3.8,1113,POINT (-123.0055178 46.40796221)
2021,98595,OBESITY,Obesity among adults aged >=18 years,35.2,2917,POINT (-124.1094338 46.8828891)
2021,98595,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.7,2917,POINT (-124.1094338 46.8828891)
2021,98595,CASTHMA,Current asthma among adults aged >=18 years,11.6,2917,POINT (-124.1094338 46.8828891)
2021,98595,STROKE,Stroke among adults aged >=18 years,4.1,2917,POINT (-124.1094338 46.8828891)
2021,98596,STROKE,Stroke among adults aged >=18 years,3.5,6524,POINT (-122.9532213 46.49568521)
2021,98596,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.7,6524,POINT (-122.9532213 46.49568521)
2021,98596,CASTHMA,Current asthma among adults aged >=18 years,11.6,6524,POINT (-122.9532213 46.49568521)
2021,98596,OBESITY,Obesity among adults aged >=18 years,35.6,6524,POINT (-122.9532213 46.49568521)
2021,98597,STROKE,Stroke among adults aged >=18 years,2.7,21557,POINT (-122.5580545 46.87762486)
2021,98597,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.9,21557,POINT (-122.5580545 46.87762486)
2021,98597,CASTHMA,Current asthma among adults aged >=18 years,12.0,21557,POINT (-122.5580545 46.87762486)
2021,98597,OBESITY,Obesity among adults aged >=18 years,34.5,21557,POINT (-122.5580545 46.87762486)
2021,98601,STROKE,Stroke among adults aged >=18 years,2.9,2982,POINT (-122.3229018 45.94702314)
2021,98601,OBESITY,Obesity among adults aged >=18 years,34.1,2982,POINT (-122.3229018 45.94702314)
2021,98601,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.0,2982,POINT (-122.3229018 45.94702314)
2021,98601,CASTHMA,Current asthma among adults aged >=18 years,11.3,2982,POINT (-122.3229018 45.94702314)
2021,98602,STROKE,Stroke among adults aged >=18 years,4.3,200,POINT (-121.2655022 45.86712282)
2021,98602,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.1,200,POINT (-121.2655022 45.86712282)
2021,98602,CASTHMA,Current asthma among adults aged >=18 years,11.8,200,POINT (-121.2655022 45.86712282)
2021,98602,OBESITY,Obesity among adults aged >=18 years,33.7,200,POINT (-121.2655022 45.86712282)
2021,98603,CASTHMA,Current asthma among adults aged >=18 years,11.8,1017,POINT (-122.446471 46.02798565)
2021,98603,STROKE,Stroke among adults aged >=18 years,3.2,1017,POINT (-122.446471 46.02798565)
2021,98603,OBESITY,Obesity among adults aged >=18 years,37.1,1017,POINT (-122.446471 46.02798565)
2021,98603,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.8,1017,POINT (-122.446471 46.02798565)
2021,98604,CASTHMA,Current asthma among adults aged >=18 years,11.1,34232,POINT (-122.505052 45.80016897)
2021,98604,OBESITY,Obesity among adults aged >=18 years,32.5,34232,POINT (-122.505052 45.80016897)
2021,98604,STROKE,Stroke among adults aged >=18 years,2.5,34232,POINT (-122.505052 45.80016897)
2021,98604,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.7,34232,POINT (-122.505052 45.80016897)
2021,98605,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.5,1225,POINT (-121.6686525 45.75022157)
2021,98605,OBESITY,Obesity among adults aged >=18 years,29.8,1225,POINT (-121.6686525 45.75022157)
2021,98605,STROKE,Stroke among adults aged >=18 years,2.7,1225,POINT (-121.6686525 45.75022157)
2021,98605,CASTHMA,Current asthma among adults aged >=18 years,10.8,1225,POINT (-121.6686525 45.75022157)
2021,98606,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.2,9027,POINT (-122.4563737 45.72973425)
2021,98606,OBESITY,Obesity among adults aged >=18 years,31.8,9027,POINT (-122.4563737 45.72973425)
2021,98606,STROKE,Stroke among adults aged >=18 years,2.6,9027,POINT (-122.4563737 45.72973425)
2021,98606,CASTHMA,Current asthma among adults aged >=18 years,10.7,9027,POINT (-122.4563737 45.72973425)
2021,98607,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.0,27899,POINT (-122.4212105 45.60836718)
2021,98607,OBESITY,Obesity among adults aged >=18 years,30.2,27899,POINT (-122.4212105 45.60836718)
2021,98607,STROKE,Stroke among adults aged >=18 years,2.2,27899,POINT (-122.4212105 45.60836718)
2021,98607,CASTHMA,Current asthma among adults aged >=18 years,10.4,27899,POINT (-122.4212105 45.60836718)
2021,98610,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.4,2871,POINT (-122.0706582 45.86736585)
2021,98610,CASTHMA,Current asthma among adults aged >=18 years,11.7,2871,POINT (-122.0706582 45.86736585)
2021,98610,OBESITY,Obesity among adults aged >=18 years,31.5,2871,POINT (-122.0706582 45.86736585)
2021,98610,STROKE,Stroke among adults aged >=18 years,3.4,2871,POINT (-122.0706582 45.86736585)
2021,98611,CASTHMA,Current asthma among adults aged >=18 years,11.7,9133,POINT (-122.95504 46.29701361)
2021,98611,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.6,9133,POINT (-122.95504 46.29701361)
2021,98611,OBESITY,Obesity among adults aged >=18 years,36.1,9133,POINT (-122.95504 46.29701361)
2021,98611,STROKE,Stroke among adults aged >=18 years,3.3,9133,POINT (-122.95504 46.29701361)
2021,98612,CASTHMA,Current asthma among adults aged >=18 years,10.9,2704,POINT (-123.325501 46.21774482)
2021,98612,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.4,2704,POINT (-123.325501 46.21774482)
2021,98612,OBESITY,Obesity among adults aged >=18 years,34.9,2704,POINT (-123.325501 46.21774482)
2021,98612,STROKE,Stroke among adults aged >=18 years,4.1,2704,POINT (-123.325501 46.21774482)
2021,98613,CASTHMA,Current asthma among adults aged >=18 years,11.7,400,POINT (-120.9656744 45.73672765)
2021,98613,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.7,400,POINT (-120.9656744 45.73672765)
2021,98613,OBESITY,Obesity among adults aged >=18 years,32.9,400,POINT (-120.9656744 45.73672765)
2021,98613,STROKE,Stroke among adults aged >=18 years,3.8,400,POINT (-120.9656744 45.73672765)
2021,98614,OBESITY,Obesity among adults aged >=18 years,34.5,353,POINT (-123.9039346 46.29215486)
2021,98614,CASTHMA,Current asthma among adults aged >=18 years,10.9,353,POINT (-123.9039346 46.29215486)
2021,98614,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.7,353,POINT (-123.9039346 46.29215486)
2021,98614,STROKE,Stroke among adults aged >=18 years,4.3,353,POINT (-123.9039346 46.29215486)
2021,98616,CASTHMA,Current asthma among adults aged >=18 years,11.4,150,POINT (-122.1409127 46.19753863)
2021,98616,STROKE,Stroke among adults aged >=18 years,3.6,150,POINT (-122.1409127 46.19753863)
2021,98616,OBESITY,Obesity among adults aged >=18 years,36.2,150,POINT (-122.1409127 46.19753863)
2021,98616,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.2,150,POINT (-122.1409127 46.19753863)
2021,98617,CASTHMA,Current asthma among adults aged >=18 years,11.8,1042,POINT (-121.1731458 45.63785079)
2021,98617,STROKE,Stroke among adults aged >=18 years,4.1,1042,POINT (-121.1731458 45.63785079)
2021,98617,OBESITY,Obesity among adults aged >=18 years,32.6,1042,POINT (-121.1731458 45.63785079)
2021,98617,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.1,1042,POINT (-121.1731458 45.63785079)
2021,98619,CASTHMA,Current asthma among adults aged >=18 years,11.7,457,POINT (-121.3628945 45.97366833)
2021,98619,STROKE,Stroke among adults aged >=18 years,4.3,457,POINT (-121.3628945 45.97366833)
2021,98619,OBESITY,Obesity among adults aged >=18 years,32.9,457,POINT (-121.3628945 45.97366833)
2021,98619,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.9,457,POINT (-121.3628945 45.97366833)
2021,98620,CASTHMA,Current asthma among adults aged >=18 years,11.6,7123,POINT (-120.7746897 45.87202214)
2021,98620,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.4,7123,POINT (-120.7746897 45.87202214)
2021,98620,STROKE,Stroke among adults aged >=18 years,4.1,7123,POINT (-120.7746897 45.87202214)
2021,98620,OBESITY,Obesity among adults aged >=18 years,32.5,7123,POINT (-120.7746897 45.87202214)
2021,98621,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.6,276,POINT (-123.5495192 46.37784013)
2021,98621,CASTHMA,Current asthma among adults aged >=18 years,10.7,276,POINT (-123.5495192 46.37784013)
2021,98621,STROKE,Stroke among adults aged >=18 years,4.0,276,POINT (-123.5495192 46.37784013)
2021,98621,OBESITY,Obesity among adults aged >=18 years,35.0,276,POINT (-123.5495192 46.37784013)
2021,98624,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.1,1532,POINT (-124.0023466 46.31421993)
2021,98624,CASTHMA,Current asthma among adults aged >=18 years,11.1,1532,POINT (-124.0023466 46.31421993)
2021,98624,STROKE,Stroke among adults aged >=18 years,3.6,1532,POINT (-124.0023466 46.31421993)
2021,98624,OBESITY,Obesity among adults aged >=18 years,34.0,1532,POINT (-124.0023466 46.31421993)
2021,98625,STROKE,Stroke among adults aged >=18 years,3.0,6133,POINT (-122.733579 46.0234757)
2021,98625,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.2,6133,POINT (-122.733579 46.0234757)
2021,98625,CASTHMA,Current asthma among adults aged >=18 years,11.5,6133,POINT (-122.733579 46.0234757)
2021,98625,OBESITY,Obesity among adults aged >=18 years,36.0,6133,POINT (-122.733579 46.0234757)
2021,98626,CASTHMA,Current asthma among adults aged >=18 years,12.4,24523,POINT (-122.7863416 46.15462501)
2021,98626,STROKE,Stroke among adults aged >=18 years,3.2,24523,POINT (-122.7863416 46.15462501)
2021,98626,OBESITY,Obesity among adults aged >=18 years,37.9,24523,POINT (-122.7863416 46.15462501)
2021,98626,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.9,24523,POINT (-122.7863416 46.15462501)
2021,98628,STROKE,Stroke among adults aged >=18 years,3.7,385,POINT (-121.081948 45.83002495)
2021,98628,CASTHMA,Current asthma among adults aged >=18 years,12.1,385,POINT (-121.081948 45.83002495)
2021,98628,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.8,385,POINT (-121.081948 45.83002495)
2021,98628,OBESITY,Obesity among adults aged >=18 years,32.1,385,POINT (-121.081948 45.83002495)
2021,98629,OBESITY,Obesity among adults aged >=18 years,33.2,8364,POINT (-122.6141409 45.88167067)
2021,98629,CASTHMA,Current asthma among adults aged >=18 years,11.0,8364,POINT (-122.6141409 45.88167067)
2021,98629,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.2,8364,POINT (-122.6141409 45.88167067)
2021,98629,STROKE,Stroke among adults aged >=18 years,2.6,8364,POINT (-122.6141409 45.88167067)
2021,98631,OBESITY,Obesity among adults aged >=18 years,36.1,3243,POINT (-124.0377144 46.38941396)
2021,98631,CASTHMA,Current asthma among adults aged >=18 years,11.7,3243,POINT (-124.0377144 46.38941396)
2021,98631,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.9,3243,POINT (-124.0377144 46.38941396)
2021,98631,STROKE,Stroke among adults aged >=18 years,4.5,3243,POINT (-124.0377144 46.38941396)
2021,98632,OBESITY,Obesity among adults aged >=18 years,37.5,49205,POINT (-123.0684057 46.21674959)
2021,98632,CASTHMA,Current asthma among adults aged >=18 years,12.4,49205,POINT (-123.0684057 46.21674959)
2021,98632,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.9,49205,POINT (-123.0684057 46.21674959)
2021,98632,STROKE,Stroke among adults aged >=18 years,3.8,49205,POINT (-123.0684057 46.21674959)
2021,98635,OBESITY,Obesity among adults aged >=18 years,33.1,1735,POINT (-121.2038573 45.74257848)
2021,98635,CASTHMA,Current asthma among adults aged >=18 years,11.7,1735,POINT (-121.2038573 45.74257848)
2021,98635,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.1,1735,POINT (-121.2038573 45.74257848)
2021,98635,STROKE,Stroke among adults aged >=18 years,4.5,1735,POINT (-121.2038573 45.74257848)
2021,98638,STROKE,Stroke among adults aged >=18 years,3.7,1525,POINT (-123.7438982 46.37866405)
2021,98638,CASTHMA,Current asthma among adults aged >=18 years,11.3,1525,POINT (-123.7438982 46.37866405)
2021,98638,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.2,1525,POINT (-123.7438982 46.37866405)
2021,98638,OBESITY,Obesity among adults aged >=18 years,34.6,1525,POINT (-123.7438982 46.37866405)
2021,98639,CASTHMA,Current asthma among adults aged >=18 years,10.9,847,POINT (-121.9895197 45.66281438)
2021,98639,STROKE,Stroke among adults aged >=18 years,3.1,847,POINT (-121.9895197 45.66281438)
2021,98639,OBESITY,Obesity among adults aged >=18 years,29.5,847,POINT (-121.9895197 45.66281438)
2021,98639,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.6,847,POINT (-121.9895197 45.66281438)
2021,98640,DIABETES,Diagnosed diabetes among adults aged >=18 years,15.1,4380,POINT (-124.0465872 46.54428064)
2021,98640,STROKE,Stroke among adults aged >=18 years,4.9,4380,POINT (-124.0465872 46.54428064)
2021,98640,OBESITY,Obesity among adults aged >=18 years,35.7,4380,POINT (-124.0465872 46.54428064)
2021,98640,CASTHMA,Current asthma among adults aged >=18 years,11.3,4380,POINT (-124.0465872 46.54428064)
2021,98642,CASTHMA,Current asthma among adults aged >=18 years,10.6,15696,POINT (-122.7016614 45.80252089)
2021,98642,STROKE,Stroke among adults aged >=18 years,2.7,15696,POINT (-122.7016614 45.80252089)
2021,98642,OBESITY,Obesity among adults aged >=18 years,31.7,15696,POINT (-122.7016614 45.80252089)
2021,98642,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.3,15696,POINT (-122.7016614 45.80252089)
2021,98643,CASTHMA,Current asthma among adults aged >=18 years,10.8,362,POINT (-123.6172136 46.29799086)
2021,98643,STROKE,Stroke among adults aged >=18 years,4.0,362,POINT (-123.6172136 46.29799086)
2021,98643,OBESITY,Obesity among adults aged >=18 years,34.6,362,POINT (-123.6172136 46.29799086)
2021,98643,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.4,362,POINT (-123.6172136 46.29799086)
2021,98644,CASTHMA,Current asthma among adults aged >=18 years,10.8,473,POINT (-124.0498657 46.32808463)
2021,98644,STROKE,Stroke among adults aged >=18 years,3.4,473,POINT (-124.0498657 46.32808463)
2021,98644,OBESITY,Obesity among adults aged >=18 years,33.8,473,POINT (-124.0498657 46.32808463)
2021,98644,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.8,473,POINT (-124.0498657 46.32808463)
2021,98645,CASTHMA,Current asthma among adults aged >=18 years,11.7,1429,POINT (-122.7819204 46.32646108)
2021,98645,STROKE,Stroke among adults aged >=18 years,3.2,1429,POINT (-122.7819204 46.32646108)
2021,98645,OBESITY,Obesity among adults aged >=18 years,36.9,1429,POINT (-122.7819204 46.32646108)
2021,98645,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.9,1429,POINT (-122.7819204 46.32646108)
2021,98647,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.7,404,POINT (-123.4354865 46.31826865)
2021,98647,STROKE,Stroke among adults aged >=18 years,3.3,404,POINT (-123.4354865 46.31826865)
2021,98647,OBESITY,Obesity among adults aged >=18 years,35.9,404,POINT (-123.4354865 46.31826865)
2021,98647,CASTHMA,Current asthma among adults aged >=18 years,11.2,404,POINT (-123.4354865 46.31826865)
2021,98648,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.1,3100,POINT (-121.905752 45.7126298)
2021,98648,STROKE,Stroke among adults aged >=18 years,3.3,3100,POINT (-121.905752 45.7126298)
2021,98648,OBESITY,Obesity among adults aged >=18 years,30.2,3100,POINT (-121.905752 45.7126298)
2021,98648,CASTHMA,Current asthma among adults aged >=18 years,11.3,3100,POINT (-121.905752 45.7126298)
2021,98649,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.9,895,POINT (-122.5353623 46.3141275)
2021,98649,STROKE,Stroke among adults aged >=18 years,3.2,895,POINT (-122.5353623 46.3141275)
2021,98649,OBESITY,Obesity among adults aged >=18 years,37.7,895,POINT (-122.5353623 46.3141275)
2021,98649,CASTHMA,Current asthma among adults aged >=18 years,11.6,895,POINT (-122.5353623 46.3141275)
2021,98650,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.3,959,POINT (-121.5287641 45.97281386)
2021,98650,OBESITY,Obesity among adults aged >=18 years,29.4,959,POINT (-121.5287641 45.97281386)
2021,98650,STROKE,Stroke among adults aged >=18 years,3.1,959,POINT (-121.5287641 45.97281386)
2021,98650,CASTHMA,Current asthma among adults aged >=18 years,10.9,959,POINT (-121.5287641 45.97281386)
2021,98651,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.0,939,POINT (-121.5839352 45.74278546)
2021,98651,CASTHMA,Current asthma among adults aged >=18 years,11.0,939,POINT (-121.5839352 45.74278546)
2021,98651,OBESITY,Obesity among adults aged >=18 years,29.9,939,POINT (-121.5839352 45.74278546)
2021,98651,STROKE,Stroke among adults aged >=18 years,3.1,939,POINT (-121.5839352 45.74278546)
2021,98660,STROKE,Stroke among adults aged >=18 years,2.8,11858,POINT (-122.7318991 45.6877046)
2021,98660,CASTHMA,Current asthma among adults aged >=18 years,11.7,11858,POINT (-122.7318991 45.6877046)
2021,98660,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.9,11858,POINT (-122.7318991 45.6877046)
2021,98660,OBESITY,Obesity among adults aged >=18 years,34.9,11858,POINT (-122.7318991 45.6877046)
2021,98661,STROKE,Stroke among adults aged >=18 years,2.8,41740,POINT (-122.625758 45.63923678)
2021,98661,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.9,41740,POINT (-122.625758 45.63923678)
2021,98661,CASTHMA,Current asthma among adults aged >=18 years,11.7,41740,POINT (-122.625758 45.63923678)
2021,98661,OBESITY,Obesity among adults aged >=18 years,34.1,41740,POINT (-122.625758 45.63923678)
2021,98662,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.9,31644,POINT (-122.5778474 45.68850918)
2021,98662,OBESITY,Obesity among adults aged >=18 years,33.3,31644,POINT (-122.5778474 45.68850918)
2021,98662,CASTHMA,Current asthma among adults aged >=18 years,11.4,31644,POINT (-122.5778474 45.68850918)
2021,98662,STROKE,Stroke among adults aged >=18 years,2.9,31644,POINT (-122.5778474 45.68850918)
2021,98663,CASTHMA,Current asthma among adults aged >=18 years,11.3,14115,POINT (-122.6625297 45.65394338)
2021,98663,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.5,14115,POINT (-122.6625297 45.65394338)
2021,98663,OBESITY,Obesity among adults aged >=18 years,33.1,14115,POINT (-122.6625297 45.65394338)
2021,98663,STROKE,Stroke among adults aged >=18 years,2.8,14115,POINT (-122.6625297 45.65394338)
2021,98664,STROKE,Stroke among adults aged >=18 years,3.1,21771,POINT (-122.5775099 45.61981213)
2021,98664,CASTHMA,Current asthma among adults aged >=18 years,11.3,21771,POINT (-122.5775099 45.61981213)
2021,98664,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.5,21771,POINT (-122.5775099 45.61981213)
2021,98664,OBESITY,Obesity among adults aged >=18 years,33.3,21771,POINT (-122.5775099 45.61981213)
2021,98665,STROKE,Stroke among adults aged >=18 years,2.8,24057,POINT (-122.6594088 45.67977123)
2021,98665,CASTHMA,Current asthma among adults aged >=18 years,11.1,24057,POINT (-122.6594088 45.67977123)
2021,98665,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.7,24057,POINT (-122.6594088 45.67977123)
2021,98665,OBESITY,Obesity among adults aged >=18 years,32.6,24057,POINT (-122.6594088 45.67977123)
2021,98670,OBESITY,Obesity among adults aged >=18 years,33.7,113,POINT (-121.1409323 45.85897889)
2021,98670,CASTHMA,Current asthma among adults aged >=18 years,12.1,113,POINT (-121.1409323 45.85897889)
2021,98670,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.9,113,POINT (-121.1409323 45.85897889)
2021,98670,STROKE,Stroke among adults aged >=18 years,3.9,113,POINT (-121.1409323 45.85897889)
2021,98671,STROKE,Stroke among adults aged >=18 years,2.6,21220,POINT (-122.2422763 45.61328021)
2021,98671,OBESITY,Obesity among adults aged >=18 years,32.0,21220,POINT (-122.2422763 45.61328021)
2021,98671,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.0,21220,POINT (-122.2422763 45.61328021)
2021,98671,CASTHMA,Current asthma among adults aged >=18 years,10.9,21220,POINT (-122.2422763 45.61328021)
2021,98672,OBESITY,Obesity among adults aged >=18 years,29.3,6146,POINT (-121.4629316 45.81842561)
2021,98672,STROKE,Stroke among adults aged >=18 years,3.1,6146,POINT (-121.4629316 45.81842561)
2021,98672,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.1,6146,POINT (-121.4629316 45.81842561)
2021,98672,CASTHMA,Current asthma among adults aged >=18 years,10.7,6146,POINT (-121.4629316 45.81842561)
2021,98673,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.4,404,POINT (-121.0208235 45.66610203)
2021,98673,STROKE,Stroke among adults aged >=18 years,4.2,404,POINT (-121.0208235 45.66610203)
2021,98673,CASTHMA,Current asthma among adults aged >=18 years,11.8,404,POINT (-121.0208235 45.66610203)
2021,98673,OBESITY,Obesity among adults aged >=18 years,33.0,404,POINT (-121.0208235 45.66610203)
2021,98674,STROKE,Stroke among adults aged >=18 years,2.8,12029,POINT (-122.6649497 45.94333117)
2021,98674,CASTHMA,Current asthma among adults aged >=18 years,11.5,12029,POINT (-122.6649497 45.94333117)
2021,98674,OBESITY,Obesity among adults aged >=18 years,35.1,12029,POINT (-122.6649497 45.94333117)
2021,98674,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.5,12029,POINT (-122.6649497 45.94333117)
2021,98675,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.8,6713,POINT (-122.387277 45.87441808)
2021,98675,CASTHMA,Current asthma among adults aged >=18 years,11.2,6713,POINT (-122.387277 45.87441808)
2021,98675,OBESITY,Obesity among adults aged >=18 years,33.4,6713,POINT (-122.387277 45.87441808)
2021,98675,STROKE,Stroke among adults aged >=18 years,2.6,6713,POINT (-122.387277 45.87441808)
2021,98682,STROKE,Stroke among adults aged >=18 years,2.4,52893,POINT (-122.4817461 45.67320852)
2021,98682,CASTHMA,Current asthma among adults aged >=18 years,11.3,52893,POINT (-122.4817461 45.67320852)
2021,98682,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.7,52893,POINT (-122.4817461 45.67320852)
2021,98682,OBESITY,Obesity among adults aged >=18 years,33.3,52893,POINT (-122.4817461 45.67320852)
2021,98683,OBESITY,Obesity among adults aged >=18 years,30.6,30832,POINT (-122.5102213 45.60301915)
2021,98683,CASTHMA,Current asthma among adults aged >=18 years,10.7,30832,POINT (-122.5102213 45.60301915)
2021,98683,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.0,30832,POINT (-122.5102213 45.60301915)
2021,98683,STROKE,Stroke among adults aged >=18 years,3.0,30832,POINT (-122.5102213 45.60301915)
2021,98684,OBESITY,Obesity among adults aged >=18 years,32.7,26968,POINT (-122.5164448 45.63072101)
2021,98684,STROKE,Stroke among adults aged >=18 years,2.5,26968,POINT (-122.5164448 45.63072101)
2021,98684,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.1,26968,POINT (-122.5164448 45.63072101)
2021,98684,CASTHMA,Current asthma among adults aged >=18 years,11.3,26968,POINT (-122.5164448 45.63072101)
2021,98685,CASTHMA,Current asthma among adults aged >=18 years,10.7,26217,POINT (-122.6899392 45.71622893)
2021,98685,OBESITY,Obesity among adults aged >=18 years,31.2,26217,POINT (-122.6899392 45.71622893)
2021,98685,STROKE,Stroke among adults aged >=18 years,2.5,26217,POINT (-122.6899392 45.71622893)
2021,98685,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.9,26217,POINT (-122.6899392 45.71622893)
2021,98686,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.0,17385,POINT (-122.6233481 45.72417416)
2021,98686,CASTHMA,Current asthma among adults aged >=18 years,10.7,17385,POINT (-122.6233481 45.72417416)
2021,98686,OBESITY,Obesity among adults aged >=18 years,31.7,17385,POINT (-122.6233481 45.72417416)
2021,98686,STROKE,Stroke among adults aged >=18 years,2.5,17385,POINT (-122.6233481 45.72417416)
2021,98801,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.4,40977,POINT (-120.3377891 47.42336049)
2021,98801,STROKE,Stroke among adults aged >=18 years,3.2,40977,POINT (-120.3377891 47.42336049)
2021,98801,OBESITY,Obesity among adults aged >=18 years,30.7,40977,POINT (-120.3377891 47.42336049)
2021,98801,CASTHMA,Current asthma among adults aged >=18 years,11.2,40977,POINT (-120.3377891 47.42336049)
2021,98802,OBESITY,Obesity among adults aged >=18 years,32.3,28719,POINT (-120.1677392 47.49058483)
2021,98802,CASTHMA,Current asthma among adults aged >=18 years,11.3,28719,POINT (-120.1677392 47.49058483)
2021,98802,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.1,28719,POINT (-120.1677392 47.49058483)
2021,98802,STROKE,Stroke among adults aged >=18 years,3.2,28719,POINT (-120.1677392 47.49058483)
2021,98811,CASTHMA,Current asthma among adults aged >=18 years,11.6,71,POINT (-120.3762952 47.71384309)
2021,98811,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.9,71,POINT (-120.3762952 47.71384309)
2021,98811,OBESITY,Obesity among adults aged >=18 years,32.0,71,POINT (-120.3762952 47.71384309)
2021,98811,STROKE,Stroke among adults aged >=18 years,3.4,71,POINT (-120.3762952 47.71384309)
2021,98812,OBESITY,Obesity among adults aged >=18 years,32.8,4899,POINT (-119.7527735 48.14454743)
2021,98812,CASTHMA,Current asthma among adults aged >=18 years,11.7,4899,POINT (-119.7527735 48.14454743)
2021,98812,STROKE,Stroke among adults aged >=18 years,3.6,4899,POINT (-119.7527735 48.14454743)
2021,98812,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.9,4899,POINT (-119.7527735 48.14454743)
2021,98813,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.2,3176,POINT (-119.6065213 48.01416834)
2021,98813,STROKE,Stroke among adults aged >=18 years,3.3,3176,POINT (-119.6065213 48.01416834)
2021,98813,OBESITY,Obesity among adults aged >=18 years,36.5,3176,POINT (-119.6065213 48.01416834)
2021,98813,CASTHMA,Current asthma among adults aged >=18 years,11.7,3176,POINT (-119.6065213 48.01416834)
2021,98814,OBESITY,Obesity among adults aged >=18 years,30.2,466,POINT (-120.1581865 48.20683222)
2021,98814,STROKE,Stroke among adults aged >=18 years,3.9,466,POINT (-120.1581865 48.20683222)
