This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"03947","KANSAS CITY",-94.7167,39.3167,297,"WBAN","94195"
"03951","LONGVIEW WSM",-94.6500,32.3500,124,"WBAN","94199"
"03952","NORTH LITTLE",-92.2667,34.8333,172,"WBAN","94200"
"03959","BARTLESVILLE",-96.0000,36.7500,218,"WBAN","94207"
"03962","HOT SPRINGS",-93.1000,34.4833,169,"WBAN","94210"
"03966","ST LOUIS SPI",-90.6500,38.6667,141,"WBAN","94214"
"03969","STEPHENVILLE",-98.1833,32.2167,399,"WBAN","94217"
"04725","BINGHAMTON E",-75.9833,42.2167,488,"WBAN","94279"
"04751","BRADFORD REG",-78.6333,41.8000,645,"WBAN","94305"
"04781","ISLIP LONG I",-73.1000,40.7833,26,"WBAN","94335"
"04787","DUBOIS FAA A",-78.9000,41.1833,553,"WBAN","94341"
"12815","ORLANDO INTL",-81.3167,28.4500,29,"WBAN","94597"
"12816","GAINESVILLE",-82.2667,29.6833,42,"WBAN","94598"
"12834","DAYTONA BEAC",-81.0500,29.1833,9,"WBAN","94616"
"12835","FORT MYERS P",-81.8667,26.5833,5,"WBAN","94617"
"12836","KEY WEST INT",-81.7500,24.5500,1,"WBAN","94618"
"12839","MIAMI INTL A",-80.3000,25.8000,4,"WBAN","94621"
"12842","TAMPA INTERN",-82.5333,27.9667,6,"WBAN","94623"
"12843","VERO BEACH M",-80.4167,27.6500,7,"WBAN","94624"
"12844","WEST PALM BE",-80.1167,26.6833,5,"WBAN","94625"
"12850","KEY WEST NAS",-81.6833,24.5833,7,"WBAN","94631"
"12859","MIAMI WSO CI",-80.2833,25.7167,5,"WBAN","94640"
"12883","LAKELAND LIN",-82.0500,28.0000,45,"WBAN","94663"
"12912","VICTORIA REG",-96.9167,28.8500,32,"WBAN","94688"
"12916","NEW ORLEANS",-90.2500,29.9833,1,"WBAN","94691"
"12917","PORT ARTHUR",-94.0167,29.9500,5,"WBAN","94692"
"12918","HOUSTON WILL",-95.2833,29.6500,15,"WBAN","94693"
"12919","BROWNSVILLE",-97.4333,25.9000,6,"WBAN","94694"
"12921","SAN ANTONIO",-98.4667,29.5333,240,"WBAN","94696"
"12924","CORPUS CHRIS",-97.5000,27.7667,12,"WBAN","94699"
"12925","BEEVILLE CHA",-97.6667,28.3667,60,"WBAN","94700"
"12926","CORPUS CHRIS",-97.2833,27.6833,6,"WBAN","94701"
"12928","KINGSVILLE",-97.8167,27.5000,17,"WBAN","94703"
"12930","NEW ORLEANS",-90.1333,29.9167,2,"WBAN","94705"
"12935","PALACIOS MUN",-96.2500,28.7167,5,"WBAN","94710"
"12944","GALVESTON",-94.8000,29.3000,2,"WBAN","94719"
"12958","NEW ORLEANS",-90.0167,29.8167,2,"WBAN","94733"
"12959","MCALLEN MILL",-98.2333,26.1833,30,"WBAN","94734"
"12960","HOUSTON INTE",-95.3500,29.9667,29,"WBAN","94735"
"12962","HONDO MUNICI",-99.1667,29.3500,279,"WBAN","94737"
"13702","LANGLEY AFB",-76.3500,37.0833,3,"WBAN","94785"
"13713","GOLDSBORO SE",-77.9667,35.3333,33,"WBAN","94796"
"13714","FAYETTEVILLE",-79.0167,35.1667,66,"WBAN","94797"
"13721","PATUXENT RIV",-76.4167,38.3000,14,"WBAN","94804"
"13722","RALEIGH RALE",-78.7833,35.8667,127,"WBAN","94805"
"13723","GREENSBORO-H",-79.9500,36.0833,273,"WBAN","94806"
"13724","ATLANTIC CIT",-74.4333,39.3833,3,"WBAN","94807"
"13729","ELKINS ELKIN",-79.8500,38.8833,594,"WBAN","94812"
"13733","LYNCHBURG MU",-79.2000,37.3333,287,"WBAN","94816"
"13734","MARTINSBURG",-77.9833,39.4000,164,"WBAN","94817"
"13735","MILLVILLE MU",-75.0667,39.3667,21,"WBAN","94818"
"13736","MORGANTOWN M",-79.9167,39.6500,378,"WBAN","94819"
"13737","NORFOLK INTE",-76.2000,36.9000,7,"WBAN","94820"
"13739","PHILADELPHIA",-75.2500,39.8833,3,"WBAN","94822"
"13740","RICHMOND R E",-77.3333,37.5000,50,"WBAN","94823"
"13741","ROANOKE WOOD",-79.9667,37.3167,350,"WBAN","94824"
"13743","WASHINGTON D",-77.0333,38.8500,3,"WBAN","94826"
"13744","FLORENCE CIT",-79.7167,34.1833,45,"WBAN","94827"
"13748","WILMINGTON N",-77.9000,34.2667,9,"WBAN","94831"
"13750","NORFOLK NAS",-76.2875,36.9375,10,"WBAN","94833"
"13754","CHERRY POINT",-76.8833,34.9000,11,"WBAN","94837"
"13766","MANTEO AIRPO",-75.7000,35.9172,4,"WBAN","94849"
"13769","OCEANA NAS",-76.0333,36.8167,8,"WBAN","94852"
"13773","QUANTICO MCA",-77.3000,38.5000,4,"WBAN","94855"
"13777","BALTIMORE CU",-76.6167,39.2833,4,"WBAN","94859"
"13779","PHILADELPHIA",-75.1500,39.9500,11,"WBAN","94861"
"13781","WILMINGTON N",-75.6000,39.6667,23,"WBAN","94863"
"13782","CHARLESTON C",-79.9333,32.7833,3,"WBAN","94864"
"13802","BELLEVILLE S",-89.8500,38.5500,135,"WBAN","94883"
"13861","WAYCROSS WAR",-82.4000,31.2500,43,"WBAN","94940"
"13865","MERIDIAN KEY",-88.7500,32.3333,90,"WBAN","94944"
"13866","CHARLESTON K",-81.6000,38.3667,310,"WBAN","94945"
"13867","PARKERSBURG",-81.5333,39.2667,195,"WBAN","94946"
"13870","ALMA BACON C",-82.5167,31.5333,60,"WBAN","94949"
"13871","ANNISTON CAL",-85.8500,33.5833,186,"WBAN","94950"
"13872","ASHEVILLE",-82.5333,35.6000,683,"WBAN","94951"
"13873","ATHENS MUNIC",-83.3167,33.9500,244,"WBAN","94952"
"13874","ATLANTA HART",-84.4333,33.6500,308,"WBAN","94953"
"13876","BIRMINGHAM M",-86.7500,33.5667,189,"WBAN","94955"
"13877","BRISTOL TRI",-82.4000,36.4833,465,"WBAN","94956"
"13878","BRUNSWICK MA",-81.3833,31.1500,4,"WBAN","94957"
"13880","CHARLESTON I",-80.0333,32.9000,12,"WBAN","94958"
"13881","CHARLOTTE DO",-80.9333,35.2167,219,"WBAN","94959"
"13882","CHATTANOOGA",-85.2000,35.0333,211,"WBAN","94960"
"13883","COLUMBIA MET",-81.1167,33.9500,65,"WBAN","94961"
"13884","CRESTVIEW BO",-86.5167,30.7833,58,"WBAN","94962"
"13889","JACKSONVILLE",-81.7000,30.5000,9,"WBAN","94966"
"13891","KNOXVILLE MC",-83.9833,35.8167,268,"WBAN","94968"
"13893","MEMPHIS INTE",-90.0000,35.0500,81,"WBAN","94970"
"13894","MOBILE REGIO",-88.2500,30.6833,64,"WBAN","94971"
"13895","MONTGOMERY D",-86.4000,32.3000,67,"WBAN","94972"
"13896","MUSCLE SHOAL",-87.6167,34.7500,165,"WBAN","94973"
"13897","NASHVILLE ME",-86.6833,36.1167,180,"WBAN","94974"
"13899","PENSACOLA RE",-87.2000,30.4667,34,"WBAN","94975"
"13935","ALEXANDRIA E",-92.3000,31.4000,36,"WBAN","95009"
"13942","MONROE MUNIC",-92.0500,32.5167,24,"WBAN","95016"
"13957","SHREVEPORT R",-93.8167,32.4667,77,"WBAN","95031"
"13958","AUSTIN MUELL",-97.7000,30.2833,179,"WBAN","95032"
"13959","WACO MADISON",-97.2167,31.6167,152,"WBAN","95033"
"13960","DALLAS LOVE",-96.8500,32.8500,134,"WBAN","95034"
"13961","FORT WORTH M",-97.3500,32.8167,209,"WBAN","95035"
"13962","ABILENE MUNI",-99.6833,32.4167,544,"WBAN","95036"
"13963","LITTLE ROCK",-92.2333,34.7333,78,"WBAN","95037"
"13964","FORT SMITH M",-94.3667,35.3333,137,"WBAN","95038"
"13966","WICHITA FALL",-98.4833,33.9667,303,"WBAN","95040"
"13967","OKLAHOMA CIT",-97.6000,35.4000,392,"WBAN","95041"
"13968","TULSA INTERN",-95.9000,36.2000,198,"WBAN","95042"
"13969","PONCA CITY M",-97.1000,36.7333,304,"WBAN","95043"
"13970","BATON ROUGE",-91.1333,30.5333,20,"WBAN","95044"
"13971","HARRISON FAA",-93.1500,36.2667,419,"WBAN","95045"
"13975","GAGE AIRPORT",-99.7667,36.3000,668,"WBAN","95049"
"13976","LAFAYETTE RE",-91.9833,30.2000,12,"WBAN","95050"
"13978","GREENWOOD LE",-90.0833,33.5000,47,"WBAN","95052"
"13980","ANTHONY",-98.0333,37.1500,414,"WBAN","95054"
"13981","CHANUTE MART",-95.4833,37.6667,298,"WBAN","95055"
"13984","CONCORDIA BL",-97.6500,39.5500,448,"WBAN","95058"
"13985","DODGE CITY M",-99.9667,37.7667,787,"WBAN","95059"
"13987","JOPLIN MUNIC",-94.5000,37.1500,299,"WBAN","95061"
"13988","KANSAS CITY",-94.6000,39.1167,226,"WBAN","95062"
"13991","MARSHALL",-93.2167,39.1167,241,"WBAN","95065"
"13994","ST LOUIS LAM",-90.3667,38.7500,173,"WBAN","95068"
"13995","SPRINGFIELD",-93.3833,37.2333,386,"WBAN","95069"
"13996","TOPEKA MUNIC",-95.6333,39.0667,267,"WBAN","95070"
"13997","VICHY ROLLA",-91.7667,38.1333,351,"WBAN","95071"
"14605","AUGUSTA AIRP",-69.8000,44.3167,107,"WBAN","95123"
"14606","BANGOR AIRPO",-68.8167,44.8000,56,"WBAN","95124"
"14607","CARIBOU MUNI",-68.0167,46.8667,190,"WBAN","95125"
"14609","HOULTON INTL",-67.7833,46.1333,151,"WBAN","95127"
"14611","BRUNSWICK NA",-69.9333,43.9000,21,"WBAN","95129"
"14711","MIDDLETOWN H",-76.7667,40.2000,92,"WBAN","95228"
"14717","GRIFFISS AFB",-75.4000,43.2333,158,"WBAN","95234"
"14732","NEW YORK LAG",-73.9000,40.7667,3,"WBAN","95249"
"14733","BUFFALO GREA",-78.7333,42.9333,215,"WBAN","95250"
"14734","NEWARK INTER",-74.1667,40.7000,3,"WBAN","95251"
"14735","ALBANY COUNT",-73.8000,42.7500,84,"WBAN","95252"
"14736","ALTOONA BLAI",-78.3167,40.3000,450,"WBAN","95253"
"14737","ALLENTOWN A-",-75.4333,40.6500,119,"WBAN","95254"
"14739","BOSTON LOGAN",-71.0333,42.3667,6,"WBAN","95256"
"14740","HARTFORD BRA",-72.6833,41.9333,49,"WBAN","95257"
"14742","BURLINGTON I",-73.1500,44.4667,101,"WBAN","95259"
"14743","CANTON 4 SE",-75.1167,44.5667,134,"WBAN","95260"
"14745","CONCORD MUNI",-71.5000,43.2000,105,"WBAN","95262"
"14750","GLENS FALLS",-73.6167,43.3500,98,"WBAN","95267"
"14752","HARTFORD BRA",-72.6500,41.7333,6,"WBAN","95269"
"14754","TOBYHANNA PO",-75.4167,41.1833,590,"WBAN","95271"
"14755","MOUNT WASHIN",-71.3000,44.2667,1909,"WBAN","95272"
"14757","POUGHKEEPSIE",-73.8833,41.6333,47,"WBAN","95274"
"14761","PHILIPSBURG",-78.0833,40.9000,592,"WBAN","95278"
"14764","PORTLAND INT",-70.3000,43.6500,14,"WBAN","95281"
"14765","PROVIDENCE T",-71.4333,41.7333,16,"WBAN","95282"
"14768","ROCHESTER GR",-77.6667,43.1333,183,"WBAN","95285"
"14771","SYRACUSE HAN",-76.1167,43.1167,125,"WBAN","95288"
"14777","WILKES-BARRE",-75.7333,41.3333,283,"WBAN","95294"
"14778","WILLIAMSPORT",-76.9167,41.2500,158,"WBAN","95295"
"14790","SOUTH WEYMOU",-70.9333,42.1500,48,"WBAN","95307"
"14793","WILLOW GROVE",-75.1500,40.2000,102,"WBAN","95310"
"14804","MOUNT CLEMEN",-82.8333,42.6167,177,"WBAN","95318"
"14806","RANTOUL CHAN",-88.1500,40.3000,230,"WBAN","95320"
"14814","ALPENA WASTE",-83.4333,45.0667,180,"WBAN","95327"
"14817","CADILLAC WEX",-85.4167,44.2833,396,"WBAN","95330"
"14820","CLEVELAND HO",-81.8667,41.4167,235,"WBAN","95333"
"14821","COLUMBUS POR",-82.8833,40.0000,248,"WBAN","95334"
"14822","DETROIT CITY",-83.0167,42.4167,189,"WBAN","95335"
"14824","ESCANABA",-87.0333,45.7500,180,"WBAN","95337"
"14825","FINDLAY AIRP",-83.6667,41.0167,244,"WBAN","95338"
"14826","FLINT BISHOP",-83.7500,42.9667,233,"WBAN","95339"
"14827","FORT WAYNE B",-85.2000,41.0000,241,"WBAN","95340"
"14828","GLADWIN",-84.5000,43.9833,238,"WBAN","95341"
"14833","JACKSON REYN",-84.4667,42.2667,304,"WBAN","95346"
"14835","WEST LAFAYET",-86.9333,40.4167,183,"WBAN","95348"
"14836","LANSING CAPI",-84.6000,42.7667,256,"WBAN","95349"
"14837","MADISON DANE",-89.3333,43.1333,262,"WBAN","95350"
"14838","MARQUETTE",-87.3833,46.5500,203,"WBAN","95351"
"14839","MILWAUKEE GE",-87.9000,42.9500,205,"WBAN","95352"
"14840","MUSKEGON COU",-86.2500,43.1667,191,"WBAN","95353"
"14841","PELLSTON EMM",-84.7833,45.5667,218,"WBAN","95354"
"14842","PEORIA GREAT",-89.6833,40.6667,198,"WBAN","95355"
"14845","SAGINAW TRI",-84.0833,43.5333,203,"WBAN","95358"
"14846","SANDUSKY",-82.7167,41.4500,178,"WBAN","95359"
"14847","SAULT STE MA",-84.3500,46.4667,219,"WBAN","95360"
"14848","SOUTH BEND M",-86.3167,41.7000,236,"WBAN","95361"
"14850","TRAVERSE CIT",-85.5833,44.7333,188,"WBAN","95363"
"14852","YOUNGSTOWN M",-80.6667,41.2500,360,"WBAN","95365"
"14855","GLENVIEW NAS",-87.8333,42.0833,197,"WBAN","95368"
"14858","HANCOCK HOUG",-88.5000,47.1667,327,"WBAN","95371"
"14859","GRAND MARAIS",-85.9500,46.6667,190,"WBAN","95372"
"14860","ERIE INTERNA",-80.1833,42.0833,223,"WBAN","95373"
"14891","MANSFIELD LA",-82.5167,40.8167,395,"WBAN","95404"
"14892","CHICAGO UNIV",-87.6000,41.7833,181,"WBAN","95405"
"14895","AKRON-CANTON",-81.4333,40.9167,368,"WBAN","95408"
"14897","WAUSAU MUNIC",-89.6167,44.9167,365,"WBAN","95410"
"14898","GREEN BAY AU",-88.1333,44.4833,214,"WBAN","95411"
"14910","ALEXANDRIA M",-95.3833,45.8667,432,"WBAN","95422"
"14912","DEVILS LAKE",-98.8667,48.1167,446,"WBAN","95424"
"14913","DULUTH INTER",-92.1833,46.8333,435,"WBAN","95425"
"14914","FARGO HECTOR",-96.8000,46.9000,274,"WBAN","95426"
"14916","GRAND FORKS",-97.1667,47.9500,256,"WBAN","95428"
"14918","INTERNATIONA",-93.3833,48.5667,359,"WBAN","95429"
"14919","JAMESTOWN MU",-98.6833,46.9167,455,"WBAN","95430"
"14920","LA CROSSE MU",-91.2500,43.8667,207,"WBAN","95431"
"14922","MINNEAPOLIS-",-93.2167,44.8833,254,"WBAN","95433"
"14923","MOLINE QUAD",-90.5000,41.4500,177,"WBAN","95434"
"14924","PEMBINA",-97.2333,48.9667,241,"WBAN","95435"
"14925","ROCHESTER MU",-92.5000,43.9167,395,"WBAN","95436"
"14926","ST CLOUD MUN",-94.0667,45.5500,313,"WBAN","95437"
"14929","ABERDEEN REG",-98.4333,45.4500,395,"WBAN","95440"
"14931","BURLINGTON M",-91.1167,40.7833,211,"WBAN","95442"
"14933","DES MOINES I",-93.6500,41.5333,286,"WBAN","95444"
"14935","GRAND ISLAND",-98.3167,40.9667,561,"WBAN","95446"
"14936","HURON REGION",-98.2167,44.3833,390,"WBAN","95447"
"14939","LINCOLN MUNI",-96.7500,40.8500,363,"WBAN","95450"
"14940","MASON CITY M",-93.3333,43.1500,364,"WBAN","95451"
"14941","NORFOLK KARL",-97.4333,41.9833,471,"WBAN","95452"
"14942","OMAHA EPPLEY",-95.9000,41.3000,304,"WBAN","95453"
"14943","SIOUX CITY M",-96.3833,42.4000,334,"WBAN","95454"
"14944","SIOUX FALLS",-96.7333,43.5667,432,"WBAN","95455"
"14945","TARKIO",-95.3833,40.4500,317,"WBAN","95456"
"14946","WATERTOWN MU",-97.1500,44.9167,532,"WBAN","95457"
"14950","OTTUMWA INDU",-92.4500,41.1000,257,"WBAN","95461"
"14990","CEDAR RAPIDS",-91.7000,41.8833,256,"WBAN","95500"
"14991","EAU CLAIRE C",-91.4833,44.8667,271,"WBAN","95501"
"14992","REDWOOD FALL",-95.0833,44.5500,312,"WBAN","95502"
"14995","GRANTSBURG",-92.6886,45.7728,302,"WBAN","95505"
"22010","DEL RIO INTE",-100.9167,29.3667,313,"WBAN","95841"
"23007","CHILDRESS MU",-100.2833,34.4333,595,"WBAN","95910"
"23009","ROSWELL INDU",-104.5333,33.3000,1112,"WBAN","95912"
"23023","MIDLAND REGI",-102.1833,31.9500,872,"WBAN","95926"
"23034","SAN ANGELO M",-100.5000,31.3667,580,"WBAN","95937"
"23040","WINK WINKLER",-103.2000,31.7833,856,"WBAN","95943"
"23041","BIG SPRING",-101.5000,32.2333,784,"WBAN","95944"
"23042","LUBBOCK REGI",-101.8167,33.6500,992,"WBAN","95945"
"23044","EL PASO INTE",-106.4000,31.8000,1194,"WBAN","95947"
"23047","AMARILLO INT",-101.7000,35.2333,1093,"WBAN","95950"
"23050","ALBUQUERQUE",-106.6167,35.0500,1618,"WBAN","95953"
"23051","CLAYTON MUNI",-103.1500,36.4500,1515,"WBAN","95954"
"23054","LAS VEGAS MU",-105.1500,35.6500,2093,"WBAN","95957"
"23058","COLUMBUS",-107.6500,31.8333,1268,"WBAN","95961"
"23061","ALAMOSA BERG",-105.8667,37.4500,2298,"WBAN","95964"
"23062","DENVER STAPL",-104.8667,39.7667,1611,"WBAN","95965"
"23063","EAGLE COUNTY",-106.9167,39.6500,1980,"WBAN","95966"
"23064","GARDEN CITY",-100.7167,37.9333,878,"WBAN","95967"
"23065","GOODLAND REN",-101.7000,39.3667,1111,"WBAN","95968"
"23066","GRAND JUNCTI",-108.5333,39.1167,1476,"WBAN","95969"
"23067","LA JUNTA MUN",-103.5167,38.0500,1277,"WBAN","95970"
"23070","TRINIDAD LAS",-104.3333,37.2500,1752,"WBAN","95973"
"23072","CLARENDON",-100.8833,34.9333,830,"WBAN","95975"
"23081","GALLUP SEN C",-108.7833,35.5167,1971,"WBAN","95984"
"23110","LEMOORE REEV",-119.9500,36.3333,73,"WBAN","96012"
"23129","LONG BEACH D",-118.1500,33.8167,8,"WBAN","96030"
"23153","TONOPAH AIRP",-117.0833,38.0667,1655,"WBAN","96052"
"23154","ELY YELLAND",-114.8500,39.2833,1906,"WBAN","96053"
"23155","BAKERSFIELD",-119.0500,35.4167,151,"WBAN","96054"
"23156","BEAUMONT 1 E",-116.9667,33.9333,792,"WBAN","96055"
"23157","BISHOP AIRPO",-118.3667,37.3667,1252,"WBAN","96056"
"23158","BLYTHE RIVER",-114.7167,33.6167,119,"WBAN","96057"
"23160","TUCSON INTER",-110.9333,32.1333,788,"WBAN","96059"
"23161","DAGGETT BARS",-116.7833,34.8667,586,"WBAN","96060"
"23162","DELTA FAA AP",-112.5167,39.3833,1452,"WBAN","96061"
"23169","LAS VEGAS MC",-115.1667,36.0833,659,"WBAN","96068"
"23170","HANKSVILLE",-110.7167,38.3667,1313,"WBAN","96069"
"23174","LOS ANGELES",-118.4000,33.9333,30,"WBAN","96072"
"23177","MODENA",-113.9256,37.7981,1664,"WBAN","96074"
"23179","NEEDLES AIRP",-114.6167,34.7667,279,"WBAN","96076"
"23183","PHOENIX SKY",-112.0167,33.4333,337,"WBAN","96080"
"23184","PRESCOTT MUN",-112.4333,34.6500,1531,"WBAN","96081"
"23185","RENO CANNON",-119.7833,39.5000,1342,"WBAN","96082"
"23187","SANDBERG",-118.7333,34.7500,1377,"WBAN","96084"
"23188","SAN DIEGO LI",-117.1667,32.7333,4,"WBAN","96085"
"23190","SANTA BARBAR",-119.8333,34.4333,3,"WBAN","96086"
"23194","WINSLOW MUNI",-110.7333,35.0167,1490,"WBAN","96090"
"23195","YUMA INTL AR",-114.6000,32.6667,63,"WBAN","96091"
"23232","SACRAMENTO E",-121.5000,38.5167,5,"WBAN","96122"
"23233","SALINAS MUNI",-121.6000,36.6667,21,"WBAN","96123"
"23234","SAN FRANCISC",-122.3833,37.6167,2,"WBAN","96124"
"23237","STOCKTON MET",-121.2500,37.9000,7,"WBAN","96126"
"23239","ALAMEDA NAS",-122.3200,37.7800,5,"WBAN","96128"
"23244","MOUNTAIN VIE",-122.0500,37.4167,12,"WBAN","96133"
"23258","MODESTO CITY",-120.9500,37.6333,43,"WBAN","96147"
"23271","SACRAMENTO W",-121.5000,38.5833,8,"WBAN","96160"
"23272","SAN FRANCISC",-122.4333,37.7667,23,"WBAN","96161"
"23273","SANTA MARIA",-120.4500,34.9000,77,"WBAN","96162"
"24011","BISMARCK MUN",-100.7500,46.7667,502,"WBAN","96199"
"24012","DICKINSON MU",-102.8000,46.8000,788,"WBAN","96200"
"24013","MINOT FAA AP",-101.2833,48.2667,523,"WBAN","96201"
"24015","AKRON WASHIN",-103.2167,40.1667,1421,"WBAN","96203"
"24018","CHEYENNE MUN",-104.8167,41.1500,1867,"WBAN","96206"
"24020","HAYES CENTER",-101.0167,40.5167,927,"WBAN","96208"
"24021","LANDER HUNT",-108.7333,42.8167,1694,"WBAN","96209"
"24022","LARAMIE GENE",-105.6833,41.3167,2215,"WBAN","96210"
"24023","NORTH PLATTE",-100.6833,41.1333,846,"WBAN","96211"
"24024","PHILIP 1 S",-101.6500,44.0667,683,"WBAN","96212"
"24025","PIERRE MUNIC",-100.2833,44.3833,529,"WBAN","96213"
"24027","ROCK SPRINGS",-109.0667,41.6000,2055,"WBAN","96215"
"24028","SCOTTSBLUFF",-103.6000,41.8667,1202,"WBAN","96216"
"24029","SHERIDAN COU",-106.9667,44.7667,1208,"WBAN","96217"
"24032","VALENTINE MI",-100.5500,42.8667,789,"WBAN","96220"
"24033","BILLINGS LOG",-108.5333,45.8000,1087,"WBAN","96221"
"24036","LEWISTOWN MU",-109.4500,47.0500,1263,"WBAN","96224"
"24037","MILES CITY M",-105.8667,46.4333,801,"WBAN","96225"
"24057","RAWLINS MUNI",-107.2000,41.8000,2053,"WBAN","96245"
"24062","WORLAND MUNI",-107.9667,43.9667,1272,"WBAN","96250"
"24088","MOORCROFT 3",-104.9500,44.2667,1282,"WBAN","96276"
"24089","CASPER NATRO",-106.4667,42.9167,1627,"WBAN","96277"
"24090","RAPID CITY R",-103.0667,44.0500,965,"WBAN","96278"
"24119","BATTLE MOUNT",-116.9000,40.6167,1384,"WBAN","96306"
"24120","COALVILLE SA",-111.4000,40.9167,1763,"WBAN","96307"
"24121","ELKO MUNICIP",-115.7833,40.8333,1539,"WBAN","96308"
"24127","SALT LAKE CI",-111.9500,40.7833,1286,"WBAN","96313"
"24128","WINNEMUCCA M",-117.8000,40.9000,1311,"WBAN","96314"
"24130","BAKER MUNICI",-117.8167,44.8333,1027,"WBAN","96316"
"24131","BOISE AIR TE",-116.2167,43.5667,865,"WBAN","96317"
"24132","BOZEMAN GALL",-111.1500,45.7833,1357,"WBAN","96318"
"24133","BURLEY MUNIC",-113.7667,42.5333,1267,"WBAN","96319"
"24135","BUTTE BERT M",-112.5000,45.9500,1689,"WBAN","96321"
"24138","DILLON BEAVE",-112.5500,45.2500,1590,"WBAN","96324"
"24139","DRUMMOND",-113.1833,46.6333,1219,"WBAN","96325"
"24141","EPHRATA AIRP",-119.5167,47.3167,384,"WBAN","96327"
"24142","GOODING 2 S",-114.7167,42.9167,1088,"WBAN","96328"
"24143","GREAT FALLS",-111.3667,47.4833,1116,"WBAN","96329"
"24144","HELENA ARPT",-112.0000,46.6000,1167,"WBAN","96330"
"24145","IDAHO FALLS",-112.0667,43.5167,1441,"WBAN","96331"
"24149","LEWISTON NEZ",-117.0167,46.3833,438,"WBAN","96335"
"24151","MALAD CITY",-112.2833,42.1667,1362,"WBAN","96337"
"24153","MISSOULA JOH",-114.1000,46.9333,974,"WBAN","96339"
"24155","PENDLETON MU",-118.8500,45.6833,452,"WBAN","96341"
"24156","POCATELLO MU",-112.6000,42.9167,1358,"WBAN","96342"
"24157","SPOKANE INTE",-117.5333,47.6333,718,"WBAN","96343"
"24159","SUPERIOR",-114.8833,47.2000,827,"WBAN","96345"
"24160","WALLA WALLA",-118.2833,46.1000,355,"WBAN","96346"
"24172","LOVELOCK DER",-118.5500,40.0667,1189,"WBAN","96358"
"24193","WENDOVER USA",-114.0333,40.7167,1291,"WBAN","96379"
"24213","EUREKA",-124.1667,40.8000,13,"WBAN","96397"
"24216","RED BLUFF MU",-122.2500,40.1500,106,"WBAN","96400"
"24217","BELLINGHAM I",-122.5372,48.7939,45,"WBAN","96401"
"24219","THE DALLES M",-121.1500,45.6167,73,"WBAN","96402"
"24221","EUGENE MAHLO",-123.2167,44.1167,111,"WBAN","96404"
"24225","MEDFORD JACK",-122.8833,42.3833,396,"WBAN","96408"
"24227","OLYMPIA AIRP",-122.9000,46.9667,59,"WBAN","96410"
"24229","PORTLAND INT",-122.6000,45.6000,6,"WBAN","96412"
"24230","REDMOND ROBE",-121.1500,44.2667,933,"WBAN","96413"
"24232","SALEM MCNARY",-123.0000,44.9167,60,"WBAN","96415"
"24233","SEATTLE SEAT",-122.3000,47.4500,122,"WBAN","96416"
"24235","SEXTON SUMMI",-123.3667,42.6167,1169,"WBAN","96418"
"24237","STAMPEDE PAS",-121.3333,47.2833,1206,"WBAN","96420"
"24243","YAKIMA AIR T",-120.5333,46.5667,324,"WBAN","96426"
"24255","WHIDBEY ISLA",-122.6667,48.3500,10,"WBAN","96438"
"24257","REDDING MUNI",-122.3000,40.5000,153,"WBAN","96440"
"24281","SEATTLE PORT",-122.3000,47.6500,6,"WBAN","96463"
"24283","ARCATA AIRPO",-124.1000,40.9833,62,"WBAN","96465"
"24284","NORTH BEND M",-124.2500,43.4167,2,"WBAN","96466"
"24285","NEWPORT MUNI",-124.0500,44.5833,37,"WBAN","96467"
"53917","NEW ORLEANS",-90.0333,30.0333,3,"WBAN","98120"
"53919","MONTICELLO M",-91.7556,33.6361,88,"WBAN","98122"
"92811","MIAMI BEACH",-80.1333,25.7833,2,"WBAN","98442"
"93009","LEADVILLE LA",-106.3167,39.2333,3029,"WBAN","98452"
"93010","LIMON",-103.7000,39.1833,1695,"WBAN","98453"
"93026","DOUGLAS BISB",-109.6000,31.4667,1248,"WBAN","98469"
"93033","CARLSBAD CAV",-104.2667,32.3333,985,"WBAN","98476"
"93037","COLORADO SPR",-104.7167,38.8167,1873,"WBAN","98480"
"93042","DALHART MUNI",-102.5500,36.0167,1216,"WBAN","98485"
"93058","PUEBLO MEMOR",-104.5000,38.2833,1428,"WBAN","98501"
"93101","EL TORO MCAS",-117.7333,33.6667,116,"WBAN","98540"
"93102","FALLON NAAS",-118.7167,39.4167,1199,"WBAN","98541"
"93107","SAN DIEGO MI",-117.1333,32.8667,140,"WBAN","98546"
"93111","POINT MUGU N",-119.1167,34.1167,3,"WBAN","98550"
"93112","SAN DIEGO NO",-117.2146,32.6978,15,"WBAN","98551"
"93114","TUSTIN MCAF",-117.8333,33.7000,18,"WBAN","98553"
"93129","CEDAR CITY M",-113.1000,37.7000,1710,"WBAN","98568"
"93134","LOS ANGELES",-118.2333,34.0500,82,"WBAN","98573"
"93139","PAYSON",-111.3333,34.2333,1497,"WBAN","98577"
"93140","PHOENIX CITY",-112.0833,33.4500,335,"WBAN","98578"
"93193","FRESNO AIR T",-119.7167,36.7833,102,"WBAN","98631"
"93209","PASO ROBLES",-120.6333,35.6667,244,"WBAN","98646"
"93230","SOUTH LAKE T",-120.0000,38.9000,1906,"WBAN","98666"
"93719","NEW BERN CRA",-77.0500,35.0667,5,"WBAN","98691"
