This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"14761","PHILIPSBURG",-78.0833,40.9000,586,"WBAN","95278"
"14764","PORTLAND INT",-70.3167,43.6500,17,"WBAN","95281"
"14765","PROVIDENCE T",-71.4333,41.7333,16,"WBAN","95282"
"14768","ROCHESTER MO",-77.6667,43.1167,167,"WBAN","95285"
"14771","SYRACUSE HAN",-76.1167,43.1167,125,"WBAN","95288"
"14777","WILKES-BARRE",-75.7333,41.3333,283,"WBAN","95294"
"14778","WILLIAMSPORT",-76.9167,41.2500,160,"WBAN","95295"
"14780","LAKEHURST NA",-74.3500,40.0333,34,"WBAN","95297"
"14790","SOUTH WEYMOU",-70.9333,42.1500,48,"WBAN","95307"
"14793","WILLOW GROVE",-75.1500,40.2000,102,"WBAN","95310"
"14804","MOUNT CLEMEN",-82.8333,42.6167,177,"WBAN","95318"
"14806","RANTOUL CHAN",-88.1500,40.3000,230,"WBAN","95320"
"14814","ALPENA WASTE",-83.4333,45.0667,179,"WBAN","95327"
"14817","CADILLAC WEX",-85.4167,44.2833,396,"WBAN","95330"
"14820","CLEVELAND HO",-81.8667,41.4167,237,"WBAN","95333"
"14821","COLUMBUS POR",-82.8833,40.0000,248,"WBAN","95334"
"14822","DETROIT CITY",-83.0167,42.4167,189,"WBAN","95335"
"14824","ESCANABA",-87.0333,45.7500,180,"WBAN","95337"
"14825","FINDLAY AIRP",-83.6667,41.0167,243,"WBAN","95338"
"14826","FLINT BISHOP",-83.7500,42.9667,235,"WBAN","95339"
"14827","FORT WAYNE B",-85.2000,41.0000,241,"WBAN","95340"
"14828","GLADWIN",-84.4667,43.9667,238,"WBAN","95341"
"14833","JACKSON REYN",-84.4667,42.2667,304,"WBAN","95346"
"14835","WEST LAFAYET",-86.9333,40.4167,183,"WBAN","95348"
"14836","LANSING CAPI",-84.6000,42.7667,256,"WBAN","95349"
"14837","MADISON DANE",-89.3333,43.1333,262,"WBAN","95350"
"14838","MARQUETTE",-87.3833,46.5500,203,"WBAN","95351"
"14839","MILWAUKEE GE",-87.9000,42.9500,205,"WBAN","95352"
"14840","MUSKEGON COU",-86.2500,43.1667,191,"WBAN","95353"
"14841","PELLSTON EMM",-84.7833,45.5667,218,"WBAN","95354"
"14842","PEORIA GREAT",-89.6833,40.6667,199,"WBAN","95355"
"14845","SAGINAW TRI",-84.0833,43.5333,203,"WBAN","95358"
"14847","SAULT STE MA",-84.3667,46.4667,219,"WBAN","95360"
"14848","SOUTH BEND M",-86.3167,41.7000,236,"WBAN","95361"
"14850","TRAVERSE CIT",-85.5833,44.7333,188,"WBAN","95363"
"14852","YOUNGSTOWN M",-80.6667,41.2500,359,"WBAN","95365"
"14855","GLENVIEW NAS",-87.8333,42.0833,197,"WBAN","95368"
"14859","GRAND MARAIS",-85.9500,46.6667,190,"WBAN","95372"
"14860","ERIE INTERNA",-80.1833,42.0833,223,"WBAN","95373"
"14891","MANSFIELD LA",-82.5167,40.8167,395,"WBAN","95404"
"14892","CHICAGO UNIV",-87.6000,41.7833,181,"WBAN","95405"
"14895","AKRON-CANTON",-81.4333,40.9167,368,"WBAN","95408"
"14897","WAUSAU MUNIC",-89.6167,44.9167,365,"WBAN","95410"
"14898","GREEN BAY AU",-88.1333,44.4833,208,"WBAN","95411"
"14910","ALEXANDRIA M",-95.3833,45.8667,432,"WBAN","95422"
"14912","DEVILS LAKE",-98.8667,48.1167,446,"WBAN","95424"
"14913","DULUTH INTER",-92.1833,46.8333,435,"WBAN","95425"
"14914","FARGO HECTOR",-96.8000,46.9000,273,"WBAN","95426"
"14916","GRAND FORKS",-97.1833,47.9500,256,"WBAN","95428"
"14918","INTERNATIONA",-93.3833,48.5667,359,"WBAN","95429"
"14919","JAMESTOWN MU",-98.6833,46.9167,455,"WBAN","95430"
"14920","LA CROSSE MU",-91.2500,43.8667,201,"WBAN","95431"
"14921","LONE ROCK FA",-90.1833,43.2000,219,"WBAN","95432"
"14922","MINNEAPOLIS-",-93.2167,44.8833,254,"WBAN","95433"
"14923","MOLINE QUAD",-90.5000,41.4500,177,"WBAN","95434"
"14924","PEMBINA",-97.2333,48.9667,241,"WBAN","95435"
"14925","ROCHESTER MU",-92.5000,43.9167,395,"WBAN","95436"
"14926","ST CLOUD MUN",-94.0667,45.5500,313,"WBAN","95437"
"14929","ABERDEEN REG",-98.4333,45.4500,395,"WBAN","95440"
"14932","DAVENPORT WB",-90.5733,41.5233,176,"WBAN","95443"
"14933","DES MOINES M",-93.6500,41.5333,286,"WBAN","95444"
"14935","GRAND ISLAND",-98.3167,40.9667,561,"WBAN","95446"
"14936","HURON REGION",-98.2167,44.3833,390,"WBAN","95447"
"14939","LINCOLN MUNI",-96.7500,40.8500,359,"WBAN","95450"
"14940","MASON CITY M",-93.3333,43.1500,364,"WBAN","95451"
"14941","NORFOLK KARL",-97.4333,41.9833,471,"WBAN","95452"
"14942","OMAHA EPPLEY",-95.9000,41.3000,304,"WBAN","95453"
"14943","SIOUX CITY M",-96.3833,42.4000,334,"WBAN","95454"
"14944","SIOUX FALLS",-96.7333,43.5667,432,"WBAN","95455"
"14946","WATERTOWN MU",-97.1500,44.9167,532,"WBAN","95457"
"14950","OTTUMWA INDU",-92.4500,41.1000,257,"WBAN","95461"
"14971","LINCOLN",-96.7000,40.8167,351,"WBAN","95481"
"14990","CEDAR RAPIDS",-91.7000,41.8833,256,"WBAN","95500"
"14991","EAU CLAIRE C",-91.4833,44.8667,271,"WBAN","95501"
"14992","REDWOOD FALL",-95.0833,44.5500,312,"WBAN","95502"
"14995","GRANTSBURG",-92.6886,45.7728,302,"WBAN","95505"
"22010","DEL RIO INTE",-100.9167,29.3667,313,"WBAN","95841"
"23007","CHILDRESS MU",-100.2833,34.4333,595,"WBAN","95910"
"23009","ROSWELL INDU",-104.5333,33.3000,1112,"WBAN","95912"
"23023","MIDLAND REGI",-102.1833,31.9500,872,"WBAN","95926"
"23034","SAN ANGELO M",-100.5000,31.3667,580,"WBAN","95937"
"23040","WINK WINKLER",-103.2000,31.7833,856,"WBAN","95943"
"23041","BIG SPRING",-101.5000,32.2333,784,"WBAN","95944"
"23042","LUBBOCK REGI",-101.8167,33.6500,992,"WBAN","95945"
"23044","EL PASO INTE",-106.4000,31.8000,1194,"WBAN","95947"
"23047","AMARILLO INT",-101.7000,35.2333,1098,"WBAN","95950"
"23050","ALBUQUERQUE",-106.6167,35.0500,1619,"WBAN","95953"
"23051","CLAYTON MUNI",-103.1500,36.4500,1515,"WBAN","95954"
"23054","LAS VEGAS MU",-105.1500,35.6500,2093,"WBAN","95957"
"23058","COLUMBUS",-107.6500,31.8333,1268,"WBAN","95961"
"23061","ALAMOSA BERG",-105.8667,37.4500,2297,"WBAN","95964"
"23062","DENVER STAPL",-104.8667,39.7667,1611,"WBAN","95965"
"23063","EAGLE COUNTY",-106.9167,39.6500,1980,"WBAN","95966"
"23064","GARDEN CITY",-100.7167,37.9333,878,"WBAN","95967"
"23065","GOODLAND REN",-101.7000,39.3667,1111,"WBAN","95968"
"23066","GRAND JUNCTI",-108.5333,39.1167,1478,"WBAN","95969"
"23070","TRINIDAD LAS",-104.3333,37.2500,1752,"WBAN","95973"
"23072","CLARENDON",-100.8833,34.9333,830,"WBAN","95975"
"23081","GALLUP SEN C",-108.7833,35.5167,1973,"WBAN","95984"
"23110","LEMOORE REEV",-119.9500,36.3333,73,"WBAN","96012"
"23129","LONG BEACH D",-118.1500,33.8167,8,"WBAN","96030"
"23153","TONOPAH AIRP",-117.0833,38.0667,1654,"WBAN","96052"
"23154","ELY YELLAND",-114.8500,39.2833,1906,"WBAN","96053"
"23155","BAKERSFIELD",-119.0500,35.4167,151,"WBAN","96054"
"23156","BEAUMONT 1 E",-116.9667,33.9333,792,"WBAN","96055"
"23157","BISHOP AIRPO",-118.3667,37.3667,1252,"WBAN","96056"
"23158","BLYTHE RIVER",-114.7167,33.6167,119,"WBAN","96057"
"23160","TUCSON INTER",-110.9333,32.1333,786,"WBAN","96059"
"23161","DAGGETT BARS",-116.7833,34.8667,586,"WBAN","96060"
"23162","DELTA FAA AP",-112.5167,39.3833,1452,"WBAN","96061"
"23169","LAS VEGAS MC",-115.1667,36.0833,659,"WBAN","96068"
"23170","HANKSVILLE",-110.7167,38.3667,1313,"WBAN","96069"
"23174","LOS ANGELES",-118.4000,33.9333,30,"WBAN","96072"
"23177","MODENA",-113.9167,37.8000,1664,"WBAN","96074"
"23183","PHOENIX SKY",-112.0167,33.4333,337,"WBAN","96080"
"23184","PRESCOTT MUN",-112.4333,34.6500,1531,"WBAN","96081"
"23185","RENO CANNON",-119.7833,39.5000,1342,"WBAN","96082"
"23188","SAN DIEGO LI",-117.1667,32.7333,4,"WBAN","96085"
"23190","SANTA BARBAR",-119.8333,34.4333,3,"WBAN","96086"
"23194","WINSLOW MUNI",-110.7333,35.0167,1490,"WBAN","96090"
"23195","YUMA INTL AR",-114.6000,32.6667,63,"WBAN","96091"
"23225","BLUE CANYON",-120.7000,39.2833,1609,"WBAN","96118"
"23232","SACRAMENTO E",-121.5000,38.5167,5,"WBAN","96122"
"23233","SALINAS MUNI",-121.6000,36.6667,21,"WBAN","96123"
"23234","SAN FRANCISC",-122.3833,37.6167,2,"WBAN","96124"
"23237","STOCKTON MET",-121.2500,37.9000,7,"WBAN","96126"
"23239","ALAMEDA NAS",-122.3200,37.7800,5,"WBAN","96128"
"23244","MOUNTAIN VIE",-122.0500,37.4167,12,"WBAN","96133"
"23258","MODESTO CITY",-120.9500,37.6333,43,"WBAN","96147"
"23271","SACRAMENTO W",-121.5000,38.5833,8,"WBAN","96160"
"23272","SAN FRANCISC",-122.4167,37.7833,40,"WBAN","96161"
"23273","SANTA MARIA",-120.4500,34.9000,77,"WBAN","96162"
"24011","BISMARCK MUN",-100.7500,46.7667,502,"WBAN","96199"
"24012","DICKINSON MU",-102.8000,46.8000,788,"WBAN","96200"
"24013","MINOT FAA AP",-101.2833,48.2667,523,"WBAN","96201"
"24018","CHEYENNE MUN",-104.8167,41.1500,1867,"WBAN","96206"
"24020","HAYES CENTER",-101.0167,40.5167,927,"WBAN","96208"
"24021","LANDER HUNT",-108.7333,42.8167,1694,"WBAN","96209"
"24022","LARAMIE GENE",-105.6833,41.3167,2215,"WBAN","96210"
"24023","NORTH PLATTE",-100.6833,41.1333,846,"WBAN","96211"
"24025","PIERRE MUNIC",-100.2833,44.3833,529,"WBAN","96213"
"24028","SCOTTSBLUFF",-103.6000,41.8667,1206,"WBAN","96216"
"24029","SHERIDAN COU",-106.9667,44.7667,1208,"WBAN","96217"
"24030","SIDNEY MUNIC",-102.9833,41.1000,1313,"WBAN","96218"
"24032","VALENTINE MI",-100.5500,42.8667,789,"WBAN","96220"
"24033","BILLINGS LOG",-108.5333,45.8000,1087,"WBAN","96221"
"24036","LEWISTOWN MU",-109.4500,47.0500,1263,"WBAN","96224"
"24037","MILES CITY M",-105.8667,46.4333,801,"WBAN","96225"
"24057","RAWLINS MUNI",-107.2000,41.8000,2053,"WBAN","96245"
"24062","WORLAND MUNI",-107.9667,43.9667,1272,"WBAN","96250"
"24089","CASPER NATRO",-106.4667,42.9167,1627,"WBAN","96277"
"24090","RAPID CITY R",-103.0667,44.0500,964,"WBAN","96278"
"24119","BATTLE MOUNT",-116.9000,40.5833,1383,"WBAN","96306"
"24120","COALVILLE SA",-111.4000,40.9167,1763,"WBAN","96307"
"24121","ELKO MUNICIP",-115.7833,40.8333,1539,"WBAN","96308"
"24125","LUCIN",-113.9000,41.3500,1362,"WBAN","96311"
"24127","SALT LAKE CI",-111.9500,40.7833,1286,"WBAN","96313"
"24128","WINNEMUCCA M",-117.8000,40.9000,1311,"WBAN","96314"
"24130","BAKER MUNICI",-117.8167,44.8333,1027,"WBAN","96316"
"24131","BOISE AIR TE",-116.2167,43.5667,865,"WBAN","96317"
"24132","BOZEMAN GALL",-111.1500,45.7833,1357,"WBAN","96318"
"24133","BURLEY MUNIC",-113.7667,42.5333,1267,"WBAN","96319"
"24135","BUTTE BERT M",-112.5000,45.9500,1689,"WBAN","96321"
"24137","CUT BANK MUN",-112.3667,48.6000,1170,"WBAN","96323"
"24138","DILLON BEAVE",-112.5500,45.2500,1590,"WBAN","96324"
"24139","DRUMMOND",-113.1500,46.6667,1202,"WBAN","96325"
"24141","EPHRATA AIRP",-119.5167,47.3167,384,"WBAN","96327"
"24143","GREAT FALLS",-111.3667,47.4833,1116,"WBAN","96329"
"24144","HELENA ARPT",-112.0000,46.6000,1167,"WBAN","96330"
"24145","IDAHO FALLS",-112.0667,43.5167,1442,"WBAN","96331"
"24149","LEWISTON NEZ",-117.0167,46.3833,431,"WBAN","96335"
"24150","LIVINGSTON M",-110.4500,45.7000,1420,"WBAN","96336"
"24151","MALAD CITY",-112.2833,42.1667,1363,"WBAN","96337"
"24153","MISSOULA JOH",-114.1000,46.9333,974,"WBAN","96339"
"24155","PENDLETON MU",-118.8500,45.6833,452,"WBAN","96341"
"24156","POCATELLO MU",-112.6000,42.9167,1358,"WBAN","96342"
"24157","SPOKANE INTE",-117.5333,47.6333,718,"WBAN","96343"
"24159","SUPERIOR",-114.8833,47.2000,827,"WBAN","96345"
"24160","WALLA WALLA",-118.2833,46.1000,355,"WBAN","96346"
"24172","LOVELOCK DER",-118.5500,40.0667,1190,"WBAN","96358"
"24193","WENDOVER USA",-114.0333,40.7167,1291,"WBAN","96379"
"24213","EUREKA",-124.1667,40.8000,13,"WBAN","96397"
"24216","RED BLUFF MU",-122.2500,40.1500,104,"WBAN","96400"
"24217","BELLINGHAM I",-122.5372,48.7939,45,"WBAN","96401"
"24219","THE DALLES M",-121.1500,45.6167,72,"WBAN","96402"
"24221","EUGENE MAHLO",-123.2167,44.1167,109,"WBAN","96404"
"24225","MEDFORD JACK",-122.8667,42.3667,396,"WBAN","96408"
"24227","OLYMPIA AIRP",-122.9000,46.9667,59,"WBAN","96410"
"24229","PORTLAND INT",-122.6000,45.6000,6,"WBAN","96412"
"24230","REDMOND ROBE",-121.1500,44.2667,933,"WBAN","96413"
"24232","SALEM MCNARY",-123.0000,44.9167,60,"WBAN","96415"
"24233","SEATTLE SEAT",-122.3000,47.4500,122,"WBAN","96416"
"24235","SEXTON SUMMI",-123.3667,42.6167,1169,"WBAN","96418"
"24237","STAMPEDE PAS",-121.3333,47.2833,1206,"WBAN","96420"
"24243","YAKIMA AIR T",-120.5333,46.5667,321,"WBAN","96426"
"24255","WHIDBEY ISLA",-122.6667,48.3500,10,"WBAN","96438"
"24281","SEATTLE PORT",-122.3000,47.6500,6,"WBAN","96463"
"24284","NORTH BEND M",-124.2500,43.4167,2,"WBAN","96466"
"24285","NEWPORT MUNI",-124.0500,44.5833,44,"WBAN","96467"
"53919","MONTICELLO M",-91.7556,33.6361,88,"WBAN","98122"
"92811","MIAMI BEACH",-80.1333,25.7833,2,"WBAN","98442"
"93009","LEADVILLE LA",-106.3167,39.2333,3029,"WBAN","98452"
"93010","LIMON",-103.7000,39.1833,1695,"WBAN","98453"
"93026","DOUGLAS BISB",-109.6000,31.4667,1249,"WBAN","98469"
"93033","CARLSBAD CAV",-104.2667,32.3333,986,"WBAN","98476"
"93037","COLORADO SPR",-104.7167,38.8167,1873,"WBAN","98480"
"93042","DALHART MUNI",-102.5500,36.0167,1216,"WBAN","98485"
"93044","ZUNI",-108.7833,35.1000,1966,"WBAN","98487"
"93058","PUEBLO MEMOR",-104.5000,38.2833,1428,"WBAN","98501"
"93101","EL TORO MCAS",-117.7333,33.6667,116,"WBAN","98540"
"93104","CHINA LAKE N",-117.6833,35.6833,677,"WBAN","98543"
"93107","MIRAMAR NAS",-117.1333,32.8667,140,"WBAN","98546"
"93111","POINT MUGU N",-119.1167,34.1167,3,"WBAN","98550"
"93112","SAN DIEGO NO",-117.2146,32.6978,15,"WBAN","98551"
"93114","TUSTIN MCAF",-117.8333,33.7000,18,"WBAN","98553"
"93115","IMPERIAL BEA",-117.1167,32.5667,6,"WBAN","98554"
"93116","SAN NICHOLAS",-119.4667,33.2373,173,"WBAN","98555"
"93117","SAN CLEMENTE",-118.5833,33.0167,52,"WBAN","98556"
"93129","CEDAR CITY M",-113.1000,37.7000,1713,"WBAN","98568"
"93134","LOS ANGELES",-118.2333,34.0500,82,"WBAN","98573"
"93139","PAYSON",-111.3333,34.2333,1498,"WBAN","98577"
"93140","PHOENIX CITY",-112.0833,33.4500,330,"WBAN","98578"
"93193","FRESNO AIR T",-119.7167,36.7667,100,"WBAN","98631"
"93209","PASO ROBLES",-120.6333,35.6667,244,"WBAN","98646"
"93230","SOUTH LAKE T",-120.0000,38.9000,1906,"WBAN","98666"
"93719","NEW BERN CRA",-77.0500,35.0667,5,"WBAN","98691"
"93720","SALISBURY WI",-75.5167,38.3333,15,"WBAN","98692"
"93721","BALTIMORE BL",-76.6667,39.1833,45,"WBAN","98693"
"93727","NEW RIVER MC",-77.3833,34.7000,5,"WBAN","98699"
"93729","CAPE HATTERA",-75.5500,35.2667,2,"WBAN","98701"
"93730","ATLANTIC CIT",-74.5667,39.4500,20,"WBAN","98702"
"93738","WASHINGTON D",-77.4500,38.9500,88,"WBAN","98710"
"93739","WALLOPS STAT",-75.4667,37.9333,10,"WBAN","98711"
"93805","TALLAHASSEE",-84.3667,30.3833,17,"WBAN","98762"
"93806","TUSCALOOSA M",-87.6167,33.2333,51,"WBAN","98763"
"93808","BOWLING GREE",-86.4333,36.9667,161,"WBAN","98765"
"93809","CAIRO WSO CI",-89.1667,37.0000,96,"WBAN","98766"
"93812","CINCINNATI L",-84.4333,39.1000,149,"WBAN","98769"
"93814","CINCINNATI G",-84.6667,39.0500,265,"WBAN","98771"
"93815","DAYTON INTER",-84.2000,39.9000,303,"WBAN","98772"
"93817","EVANSVILLE D",-87.5333,38.0500,116,"WBAN","98774"
"93819","INDIANAPOLIS",-86.2667,39.7333,241,"WBAN","98776"
"93820","LEXINGTON BL",-84.6000,38.0333,294,"WBAN","98777"
"93821","LOUISVILLE S",-85.7333,38.1833,145,"WBAN","98778"
"93822","SPRINGFIELD",-89.6833,39.8500,179,"WBAN","98779"
"93824","ZANESVILLE M",-81.9000,39.9500,269,"WBAN","98781"
"93825","ADVANCE 1 S",-89.9000,37.0833,108,"WBAN","98782"
"93831","BEAUFORT MCA",-80.7167,32.4833,10,"WBAN","98788"
"93832","JACKSONVILLE",-81.8833,30.2167,27,"WBAN","98789"
"93837","JACKSONVILLE",-81.6667,30.2333,9,"WBAN","98794"
"93839","MEMPHIS NAS",-89.8667,35.3500,90,"WBAN","98796"
"93841","WHITING FIEL",-87.0167,30.7167,54,"WBAN","98798"
"93842","COLUMBUS MET",-84.9500,32.5167,137,"WBAN","98799"
"93846","ANDERSON COU",-82.7167,34.5000,233,"WBAN","98803"
"93862","TUPELO C D L",-88.7667,34.2667,110,"WBAN","98819"
"93890","CINCINNATI A",-84.5167,39.1500,232,"WBAN","98847"
"93901","DALLAS HENSL",-96.9667,32.7333,150,"WBAN","98857"
"93914","PALESTINE",-95.6500,31.7833,183,"WBAN","98870"
"93919","MCCOMB PIKE",-90.4667,31.1833,124,"WBAN","98875"
"93950","MCALESTER MU",-95.7833,34.8833,232,"WBAN","98906"
"93986","HOBART MUNIC",-99.0500,35.0000,474,"WBAN","98941"
"93987","LUFKIN ANGEL",-94.7500,31.2333,86,"WBAN","98942"
"93988","PINE BLUFF F",-91.9333,34.1667,63,"WBAN","98943"
"93989","QUINCY MUNI",-91.2000,39.9333,233,"WBAN","98944"
"93992","EL DORADO GO",-92.8000,33.2167,77,"WBAN","98947"
"93993","FAYETTEVILLE",-94.1667,36.0000,381,"WBAN","98948"
"93997","RUSSELL MUNI",-98.8167,38.8667,568,"WBAN","98952"
"94008","GLASGOW INTL",-106.6167,48.2167,696,"WBAN","98962"
"94012","HAVRE CITY-C",-109.7667,48.5500,788,"WBAN","98966"
"94014","WILLISTON SL",-103.6333,48.1833,579,"WBAN","98968"
"94015","FORT CARSON",-104.7667,38.6833,1789,"WBAN","98969"
"94103","WALLA WALLA",-118.3333,46.0333,289,"WBAN","99015"
"94143","IDAHO FALLS",-112.9500,43.5333,1505,"WBAN","99055"
"94185","BURNS MUNICI",-118.9500,43.5833,1262,"WBAN","99092"
"94224","ASTORIA CLAT",-123.8833,46.1500,2,"WBAN","99129"
"94225","HOQUIAM AP",-123.9303,46.9728,3,"WBAN","99130"
"94239","WENATCHEE PA",-120.2000,47.4000,375,"WBAN","99144"
"94240","QUILLAYUTE A",-124.5500,47.9500,55,"WBAN","99145"
"94702","BRIDGEPORT S",-73.1333,41.1667,3,"WBAN","99217"
"94705","MONTPELIER A",-72.5667,44.2000,343,"WBAN","99220"
"94725","MASSENA AP",-74.8500,44.9333,65,"WBAN","99240"
"94728","NEW YORK CEN",-73.9667,40.7833,40,"WBAN","99243"
"94745","WHITE PLAINS",-73.7167,41.0667,122,"WBAN","99260"
"94746","WORCESTER MU",-71.8667,42.2667,301,"WBAN","99261"
"94765","LEBANON REGI",-72.3167,43.6333,171,"WBAN","99278"
"94789","NEW YORK J F",-73.7833,40.6500,5,"WBAN","99301"
"94790","WATERTOWN AP",-76.0167,44.0000,97,"WBAN","99302"
"94793","BLOCK ISLAND",-71.5833,41.1667,34,"WBAN","99305"
"94794","UTICA ONEIDA",-75.3833,43.1500,217,"WBAN","99306"
"94814","HOUGHTON LAK",-84.6833,44.3667,351,"WBAN","99325"
"94822","ROCKFORD GRE",-89.1000,42.2000,221,"WBAN","99333"
"94823","PITTSBURGH G",-80.2167,40.5000,347,"WBAN","99334"
"94830","TOLEDO EXPRE",-83.8000,41.6000,204,"WBAN","99341"
"94846","CHICAGO OHAR",-87.9000,41.9833,201,"WBAN","99357"
"94847","DETROIT METR",-83.3333,42.2333,193,"WBAN","99358"
"94849","ALPENA PHELP",-83.5667,45.0667,210,"WBAN","99360"
"94850","MARQUETTE CO",-87.5500,46.5333,431,"WBAN","99361"
"94860","GRAND RAPIDS",-85.5167,42.8833,239,"WBAN","99371"
"94895","MUNCIE DELAW",-85.3833,40.2333,298,"WBAN","99406"
"94910","WATERLOO MUN",-92.4000,42.5500,265,"WBAN","99420"
"94911","YANKTON 2 E",-97.3833,42.8833,378,"WBAN","99421"
"94918","OMAHA WSFO",-96.0167,41.3667,399,"WBAN","99427"
"94931","HIBBING CHIS",-92.8500,47.3833,411,"WBAN","99440"
"94957","FALLS CITY B",-95.5833,40.0667,302,"WBAN","99465"
"94967","PARK RAPIDS",-95.0667,46.9000,440,"WBAN","99475"
"1120633","BANKIER CHAI",-120.2833,49.7000,2780,"EC","139453"
"1123360","HEDLEY",-120.0833,49.3500,2850,"EC","139463"
"1123750","JOE RICH CRE",-119.1333,49.8500,2793,"EC","139468"
"1123984","KELOWNA EAST",-119.4000,49.8667,2865,"EC","139478"
"1123992","KELOWNA PC B",-119.4833,49.8667,2863,"EC","139481"
"1124112","KEREMEOS 2",-119.8167,49.2167,2863,"EC","139485"
"1124980","MCCULLOCH",-119.2000,49.8000,2777,"EC","139490"
"1125760","OLIVER",-119.5667,49.1667,2862,"EC","139508"
"1125766","OLIVER STP",-119.5500,49.1833,2870,"EC","139509"
"1125850","OSOYOOS",-119.4333,49.0333,297,"EC","139512"
"1125865","OSOYOOS WEST",-119.4500,49.0333,297,"EC","139515"
"1126077","PEACHLAND BR",-120.0000,49.8667,2823,"EC","139520"
"1126150","PENTICTON A",-119.6000,49.4667,2858,"EC","139525"
"1126510","PRINCETON A",-120.5167,49.4667,2823,"EC","139527"
"1127358","SIMILKAMEEN",-120.5167,49.3333,2820,"EC","139529"
"1127360","SIMILKAMEEN",-120.5500,49.3500,2826,"EC","139530"
"1127800","SUMMERLAND C",-119.6500,49.5667,2870,"EC","139532"
"1128758","WESTBANK",-119.6333,49.8333,2865,"EC","139544"
"1130771","BEAVERDELL N",-119.0500,49.4833,2785,"EC","139556"
"1133270","GRAND FORKS",-118.4667,49.0333,532,"EC","139563"
"1141455","CASTLEGAR A",-117.6333,49.3000,2850,"EC","139577"
"1141457","CASTLEGAR BC",-117.7667,49.3500,2853,"EC","139578"
"1142160","CRESTON",-116.5167,49.1000,2848,"EC","139585"
"1142400","DEER PARK",-118.0500,49.4167,2850,"EC","139587"
"1142820","FAUQUIER",-118.0667,49.8667,2840,"EC","139590"
"1143900","KASLO",-116.9167,49.9167,2845,"EC","139595"
"1144413","KOOTENAY PAS",-117.0333,49.0667,1774,"EC","139597"
"1145445","NELSON 2",-117.2833,49.5000,2853,"EC","139609"
"1146874","ROSSLAND MAC",-117.8000,49.0833,1085,"EC","139618"
"1147620","SOUTH SLOCAN",-117.5167,49.4667,2830,"EC","139621"
"1148700","WARFIELD",-117.7500,49.1000,2858,"EC","139626"
"1151915","CORBIN",-114.6500,49.5167,2798,"EC","139639"
"1152102","CRANBROOK A",-115.7833,49.6167,2835,"EC","139642"
"1152103","CRANBROOK MA",-115.5167,49.4500,2810,"EC","139643"
"1152670","ELKO",-115.1167,49.3000,2840,"EC","139648"
"1152850","FERNIE",-115.0667,49.4833,2806,"EC","139649"
"1152J02","CRANBROOK CI",-115.7667,49.5167,2828,"EC","139653"
"1153034","FT STEELE DA",-115.4667,49.5167,2811,"EC","139655"
"1153282","GRASMERE",-115.0667,49.0833,869,"EC","139656"
"1154909","MARYSVILLE",-115.9500,49.6333,2822,"EC","139672"
"1155402","NATAL HARMER",-114.8333,49.7667,2807,"EC","139675"
"1157630","SPARWOOD",-114.8833,49.7500,2800,"EC","139679"
"1012040","COWICHAN LAK",-124.1333,48.8167,2848,"EC","141604"
"1012055","LAKE COWICHA",-124.0500,48.8333,2843,"EC","141607"
"1012570","DUNCAN FORES",-123.6833,48.7667,2840,"EC","141610"
"10130MN","GALIANO NORT",-123.5667,48.9833,2860,"EC","141654"
"1015638","NORTH PENDER",-123.3167,48.8167,2845,"EC","141663"
"1016335","PORT RENFREW",-124.3333,48.5833,2843,"EC","141666"
"1016940","SAANICHTON C",-123.4167,48.6167,2852,"EC","141667"
"1016992","SALTSPRING I",-123.4833,48.8167,2835,"EC","141673"
"1016995","SALTSPRING S",-123.5500,48.8833,2870,"EC","141674"
"1017101","SATURNA ISLA",-123.0500,48.7833,24,"EC","141681"
"1017230","SHAWNIGAN LA",-123.6333,48.6500,2853,"EC","141682"
"1018610","VICTORIA GON",-123.3167,48.4167,2850,"EC","141691"
"1018620","VICTORIA INT",-123.4333,48.6500,2842,"EC","141695"
"1018642","VICTORIA MAR",-123.7500,48.3667,2836,"EC","141699"
"101C0ME","GALIANO SOUT",-123.3500,48.8833,2843,"EC","141707"
"1021830","COMOX A",-124.9000,49.7167,2862,"EC","141722"
"1021988","COURTENAY GR",-125.0000,49.7667,2852,"EC","141726"
"1024638","LITTLE QUALI",-124.5167,49.3500,2830,"EC","141740"
"1025240","MUD BAY",-124.8000,49.4667,2848,"EC","141744"
"1025370","NANAIMO A",-123.8667,49.0500,2853,"EC","141747"
"1025C70","NANAIMO DEPA",-123.9500,49.2167,2875,"EC","141755"
"1026565","QUALICUM R F",-124.6167,49.4000,2845,"EC","141763"
"1030230","ALBERNI ROBE",-124.9833,49.3333,2840,"EC","141779"
"1031413","CARNATION CR",-125.0000,48.9000,2845,"EC","141790"
"1035612","NITINAT RIVE",-124.6500,48.8667,2840,"EC","141799"
"1041710","CLOWHOM FALL",-123.5333,49.7167,2863,"EC","141825"
"1046390","POWELL RIVER",-124.5500,49.8833,2875,"EC","141833"
"1046391","POWELL RIVER",-124.5000,49.8333,2853,"EC","141834"
"1046410","POWELL RIVER",-124.5167,49.8333,2870,"EC","141836"
"1047672","SQUAMISH UPP",-123.2833,49.9000,2843,"EC","141845"
