oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Prison_Jail,Not_Defined_Elsewhere,Other_Invalid_Blank,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear
106380960,106380960,380960,ST. FRANCIS MEMORIAL HOSPITAL,900 HYDE STREET,SAN FRANCISCO,94109,,NO,162b,,04 - West Bay,San Francisco,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,287,Basic,4647,6906,11006,,359,749,4584,4399,4692,4043,1667,1027,982,57,,1078,1786,1474,23,1045,10578,6575,105,390,39,13,,6,21895,53,2,10,0,0,45,1,4163,4203,1388,6194,6611,131,,37,435,,1032,482,870,577,6743,1343,22,876,774,1,1981,1855,1452,3948,1798,435,141,45,858,29,71,217,15133,3107,133,420,38,127,7,,22559,1392,2025,1,,15,186,345,517,647,402,509,793,,4,,842,529,112,9,208,46,1672,89,214,160,258,80,11,36,1890,680,,0,0,0,0,0,735,1622,640,121,300,9,27,495,3,423,178,172,177,396,73,103,45,6,384,581,152,193,,1,274,45,198,27,23,157,28,2396,79,4,15,80,17,63,12,,3418,2005
106380964,106380964,380964,ST. LUKES HOSPITAL,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,,NO,162c,,04 - West Bay,San Francisco,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,150,Basic,11331,9492,3,,2788,1828,3483,3586,3341,2336,1167,850,717,730,,2124,6256,6793,34,7,13,5599,190,207,14,,,,20399,,,2,0,0,,14,8628,2802,1386,4176,3834,233,,108,284,3,1160,298,1072,1150,4742,1410,23,1254,347,17,845,2698,1461,3721,1196,55,39,11,478,2,26,169,16129,1961,59,541,19,116,25,,20826,1582,1329,1,,55,168,237,367,412,344,450,691,69,119,,528,712,857,2,3,2,808,135,76,115,158,45,,43,1950,389,1,0,0,0,0,0,795,1441,457,193,26,61,32,605,,401,140,152,158,218,62,60,30,6,195,458,131,197,1,5,137,18,67,7,5,37,3,2571,35,3,5,18,3,1,2,,2912,2005
106380965,106380965,380965,"ST. MARYS MEDICAL CENTER, SAN FRANCISCO",450 STANYAN STREET,SAN FRANCISCO,94117,,YES,162g,,04 - West Bay,San Francisco,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,336,Basic,6923,7563,5,,243,809,3060,2564,2306,1849,1046,1026,1554,34,,1961,1602,734,13,808,319,9054,17,236,9,4,1,,14164,18,,37,0,0,5,,1696,3606,305,5670,3214,20,,29,300,2,709,206,752,311,3966,1050,22,587,511,2,756,1434,1012,2822,1158,55,85,15,166,1,5,89,10340,2088,70,342,15,49,13,,14491,1879,1807,1,,12,103,193,317,374,431,707,1550,,,,798,373,110,5,148,62,2191,27,55,183,500,88,3,63,1721,1047,,0,0,0,0,0,356,2448,671,63,149,3,39,833,1,553,202,193,247,370,118,132,48,2,47,581,143,175,,,243,24,213,10,6,233,14,2863,27,2,12,24,11,4,1,,3687,2005
106381154,106381154,381154,UCSF MEDICAL CENTER,505 PARNASSUS AVENUE,SAN FRANCISCO,94122,,YES,162g,,04 - West Bay,San Francisco,General Acute Care,University of California,General Medical / Surgical,547,Basic,14706,12864,,,2538,1896,4991,4897,4252,3459,1951,1537,1454,592,3,4498,4868,2846,65,1939,294,13060,27,34,16,25,,13,27353,8,,5,0,0,,89,5572,5416,844,12481,3257,65,,64,436,8,684,217,878,340,4587,2961,36,1200,1758,5,1223,1121,1381,10606,1363,22,36,18,284,1,32,162,22247,2467,149,524,62,187,16,,27570,3752,3790,,,196,427,652,999,1216,1148,1165,1448,81,210,,1591,1197,688,22,329,24,3691,84,132,314,916,229,69,35,5200,561,2,0,0,0,0,0,1354,3668,2081,363,76,40,184,1564,28,983,296,394,365,911,179,461,153,9,94,869,258,742,1,11,223,44,511,20,22,21,21,6486,73,7,19,45,42,4,4,,7542,2005
106382715,106382715,382715,CHINESE HOSPITAL,845 JACKSON STREET,SAN FRANCISCO,94133,,NO,162a,,04 - West Bay,San Francisco,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,54,Standby,2200,1969,2,,341,227,251,271,431,434,546,856,771,43,,3844,66,63,,15,4,179,72,63,4,10,,,4008,4,,,0,0,5,5,988,1954,155,712,362,9,,14,123,1,206,86,228,58,1098,251,11,166,130,1,35,393,128,1233,472,3,39,,51,1,7,37,3017,460,2,45,3,34,,,4171,769,659,,,5,8,13,46,58,151,496,651,,,,1391,8,6,,1,1,21,31,18,61,344,,,,737,237,,0,0,0,0,0,82,1227,75,28,16,3,21,263,1,246,82,74,24,103,5,114,8,2,2,338,24,118,,,93,3,85,1,2,49,3,1181,5,,3,,3,,,,1428,2005
106390846,106390846,390846,DAMERON HOSPITAL,525 WEST ACACIA,STOCKTON,95203,,NO,169b,,06 - North San Joaquin,San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,188,Basic,13737,10998,,,3163,3114,4241,3548,3503,2516,1322,1240,1185,903,,2455,5647,7452,8,665,,8508,168,528,78,,1,1,23552,202,,,0,0,77,128,8081,4039,1089,9179,2347,787,,61,440,5,1370,282,1267,775,7149,1224,17,1199,902,15,541,2298,1079,5324,1821,106,83,23,521,3,1,321,17196,3036,132,1199,131,142,20,,24735,3287,2737,,,165,284,410,635,853,880,1184,1376,94,143,,585,927,1180,2,136,,3194,101,98,266,241,46,3,19,4262,987,1,0,0,0,0,0,812,3259,1741,159,53,80,108,1276,2,762,341,290,147,721,116,108,51,6,54,852,125,972,,13,436,37,102,32,3,12,12,5195,72,10,57,41,10,4,1,,6024,2005
106390923,106390923,390923,LODI MEMORIAL HOSPITAL,975 SOUTH FAIRMONT AVENUE,LODI,95240-5179,,NO,166,,06 - North San Joaquin,San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,99,Basic,9870,8690,3,,2382,2130,3015,2399,2506,1705,1085,1241,1344,756,,190,255,4597,9,765,62,12685,367,1008,82,2,3,,15736,93,,39,0,0,,1233,4668,3491,1008,5211,4185,596,,52,550,4,1025,376,1004,287,4187,801,24,894,2486,29,550,1884,538,3276,1301,184,129,11,287,1,4,172,13950,1362,122,787,96,130,27,,18563,2151,1847,,,107,233,248,389,548,536,698,1057,69,113,,78,26,614,4,101,7,3168,205,84,215,354,74,4,74,2396,589,3,0,0,0,0,0,582,2242,787,295,92,80,36,816,3,602,168,196,196,442,94,97,43,3,37,640,84,456,1,4,285,29,175,17,21,2,11,3289,53,9,65,32,3,6,1,,3998,2005
106391010,106391010,391010,SAN JOAQUIN GENERAL HOSPITAL,500 WEST HOSPITAL ROAD,FRENCH CAMP,95231,,NO,169b,,06 - North San Joaquin,San Joaquin,General Acute Care,City and/or County,General Medical / Surgical,196,Basic,14793,17765,2,3,2524,3145,6275,5385,5972,4374,2234,965,677,1009,3,2350,5431,13593,78,500,444,10167,2225,421,59,,6,,29753,79,,16,0,0,,4,9295,3094,3430,2136,14608,928,2,183,1253,14,2342,945,1859,805,6637,1915,94,1135,1291,25,999,3474,2317,6345,1497,81,139,24,1058,41,43,287,25457,2093,152,1341,130,118,102,,32563,2060,2870,,,228,512,602,898,970,693,377,312,138,200,,551,778,1792,11,65,44,1689,150,131,217,53,107,,24,3842,290,116,0,0,0,0,0,1413,1126,354,1843,194,64,44,823,10,857,295,226,174,826,103,96,66,7,46,683,273,319,3,15,194,18,111,147,10,49,5,3940,68,19,294,48,8,14,5,,4930,2005
106391042,106391042,391042,ST. JOSEPHS MEDICAL CENTER OF STOCKTON,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,,NO,169a,,06 - North San Joaquin,San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,267,Basic,19867,16156,1,25,5610,4235,5715,4643,4889,3637,2073,1784,1688,1775,,2592,6382,12754,134,852,75,13260,268,4963,155,,1,1,30436,8,,13,0,0,29,175,13725,5665,6314,6745,3600,826,,77,741,12,1646,572,1745,1020,7890,2227,34,2174,2802,23,908,3786,1615,7951,2013,235,157,34,563,12,93,402,27591,3226,150,1244,82,224,23,,36049,4667,3943,1,,208,425,567,899,1298,1311,1585,1872,190,256,,937,1181,1885,33,187,17,4371,164,103,384,689,122,12,80,5584,1473,,0,0,0,0,0,1962,4710,1567,184,188,133,124,1855,4,1194,454,460,519,645,149,231,142,3,74,1512,253,831,,28,225,92,450,60,39,476,22,6988,89,5,66,53,36,10,,,8611,2005
106391056,106391056,391056,SUTTER TRACY COMMUNITY HOSPITAL,1420 NORTH TRACY BOULEVARD,TRACY,95376,,NO,163,,06 - North San Joaquin,San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,80,Basic,13527,11607,1,,4565,3330,3795,3900,3862,2035,1114,796,679,1059,,1941,2211,7990,33,830,151,11979,375,106,37,,1,17,24474,12,,,0,0,,113,6630,2545,1076,10968,3916,684,,47,386,3,1159,281,1349,533,6235,1798,21,1999,518,21,622,3352,1138,4989,1680,134,166,14,296,32,1,362,18167,2884,142,1065,55,132,5,,25135,1172,932,,,85,155,191,272,298,267,312,444,22,58,,176,138,468,4,62,2,1254,152,17,70,141,17,,3,1456,248,,0,0,0,0,0,337,946,610,171,40,39,28,425,,368,117,94,98,261,37,31,38,4,17,301,55,188,2,1,107,29,101,6,10,2,4,1744,26,3,33,30,2,4,3,,2104,2005
106392287,106392287,392287,DOCTORS HOSPITAL OF MANTECA,1205 EAST NORTH STREET,MANTECA,95336,,NO,164.1,,06 - North San Joaquin,San Joaquin,General Acute Care,Investor - Corporation,General Medical / Surgical,73,Basic,11943,9955,,,3419,3014,3739,3294,3151,1874,985,791,747,884,,98,738,3366,9,124,225,17338,193,897,28,6,,,20747,20,1,5,0,0,1,,2091,1938,2488,12249,3132,439,,35,296,4,1055,249,921,525,5421,1619,20,1388,898,29,395,2439,931,5234,1335,73,160,11,193,9,44,141,16755,2293,78,626,76,78,26,,21898,1254,1140,,,93,220,218,328,324,267,379,477,21,67,,20,93,303,1,12,64,1901,161,33,85,106,10,4,18,1483,237,257,0,0,0,0,0,145,1034,727,36,452,217,30,442,,413,140,133,100,160,32,48,35,4,28,368,68,172,1,3,63,19,123,8,20,86,13,1968,28,2,11,24,28,1,,,2394,2005
106394009,106394009,394009,KAISER FOUNDATION HOSPITAL - MANTECA,1777 WEST YOSEMITE AVENUE,MANTECA,95336,,NO,164.1,,06 - North San Joaquin,San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,61,Basic,9591,7911,205,,2170,2289,2424,2797,2933,1905,1098,963,723,404,1,259,504,1360,20,574,11370,3620,657,144,17,,,,16058,4,,,0,0,,827,896,2062,364,9978,4407,141,,55,351,2,654,213,695,234,4105,927,20,968,577,1,345,1537,519,6363,353,7,8,6,89,,,33,16704,53,22,388,15,18,11,,17707,1100,927,,,24,79,162,294,331,340,424,373,,,,92,116,355,7,53,28,1376,174,26,43,55,14,,9,1539,167,,0,0,0,0,0,15,1044,923,38,7,3,37,501,1,347,104,95,53,97,39,38,48,4,19,283,36,322,,,52,11,98,2,1,3,4,1819,11,1,13,11,1,,,,2027,2005
106400466,106400466,400466,ARROYO GRANDE COMMUNITY HOSPITAL,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,,NO,171,,08 - Mid-Coast,San Luis Obispo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,53,Basic,9367,8366,,,1946,2325,2529,2068,2471,1923,1346,1465,1310,350,,184,181,2456,22,1260,272,13358,314,99,27,5,,,17228,11,3,46,0,0,,,4014,4282,800,6376,2261,189,1,35,443,7,759,234,849,292,4977,1318,18,757,1089,15,390,1779,904,3677,1387,62,128,25,156,58,66,259,12212,1964,134,1042,69,148,23,,17733,958,740,,,30,58,88,145,243,246,326,559,,3,,18,15,161,2,54,23,1425,79,16,69,277,14,5,34,985,217,2,0,0,0,0,0,129,1116,338,105,10,5,26,399,,311,72,74,101,196,32,41,11,1,7,274,21,127,,,112,15,96,2,9,50,3,1317,17,6,45,23,2,1,,,1698,2005
106400480,106400480,400480,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,,NO,172,,08 - Mid-Coast,San Luis Obispo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,97,Basic,5987,5284,,,897,1113,2036,1250,1525,1275,786,1025,1185,179,,99,148,1076,5,347,928,8668,109,52,14,7,6,,10858,93,,132,0,0,,,2201,3216,490,4017,1347,224,,27,358,3,538,222,567,250,2891,772,14,553,493,14,376,1059,626,2284,839,37,89,4,86,2,76,157,8333,1235,82,247,28,52,4,,11271,867,793,,,26,66,70,120,215,203,370,584,5,1,,9,14,84,,35,272,1246,15,9,57,192,14,,43,1057,268,5,0,0,0,0,0,112,1091,360,77,20,19,25,442,2,334,88,49,77,146,16,52,10,1,12,198,22,162,4,1,103,12,92,,10,71,4,1318,18,2,17,11,1,1,,,1660,2005
106400524,106400524,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY STREET,SAN LUIS OBISPO,93405,,NO,172,,08 - Mid-Coast,San Luis Obispo,General Acute Care,Investor - Corporation,General Medical / Surgical,200,Basic,10148,9191,,,1698,2626,4039,2291,2720,2172,1204,862,1231,496,,159,260,1319,8,174,160,17259,10,30,29,12,,,19230,19,2,3,0,0,4,,3112,1876,2057,9255,3039,134,,31,350,3,831,185,864,219,5496,1271,20,1117,918,12,498,1724,765,4901,444,70,136,8,64,3,47,72,17511,645,53,176,56,42,12,,19339,1230,1364,,,124,180,177,282,410,318,349,622,37,95,,15,58,135,2,19,22,2343,55,12,106,273,23,1,9,1626,353,136,0,0,0,0,0,253,1172,734,74,361,20,27,485,5,452,91,117,147,470,76,69,46,2,34,316,60,171,,6,241,27,133,17,5,111,12,1849,51,27,79,23,10,9,,,2594,2005
106400548,106400548,400548,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS ROAD,TEMPLETON,93465,,NO,170,,08 - Mid-Coast,San Luis Obispo,General Acute Care,Investor - Corporation,General Medical / Surgical,84,Basic,16464,13431,,,3875,4173,4975,4178,4259,2872,1681,1535,1442,905,,104,607,4715,11,94,308,24056,329,229,62,13,,,29154,34,4,26,0,0,44,,7114,2512,3948,11397,4924,605,1,46,654,8,1543,282,1598,754,8283,1604,31,1937,1088,22,576,3824,1668,5371,2183,213,241,24,246,62,132,476,20946,3791,259,979,93,227,23,,29895,1746,1427,,,76,148,197,304,406,437,606,985,,14,,3,37,223,1,11,20,2878,102,29,171,450,38,,8,1853,494,28,0,0,0,0,0,281,1879,678,124,211,29,20,579,1,576,130,169,152,374,86,103,49,1,36,497,81,290,,,271,31,199,2,5,96,19,2399,40,13,58,27,11,1,1,,3173,2005
106410782,106410782,410782,SAN MATEO MEDICAL CENTER,222 WEST 39TH AVENUE,SAN MATEO,94403,,NO,176e,,04 - West Bay,San Mateo,General Acute Care,City and/or County,General Medical / Surgical,100,Basic,15381,15524,,,2243,2494,6814,5819,5739,4078,1837,792,445,644,,167,288,27554,229,1435,77,1155,79,548,19,,,,26625,,,6,0,0,,3628,6402,2170,2069,1892,18372,898,5,89,718,2,1615,725,1686,896,4754,1895,94,1460,3761,12,1260,3342,2021,5672,1177,137,138,10,426,3,10,131,25935,2033,137,381,187,183,17,,30905,1320,1628,,,72,470,373,593,566,370,245,205,11,43,,30,35,2473,21,118,,271,119,65,79,,127,4,104,2149,270,31,0,0,0,0,0,945,645,115,1072,171,30,39,346,1,475,153,121,83,186,32,66,42,8,820,267,120,159,,,71,7,80,8,15,4,7,2662,30,6,8,40,6,2,2,,2948,2005
106410804,106410804,410804,KAISER FND HOSP - REDWOOD CITY,1150 VETERANS BOULEVARD,REDWOOD CITY,94063,,NO,176c,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,213,Basic,10875,10539,21,,2065,2321,2761,2782,3039,2749,2014,1615,1742,347,,1063,876,1934,13,512,10193,6844,139,162,30,,,,20788,14,,,0,0,,302,306,3676,1775,13826,1852,174,,47,584,7,937,237,718,318,6452,1028,23,854,1376,1,645,1432,713,5889,444,1,1,2,92,,,33,20345,53,9,437,2,9,7,,21435,1667,1482,,1,53,121,126,210,402,481,655,1031,26,45,,298,188,347,4,166,5,2142,200,24,173,473,35,9,84,1795,355,2,0,0,0,0,0,21,1997,1037,83,12,49,39,777,2,519,113,152,197,363,83,127,42,10,50,391,50,185,,1,237,25,351,9,5,52,7,2386,42,2,11,13,9,,1,,3150,2005
106410806,106410806,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,,NO,176a,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,120,Basic,15754,14738,50,,2896,2714,4048,3892,4254,4163,2959,2752,2358,506,,3348,1083,2983,30,373,15922,6803,426,140,37,,,,29487,9,,,0,0,,443,447,5551,1463,19811,3270,218,,79,1008,7,1997,477,1263,550,7134,1392,48,1621,704,5,1172,3565,1014,8288,554,23,1,7,155,,,26,29102,145,8,516,2,1,2,,30542,2801,2564,,,50,157,188,442,706,895,1305,1620,,2,,1065,341,699,5,32,22,3201,360,36,243,669,7,2,113,3301,634,,0,0,0,0,0,38,3469,1643,183,32,14,69,1228,,843,224,312,311,451,100,202,55,7,81,735,122,611,,,332,35,688,6,4,5,17,4122,107,5,10,16,17,,1,,5365,2005
106410817,106410817,410817,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,94015,,NO,176d,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,250,Basic,11464,9861,,,2653,2245,3677,3083,2854,2076,1283,1467,1418,569,,2,,16885,,11,4426,1,263,513,30,,,,20496,11,,,0,0,,12,5148,4438,1018,7412,3309,448,,39,387,5,979,262,1077,564,5540,1306,20,1351,640,11,621,2863,1110,4102,1622,67,149,16,254,24,1,208,15191,2819,84,731,15,118,26,,21325,2832,2170,,,57,164,231,404,541,637,1226,1739,,3,,1867,326,576,14,4,1,2214,120,59,240,459,35,5,88,3049,946,1,0,0,0,0,0,767,3049,975,141,70,36,59,1348,3,722,271,279,246,385,105,156,97,3,52,749,129,362,,,308,39,345,6,9,6,11,4184,59,3,12,11,6,1,2,,5002,2005
106410828,106410828,410828,SETON MEDICAL CENTER - COASTSIDE,600 MARINE BOULEVARD,MOSS BEACH,94038,,NO,175.2,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),5,0,1790,1492,,,489,378,377,507,559,410,204,124,136,98,,1,,2474,,,783,24,206,11,4,,,,3023,31,,3,0,0,,4,548,453,215,1618,448,19,,4,60,1,157,53,163,128,1102,173,2,259,100,,82,384,203,392,272,19,21,2,14,1,2,76,2169,576,51,43,3,32,1,,3282,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,0,0,0,0,0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,2005
106410852,106410852,410852,PENINSULA MEDICAL CENTER,1783 EL CAMINO REAL,BURLINGAME,94010,,NO,176e,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,207,Basic,19177,16708,6,,4431,3359,4592,5154,5163,3971,2402,2435,3459,925,,3897,1386,5496,19,1948,474,22671,241,102,36,7,,,35455,19,,11,0,0,,20,831,9236,1254,21370,3200,762,,55,786,6,1803,352,1686,892,11070,2208,45,1988,759,25,790,3491,1483,7690,3680,156,311,16,217,58,32,369,24364,5175,234,855,76,336,12,,35891,3456,2743,,,241,269,383,608,612,697,1129,2179,22,59,,618,178,425,8,148,29,4793,63,60,258,381,123,9,129,3611,1563,2,0,0,0,0,0,343,3814,1800,221,21,53,59,1149,4,875,244,304,434,734,135,189,86,26,761,689,138,313,1,5,564,35,491,10,9,60,14,4813,75,10,11,95,6,5,1,,6199,2005
106410891,106410891,410891,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,,NO,176g,,04 - West Bay,San Mateo,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,355,Basic,9590,8142,,,2483,1872,2163,2595,2766,1910,1027,1080,1334,502,,859,615,4416,,851,69,10922,60,59,14,4,,,17533,40,,1,0,0,20,1,3055,3262,793,8388,2234,197,,26,354,,892,204,804,416,5406,1096,22,1481,355,11,421,2213,902,2932,1610,54,120,11,125,1,5,241,12272,2557,154,394,6,182,,,17732,1594,1284,,,31,75,164,291,335,356,562,1064,,,,109,118,236,,83,12,2320,53,24,94,379,21,4,59,1666,578,,0,0,0,0,0,134,1829,791,92,32,29,18,732,2,440,118,128,118,305,54,73,42,1,192,332,61,233,,,223,16,220,3,3,5,3,2324,41,4,6,21,8,1,,,2878,2005
106420483,106420483,420483,GOLETA VALLEY COTTAGE HOSPITAL,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,Level IV,NO,181a,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,67,Basic,6385,5749,,,1359,1998,3216,1419,1456,996,477,451,497,265,,395,317,2783,11,374,99,8155,,16,,,,,12118,,,,0,0,,,,,,,12134,145,,24,172,1,692,113,772,313,2955,520,10,1018,830,5,481,1133,841,2109,582,58,148,10,115,2,53,222,9017,1466,74,203,51,114,19,,12134,432,307,,,34,74,55,45,65,72,139,255,,,,11,10,92,2,17,6,601,46,4,14,51,7,12,26,450,129,,0,0,0,0,0,133,343,193,59,11,10,9,100,,152,49,32,35,108,20,9,8,,13,106,31,57,,,64,13,37,3,2,31,3,553,15,3,1,12,1,1,,,739,2005
106420491,106420491,420491,LOMPOC HEALTHCARE DISTRICT,508 EAST HICKORY,LOMPOC,93436,,NO,179,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,District,General Medical / Surgical,60,Basic,9798,7604,,,2878,2358,2991,2237,2401,1348,930,819,672,768,,327,1363,6962,35,118,58,8539,327,725,33,8,,,16174,58,,32,0,0,,45,6603,2577,1991,3865,2366,461,,25,374,3,977,159,748,344,4289,890,23,1299,622,18,571,2284,710,3605,1209,110,125,9,194,4,26,185,13089,1798,119,376,91,60,7,,17402,701,667,,,55,101,125,172,183,158,215,271,25,63,,21,86,422,1,8,14,816,54,17,45,21,3,7,3,1044,145,29,0,0,0,0,0,275,599,268,127,99,22,16,195,,295,88,61,56,179,33,20,13,2,23,227,35,102,,1,85,14,52,12,,14,4,1123,25,6,16,13,2,2,,,1368,2005
106420493,106420493,420493,MARIAN MEDICAL CENTER,1400 EAST CHURCH STREET,SANTA MARIA,93454,,NO,180.1,,10 - Santa Barbara/Ventura,Santa Barbara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,167,Basic,22993,18568,,,6697,4903,6848,4956,5326,3662,2076,2130,2391,2572,,890,1000,21193,22,123,96,18237,145,143,114,1,,,41051,16,,91,0,0,,,15185,7776,1206,11187,6207,1099,4,75,750,8,2465,572,1936,1650,8451,2728,38,2108,2261,41,961,4875,1722,9817,2475,151,305,30,351,73,326,258,32085,3544,190,1352,90,225,106,,41561,2789,2560,,,165,281,292,536,640,708,1075,1385,111,156,,160,105,1651,2,15,6,3410,72,47,322,610,65,34,87,3384,717,11,0,0,0,0,0,837,2988,1046,383,95,103,49,1167,5,890,299,300,207,645,102,113,71,9,56,906,116,289,4,18,390,41,388,18,27,322,21,3832,127,9,110,35,14,12,3,,5349,2005
