oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,CONTROL_TYPE_DESC,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,CONGRESSIONAL_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,SENATE_DISTRICT_DESC,LA_COUNTY_SPA_DESC,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,TYPE_CONTROL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,oshpd9,a_Dx_Invalid
106013619,013619,SAN LEANDRO HOSPITAL,ALAMEDA,Nonprofit - Corporation,General Acute Care Hospital,13855 EAST 14TH STREET,SAN LEANDRO,94578,50-99,NA,NA,,Fremont -- District 13,District 18,District 9,,ASHLAND/BROOKFIELD VILLAGE/CASTRO VALLEY SOUTH/ELMHURST/HAYWARD NORTHEAST/SAN LEANDRO NORTH CENTRAL/,Urban,,,,Emergency - Basic,13341,9677,,960,1764,5045,3889,3606,3694,1919,948,1063,130,,1439,11975,3978,152,782,416,4276,240,493,48,14,8,2,,12,744,,21172,183,33,,69,1369,4533,10057,2570,4489,528,86,441,,1224,425,1390,594,4567,1925,44,1222,1275,4,1385,2375,1203,4329,1,,1246,159,242,27,579,90,99,201,17606,1680,61,780,138,99,11,,23018,402,21699,917,1748,1356,,24,126,147,306,575,548,484,894,,,,388,1168,450,44,12,1022,20,135,66,109,331,98,,53,1635,677,,0,0,0,0,0,629,1948,54,240,233,3,75,611,471,229,205,338,298,45,72,57,9,66,393,69,163,,,,114,48,392,4,2,260,2189,39,3,6,19,25,,3,,,3104,189,2743,172,2012,106013619,
106013687,013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,ALAMEDA,Nonprofit - Corporation,Chemical Dep. Recovery Hospital,"3012 SUMMIT STREET, 5TH FLOOR",OAKLAND,94609,1-49,NA,NA,,Fremont -- District 13,District 18,District 9,,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,Urban,,,Non-Profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,1,1,,,,,,,,1,,,,3,,,1,,,,,,3,,,0,0,0,0,0,,,,3,1,,,,,,,,,,,,,4,,,,,,,,,,,,,4,,,,,,,,,,4,,4,,2012,106013687,
106014050,014050,VALLEYCARE MEDICAL CENTER,ALAMEDA,Nonprofit - Corporation,General Acute Care Hospital,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,150-199,NA,NA,,San Jose -- District 15,District 16,District 7,,DUBLIN/PLEASANTON/SANTA RITA/SUNOL,Urban,,,Non-Profit,Emergency - Basic,12999,11165,,2914,2662,3660,3408,3625,2941,1813,1194,1315,632,,2319,1618,3896,57,1374,91,14809,496,178,54,,2,1,3,,586,3,22817,24,,,,4712,3714,1247,11226,3265,634,74,572,2,1192,310,1293,496,6819,1075,15,1465,1026,37,1288,1991,867,5008,,,2105,148,240,19,311,7,153,263,16454,3115,225,817,119,166,22,,24164,542,22342,1280,2174,1864,,46,154,183,422,602,688,731,1132,26,54,,416,169,312,121,7,3008,5,139,42,170,435,54,45,51,2318,740,44,0,0,0,0,0,436,2256,163,1051,132,27,71,844,663,170,220,387,354,90,120,112,,46,640,110,174,,1,9,208,44,468,2,12,243,2951,46,5,7,22,15,2,10,3,,4038,176,3765,97,2012,106014050,
106034002,034002,SUTTER AMADOR HOSPITAL,AMADOR,Nonprofit - Corporation,General Acute Care Hospital,200 MISSION BLVD,JACKSON,95642,50-99,SMALL/RURAL,NA,,Rocklin -- District 4,District 5,District 8,,IONE/JACKSON/PINE GROVE/SUTTER CREEK,Rural,SMALL/RURAL,,Non-Profit,Emergency - Basic,9422,7393,,1408,1530,2341,1994,2052,2521,1800,1398,1511,260,,64,88,607,130,41,2,15883,664,64,28,14,1,,31,151,23,,15839,,,,,5485,4716,688,4229,1697,191,33,699,4,1246,403,1136,293,4473,765,26,1369,438,17,529,1884,978,2331,,,1404,141,117,8,109,2,45,382,11859,2173,67,352,45,94,17,,16815,55,16579,181,921,799,,23,58,63,125,248,351,361,487,2,2,,5,9,29,1,,1664,12,190,20,52,184,19,19,20,994,206,16,0,0,0,0,0,227,1128,36,200,129,15,16,358,292,41,106,252,181,21,18,48,,20,252,56,41,1,1,1,146,37,34,3,2,38,1418,6,2,9,8,10,,6,1,,1720,6,1705,9,2012,106034002,
106040802,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,BUTTE,Nonprofit - Corporation,General Acute Care Hospital,240 SPRUCE STREET,GRIDLEY,95948,1-49,SMALL/RURAL,NA,Level IV,St. Helena -- District 1,District 3,District 4,,BIGGS/EAST BIGGS/GRIDLEY,Rural,SMALL/RURAL,,Non-Profit,Emergency - Standby,4155,3502,,1027,908,1024,1008,967,876,609,588,497,153,,63,60,1883,36,225,5,5385,199,187,11,1,1,4,28,5,3,25,7150,42,,1,,3427,1866,78,1263,1023,49,20,213,6,711,91,488,217,2082,488,28,483,93,,218,889,328,1253,,,518,11,16,6,43,2,26,127,5586,1148,21,104,1,41,7,,7657,63,6545,1049,258,201,,7,25,32,54,50,83,89,118,,1,,3,3,72,9,11,360,1,20,8,13,3,5,1,3,318,88,,0,0,0,0,0,100,263,,52,44,,12,53,97,14,38,26,34,13,13,10,2,11,89,23,24,,,,25,1,1,,,4,420,2,,,4,,,2,,,459,9,402,48,2012,106040802,
106040875,040875,FEATHER RIVER HOSPITAL,BUTTE,Nonprofit - Corporation,General Acute Care Hospital,5974 PENTZ ROAD,PARADISE,95969,100-149,NA,NA,,St. Helena -- District 1,District 3,District 4,,MAGALIA/PARADISE/STIRLING CITY,Rural,,,Non-Profit,Emergency - Basic,10666,8114,1,1823,1735,2745,2289,2225,2450,1846,1405,1848,415,,64,127,459,,33,106,17992,247,286,30,13,4,,,160,1,4,17693,104,239,,,7475,5708,407,3414,1777,303,28,598,3,1269,234,1045,329,4532,1221,20,1169,776,12,602,1726,1019,3895,,,1519,110,176,11,136,11,18,263,13983,1888,109,374,66,111,6,,18781,9,18749,23,2036,1582,1,40,149,127,260,483,689,653,1166,14,38,,12,14,84,5,16,3488,,123,83,87,501,44,,27,2179,574,1,0,0,0,0,0,455,2371,63,471,259,17,43,648,600,136,223,450,407,95,72,85,1,29,460,92,260,,,1,251,67,296,3,1,60,2808,56,5,19,19,6,1,10,17,,3619,1,3613,5,2012,106040875,
106040937,040937,OROVILLE HOSPITAL,BUTTE,Nonprofit - Corporation,General Acute Care Hospital,2767 OLIVE HIGHWAY,OROVILLE,95966,100-149,NA,NA,Level III,St. Helena -- District 1,District 3,District 4,,OROVILLE/PALERMO/THERMALITO,Rural,,,Non-Profit,Emergency - Basic,12780,11042,,2279,2216,4429,3309,3766,3649,1710,987,905,572,,589,920,1504,577,340,7,19885,256,732,50,2,,,,,347,26,22369,36,4,,,12589,5105,798,3477,1853,478,35,478,7,1277,343,1098,437,5221,1997,21,2619,613,29,1079,2218,1312,4560,,,1760,115,190,19,386,28,288,411,17394,2247,195,525,91,131,42,,23822,306,23202,314,4691,3843,,182,628,711,1229,1729,1482,1138,1252,65,118,,224,257,345,91,9,7436,172,207,359,115,200,48,1,4,6677,888,35,0,0,0,0,0,2437,3867,151,989,1090,94,84,1115,1176,464,448,1113,848,218,63,266,14,144,1190,439,845,1,4,8,344,184,467,24,77,308,6794,146,15,56,59,8,4,46,2,,8534,186,8243,105,2012,106040937,
106040962,040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,Nonprofit - Corporation,General Acute Care Hospital,1531 ESPLANADE,CHICO,95926,200-299,NA,NA,Level II,St. Helena -- District 1,District 3,District 4,,CHAPMANTOWN/CHICO,Urban,,,Non-Profit,Emergency - Basic,17076,14924,,2759,3415,6887,3986,3961,3953,2642,1591,2148,658,,385,1104,4455,357,1452,88,24159,163,398,59,,,2,,670,510,,29906,292,,,,9746,7168,3001,8516,3569,576,82,847,7,1662,471,1521,465,7453,1996,54,1502,1121,39,1851,2438,1082,8833,,,2236,170,291,20,597,21,163,330,23900,2774,308,887,172,106,24,1,32000,437,29745,1818,4763,4704,,203,633,564,833,1394,1807,1555,2338,44,96,,107,186,826,275,27,7957,89,145,138,332,1124,411,57,37,5665,1555,3,0,0,0,0,0,1503,5440,144,1588,792,71,141,1632,1425,339,568,737,1520,230,227,286,6,135,1351,321,457,,7,14,714,124,622,80,41,88,7209,138,57,244,91,10,3,32,14,,9467,105,8898,464,2012,106040962,
106050932,050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,Nonprofit - Corporation,General Acute Care Hospital,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,1-49,SMALL/RURAL,NA,,Rocklin -- District 4,District 5,District 8,,ANGELS CAMP/ARNOLD/COPPEROPOLIS/MOUNTAIN RANCH/MURPHYS/SAN ANDREAS/VALLEY SPRINGS/WEST POINT,Rural,SMALL/RURAL,,,Emergency - Basic,3884,3766,,595,909,984,862,1003,1099,873,696,557,72,,48,91,352,28,56,58,7017,395,84,23,8,,,,128,82,4,6884,28,13,1,,1792,2120,797,1973,968,31,21,320,2,436,188,440,153,2345,347,19,621,154,2,459,584,396,1130,2,,675,45,57,16,68,19,60,154,5073,1122,36,230,35,44,16,,7650,35,7514,101,599,526,,18,31,37,68,183,237,259,292,,,,2,10,23,7,3,1075,5,78,9,47,174,14,3,,611,189,,0,0,0,0,0,141,756,14,136,78,,12,214,135,52,52,141,150,11,14,39,1,28,164,40,72,,,,86,33,101,2,7,37,782,32,1,9,14,6,,14,1,,1125,1,1120,4,2012,106050932,
106060870,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Nonprofit - Corporation,General Acute Care Hospital,199 EAST WEBSTER STREET,COLUSA,95932,1-49,SMALL/RURAL,NA,Level IV,Sacramento -- District 3,District 3,District 4,,COLUSA,Rural,SMALL/RURAL,,Non-Profit,Emergency - Standby,2856,2466,1,853,675,708,690,579,503,389,373,366,187,,36,76,2192,97,66,3,2853,266,55,9,3,,,,64,40,,4866,20,,,,1838,1151,322,1561,451,140,8,142,,269,71,232,50,1381,372,8,356,65,3,142,517,182,1385,,,389,16,37,2,44,16,63,89,3727,723,19,137,17,40,4,,5323,23,3974,1326,337,267,,17,38,43,67,83,100,87,145,3,21,,4,10,192,11,,386,1,53,18,14,20,,3,1,396,97,2,0,0,0,0,0,123,290,6,110,75,17,9,112,135,39,53,20,31,4,6,23,,11,110,11,22,,,1,20,10,19,,1,10,520,11,,2,4,,,4,3,,604,5,482,117,2012,106060870,
106070904,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,Public - District,General Acute Care Hospital,2000 VALE ROAD,SAN PABLO,94806,100-149,NA,NA,,Tracy -- District 11,District 15,District 9,,RICHMOND CENTRAL/SAN PABLO CENTRAL,Urban,,,District,Emergency - Basic,22808,16861,1,4886,4089,7161,5608,5497,5406,3110,1727,1461,724,1,1580,8888,23161,,1040,136,4865,406,486,77,34,19,,16,62,112,1,38012,221,72,4,148,7808,6553,4785,11144,9380,926,71,741,7,2476,620,2114,1279,8216,2979,63,2286,1142,10,1181,5958,2126,7471,4,,2372,256,227,3860,351,40,143,340,27528,3116,75,1008,77,222,55,,39670,180,38824,666,2918,2568,1,17,175,248,569,1036,1102,1018,1321,,,1,667,1971,845,103,10,1886,5,114,156,219,438,86,5,56,3481,894,38,0,0,0,0,0,1073,3069,101,484,760,1,116,1400,623,325,274,344,418,82,91,117,12,49,913,122,599,,1,,223,90,632,9,41,255,4095,49,3,11,26,28,11,12,2,,5487,119,4607,761,2012,106070904,
106070924,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,Public - City or County,General Acute Care Hospital,2500 ALHAMBRA AVENUE,MARTINEZ,94553,150-199,NA,NA,,Sacramento -- District 5,District 14,District 3,,CROCKETT/HERCULES/MARTINEZ WEST/PINOLE/PORT COSTA/RICHMOND NORTHEAST/RODEO,Urban,,,City/County,Emergency - Basic,28120,24565,5,3563,3936,10571,8973,9191,9284,4363,1224,567,1018,,2421,7883,13976,254,6537,45,21574,689,1222,4,784,,,,426,611,66,47831,1043,12,,2,21404,4429,2033,12305,12519,1140,125,956,16,2963,662,3012,1122,7183,4966,96,3117,3299,35,5139,4764,3119,10976,,,720,40,70,16,323,1702,97,258,47405,1226,34,473,70,41,215,,52690,1911,41829,8950,3030,2725,,138,853,790,1000,1376,872,410,291,25,,,574,990,1381,115,20,2536,139,164,71,77,78,134,13,216,4765,170,67,0,0,0,0,0,2627,1190,204,379,1355,483,89,694,873,333,335,235,361,108,170,150,9,878,415,239,358,,,25,165,72,323,29,26,227,4716,83,4,17,48,8,1,17,19,,5755,312,4629,814,2012,106070924,
106070934,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Nonprofit - Corporation,General Acute Care Hospital,3901 LONE TREE WAY,ANTIOCH,94509,100-149,NA,NA,,Oakland -- District 9,District 11,District 7,,BRENTWOOD CENTRAL AND WEST/OAKLEY,Urban,,,Non-Profit,Emergency - Basic,27406,19691,,7283,6208,8799,6586,6179,4946,2570,1536,1386,1604,,1838,13385,13152,27,772,66,17857,612,974,66,8,,,43,56,232,,45106,,,,,21594,6569,1181,8098,9655,1687,103,657,5,1965,551,2585,1156,9644,3206,31,2635,1315,93,1277,5749,2195,12243,,,3035,153,124,36,734,33,2,434,36235,4502,197,1191,105,273,43,,47097,341,42909,3847,3755,2983,,145,379,499,836,1197,1150,1015,1337,83,97,,390,1398,1260,92,7,3588,3,272,211,158,927,24,35,47,4242,822,,0,0,0,0,0,1522,3522,90,907,697,120,115,1400,1070,409,400,672,505,137,111,151,6,89,935,159,431,1,4,23,322,79,763,16,6,53,5347,67,5,15,37,12,2,13,1,,6738,146,6219,373,2012,106070934,
106070988,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Nonprofit - Corporation,General Acute Care Hospital,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,500+,NA,NA,Level II,Tracy -- District 11,District 16,District 7,,CLAYTON/CONCORD SOUTH/WALNUT CREEK CENTRAL AND EAST,Urban,,,Non-Profit,Emergency - Basic,20157,15673,,3424,3524,4145,3946,4577,4378,3407,3028,4760,641,,1989,1675,2443,72,3016,702,25933,163,165,70,25,34,2,3,26,233,,34671,341,73,,24,610,9253,2982,20412,2573,612,126,1049,5,1355,447,1698,594,10397,2361,19,1604,694,34,1115,2331,1281,10108,,,4184,104,282,20,296,2,280,364,24450,4174,292,1064,85,223,10,,35830,579,34572,679,5322,4831,,293,537,533,769,1093,1379,1773,3525,82,169,,594,508,419,464,134,8020,14,420,59,400,1712,310,58,155,5220,1809,10,0,0,0,0,0,546,6063,185,2923,436,111,115,1589,1472,363,577,816,2220,265,272,307,26,124,1116,252,506,,6,16,928,51,920,162,31,585,6642,159,95,418,66,60,2,30,3,1,10153,157,9859,137,2012,106070988,
106070990,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Nonprofit - Corporation,General Acute Care Hospital,1425 SOUTH MAIN STREET,WALNUT CREEK,94596,200-299,NA,NA,,Tracy -- District 11,District 16,District 7,,CLAYTON/CONCORD SOUTH/WALNUT CREEK CENTRAL AND EAST,Urban,,,Non-Profit,Emergency - Basic,24523,20322,5,3989,4328,4831,4526,5069,6019,5052,4402,5954,680,,4547,2226,5659,159,1203,580,30476,376,447,66,124,82,19,,5,358,17,42867,388,,4,97,1594,13140,564,28059,1493,643,300,1927,14,2642,874,2427,649,11178,2528,101,2486,1128,33,1546,3046,1219,12109,,,4144,163,648,29,219,31,207,480,32022,5117,309,1032,103,296,50,,44850,577,43039,1234,4233,3771,2,155,229,292,487,898,1339,1708,2712,65,121,,644,273,636,69,19,6338,27,191,78,279,1339,66,20,224,4589,1220,,0,0,0,0,0,105,5199,13,2596,93,51,85,1549,1322,294,432,1618,749,130,198,154,11,162,640,220,363,,5,23,563,29,869,4,20,417,5853,119,9,27,25,20,4,34,13,,8006,133,7770,103,2012,106070990,
106071018,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Nonprofit - Corporation,General Acute Care Hospital,2540 EAST STREET,CONCORD,94520,200-299,NA,NA,,Tracy -- District 11,District 14,District 7,,AVON/CLYDE/CONCORD CENTRAL/PITTSBURG SOUTHWEST,Urban,,,Non-Profit,Emergency - Basic,24238,18523,2,5308,4317,6664,5822,5954,5578,3465,2439,2274,942,,1179,5090,10560,87,6106,347,19394,617,316,82,50,7,3,3,128,574,,40346,446,,,191,14308,8944,1682,10610,7219,872,131,1096,3,2051,563,2455,1174,8773,2911,66,2339,1156,18,2011,4601,1880,10661,2,,2888,257,246,12,473,200,84,390,33038,3752,163,883,116,259,2,,42763,577,37162,5024,3558,3103,,55,277,377,661,1237,1322,1206,1518,,8,,389,666,758,561,,4276,11,142,129,265,853,108,19,56,3934,1150,5,0,0,0,0,0,925,3927,20,1436,353,35,115,1437,1086,378,432,615,676,113,146,186,13,110,811,182,323,,3,,295,87,837,4,35,357,4890,66,5,13,38,21,1,12,,,6661,200,6074,387,2012,106071018,
106074017,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,Investor - Corporation,General Acute Care Hospital,6001 NORRIS CANYON ROAD,SAN RAMON,94583,100-149,NA,NA,,San Jose -- District 15,District 16,District 7,,ALAMO/DANVILLE/DIABLO/SAN RAMON,Urban,,,Investor,Emergency - Basic,7645,6580,,1639,1741,1481,1681,2183,1886,1409,970,1067,168,,1050,666,693,5,1973,136,9702,137,192,21,51,4,4,,,81,,13709,25,1,,,194,2739,638,9715,939,165,44,492,3,720,175,769,217,4738,612,8,1038,240,9,420,991,450,3134,,,1582,76,126,1,60,16,89,221,9160,2317,138,291,45,101,2,,14225,163,13998,64,1478,1188,,70,90,152,293,345,407,430,842,14,23,,241,97,77,193,21,2037,,70,16,79,376,37,6,48,1645,388,1,0,0,0,0,0,104,1227,39,1279,17,9,26,482,529,83,208,207,243,73,58,63,,47,358,82,195,,2,1,159,9,273,2,2,166,1977,39,5,6,10,8,,8,2,,2666,39,2615,12,2012,106074017,
106074097,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Nonprofit - Corporation,General Acute Care Hospital,4501 SAND CREEK ROAD,ANTIOCH,94531,150-199,NA,NA,,Oakland -- District 9,District 11,District 7,,BRENTWOOD CENTRAL AND WEST/OAKLEY,Urban,,,Non-Profit,Emergency - Basic,21166,15578,1,4487,4861,4991,4342,4999,4358,3277,2399,2220,811,,2197,8336,7902,139,1090,454,16627,228,375,32,143,28,9,,3,177,,35350,159,13,25,203,5232,6984,469,21493,2567,652,180,1220,9,2114,667,1810,792,8170,2423,61,2254,726,33,1057,3476,1258,9843,,,2364,346,430,29,328,48,301,351,26992,4062,150,1015,75,213,41,,36745,317,34686,1742,2243,1890,,52,153,194,431,604,868,846,983,,2,,302,644,571,49,12,2542,13,200,35,157,695,35,5,83,2370,553,,0,0,0,0,0,177,2530,20,1327,79,29,49,899,641,145,186,940,380,54,107,99,6,36,341,103,115,,3,,180,22,514,9,19,338,2924,65,5,9,14,8,,24,2,,4133,39,3953,141,2012,106074097,
106084001,084001,SUTTER COAST HOSPITAL,DEL NORTE,Nonprofit - Corporation,General Acute Care Hospital,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,1-49,SMALL/RURAL,NA,Level IV,Marysville -- District 2,District 2,District 2,,CRESCENT CITY/GASQUET/KLAMATH/SMITH RIVER,Rural,SMALL/RURAL,,Non-Profit,Emergency - Basic,10462,9302,,1709,1650,3322,2732,2423,2855,1869,1402,1414,388,,217,183,1086,947,153,54,17124,600,182,36,17,,1,8,251,3,,18445,221,,,,8383,5119,1173,3047,2042,176,69,717,5,1425,259,880,414,3786,2028,40,1291,894,6,823,1746,1094,4111,,,1506,78,83,19,307,12,59,159,15512,1433,109,327,46,106,8,,19764,128,19360,276,956,769,,22,170,99,129,188,283,367,415,28,24,,46,7,24,5,,1583,60,98,22,74,165,11,,2,1142,205,6,0,0,0,0,0,258,1022,83,176,186,63,36,318,315,108,90,216,100,30,8,30,,20,312,44,29,,1,5,95,33,87,6,,22,1440,10,7,10,9,1,2,3,,,1725,14,1697,14,2012,106084001,
106090793,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Nonprofit - Corporation,General Acute Care Hospital,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,100-149,SMALL/RURAL,NA,,Rocklin -- District 4,District 5,District 1,,SOUTH LAKE TAHOE,Rural,SMALL/RURAL,,,Emergency - Basic,7460,7674,,1339,1514,3346,2185,1990,2238,1332,611,336,243,,305,256,2193,26,511,1,11842,267,193,20,1,,,1,77,21,11,14526,4,13,,,4966,2078,702,5093,2295,273,19,345,2,697,135,570,312,4765,960,11,686,475,9,607,1207,529,3531,,1,1981,48,47,10,249,2,62,205,9890,2006,207,305,20,81,21,,15134,93,14018,1023,854,763,,47,190,200,172,291,243,203,205,24,42,,47,16,192,36,2,1316,8,78,35,43,136,20,2,2,1222,77,2,0,0,0,0,0,390,613,52,472,90,153,26,205,303,58,67,87,254,26,28,40,,39,218,39,68,,2,4,139,12,71,2,7,57,1202,46,14,19,22,4,1,10,11,,1617,11,1503,103,2012,106090793,
106090933,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Nonprofit - Corporation,General Acute Care Hospital,1100 MARSHALL WAY,PLACERVILLE,95667,100-149,SMALL/RURAL,NA,Level III,Rocklin -- District 4,District 5,District 1,,COOL/DIAMOND SPRINGS/LATROBE/PILOT HILL/PLACERVILLE,Rural,SMALL/RURAL,,Non-Profit,Emergency - Basic,11841,9811,,2015,2405,3337,2671,2706,2848,1901,1526,1828,415,,117,173,1597,99,129,15,19522,703,420,53,93,4,,,,355,,19796,151,1,5,71,7875,5186,912,5828,1851,452,73,732,10,1337,323,1286,360,5941,1225,55,1198,943,19,970,1733,902,4093,,,1950,102,247,23,243,58,199,395,14521,2800,110,734,117,133,20,,21652,32,21111,509,2143,1761,,51,192,178,354,656,668,701,1094,1,9,,19,24,136,7,,3702,16,184,33,133,283,12,15,53,2538,645,8,0,0,0,0,0,775,2394,51,582,102,22,64,710,668,117,180,606,317,206,97,106,,69,500,104,136,,1,1,273,59,459,13,31,181,2718,63,5,44,25,7,1,18,7,,3904,5,3853,46,2012,106090933,
106100005,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Nonprofit - Corporation,General Acute Care Hospital,2755 HERNDON AVENUE,CLOVIS,93611,200-299,NA,NA,,Bakersfield -- District 22,District 23,District 8,,AUBERRY/CALWA/CENTERVILLE/CLOVIS EAST/DEL REY/FOWLER/FRIANT/SANGER/SHAVER LAKE,Rural,,,Non-Profit,Emergency - Basic,20564,13246,1,2130,3529,6981,5999,4759,4065,2645,1660,1642,401,,14,21,22360,109,677,8,10622,332,1330,36,198,27,2,40,28,223,2,31550,39,4,,,10996,3877,3264,10584,5090,1423,137,630,11,2503,450,2545,656,7390,2394,86,1766,758,15,1455,2808,1427,7357,,,2343,120,264,14,358,27,55,343,25829,2900,170,1098,141,127,22,,33811,351,32335,1125,2314,1635,,48,230,274,447,591,710,714,934,1,,,205,129,908,82,2,2610,13,135,68,153,382,79,,27,2550,555,,0,0,0,0,0,598,2073,29,946,303,64,63,782,932,201,273,350,322,48,103,55,1,36,452,91,173,1,2,,235,21,292,,11,67,3249,23,5,5,17,15,1,8,,,3949,109,3651,189,2012,106100005,
