This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"3262744C","83 MONUMENT",-120.6500,48.9939,1981,"RAWS","91992"
"3262A224","TACOMA CREEK",-117.4333,48.4833,1006,"RAWS","91995"
"3262C7C2","OWL MOUNTAIN",-118.3019,48.9469,1073,"RAWS","91997"
"3262F258","FALL MOUNTAI",-119.0419,44.2939,1813,"RAWS","92000"
"326335BC","SIERRA DE LA",-107.1167,32.5167,1524,"RAWS","92003"
"3267B692","CRAZY PEAK",-123.6036,41.9919,1210,"RAWS","92071"
"3276130E","BEAVERHEAD",-108.1000,33.4183,2042,"RAWS","92243"
"327676E8","BLUFF CREEK",-106.9400,48.8697,777,"RAWS","92247"
"3276866C","KING COULEE",-107.0400,47.7900,841,"RAWS","92248"
"3276C566","CANNONBALL C",-104.0697,46.4797,893,"RAWS","92252"
"3276E38A","DODGE CREEK",-105.5197,41.9597,2164,"RAWS","92254"
"32778496","PINE RIDGE",-108.3897,39.2297,2012,"RAWS","92260"
"327797E0","KETTLEMAN HI",-120.0500,36.0297,247,"RAWS","92261"
"3277C79C","MOJAVE RIVER",-116.0897,35.0497,290,"RAWS","92264"
"3277D4EA","PANAMINT",-117.0897,36.1100,2097,"RAWS","92265"
"3277F206","RICE VALLEY",-114.6997,34.0600,250,"RAWS","92267"
"32780410","JUNIPER CREE",-120.4725,41.3322,1333,"RAWS","92268"
"32781766","LYONS VALLEY",-123.0697,39.1197,975,"RAWS","92269"
"3278318A","ECHETA",-105.8397,44.4700,1317,"RAWS","92271"
"3278471A","COW CREEK",-107.5697,41.2700,2205,"RAWS","92272"
"3278546C","CAMP CREEK",-107.5500,42.3400,2249,"RAWS","92273"
"327861F6","MUDDY CREEK",-110.5400,41.4000,2124,"RAWS","92274"
"32787280","ANDERSON RID",-108.9497,42.4397,2475,"RAWS","92275"
"3278A4E8","RATTLESNAKE",-109.2614,44.5739,2561,"RAWS","92278"
"3278B79E","SPLIT ROCK C",-107.4000,43.5600,1829,"RAWS","92279"
"327BE0EC","KINGS POINT",-109.0997,40.8497,1728,"RAWS","92301"
"327CA1D2","EIGHT MILE D",-104.3197,33.6500,1127,"RAWS","92311"
"327D40DA","BLACK HILLS",-109.9497,33.0900,1006,"RAWS","92317"
"327D7540","SMITH PEAK",-113.3472,34.1147,762,"RAWS","92320"
"327D85C4","SALT CREEK-P",-120.6694,44.0467,1259,"RAWS","92321"
"3283B622","GRANTS",-107.6700,35.2417,2575,"RAWS","92383"
"3283C0B2","MAYHILL",-105.5000,32.9833,1999,"RAWS","92384"
"5210F06E","BADGER PEAK",-106.5008,45.6481,1323,"RAWS","92552"
"5211378A","ST. MARY",-113.4306,48.7375,1390,"RAWS","92556"
"5211411A","WOLF MOUNTAI",-107.1719,45.3131,1590,"RAWS","92557"
"521167F6","MAGPIE CREEK",-101.1444,43.3181,866,"RAWS","92559"
"FA45937A","HUNTER MOUNT",-117.4736,36.5625,2097,"RAWS","92894"
"04E01S","WARREN PEAK",-104.4333,44.4000,1987,"SNOTEL","93058"
"05G05S","WINDY PEAK",-105.5781,42.2800,2390,"SNOTEL","93061"
"05J04S","PHANTOM VALL",-105.8475,40.3992,2752,"SNOTEL","93063"
"05J06S","DEADMAN HILL",-105.7697,40.8056,3115,"SNOTEL","93065"
"05J10S","LAKE IRENE",-105.8197,40.4142,3261,"SNOTEL","93067"
"05J12S","STILLWATER C",-105.9197,40.2253,2658,"SNOTEL","93069"
"05J18S","COPELAND LAK",-105.5686,40.2078,2621,"SNOTEL","93070"
"05J40S","WILLOW PARK",-105.7333,40.4325,3261,"SNOTEL","93074"
"05J41S","LAKE ELDORA",-105.5894,39.9367,2957,"SNOTEL","93075"
"05K06S","ARROW",-105.7606,39.9153,2950,"SNOTEL","93078"
"05K09S","GRIZZLY PEAK",-105.8697,39.6461,3383,"SNOTEL","93079"
"05K14S","BERTHOUD SUM",-105.7778,39.8039,3444,"SNOTEL","93080"
"05M03S","CULEBRA #2",-105.1994,37.2094,3200,"SNOTEL","93087"
"05M14S","WHISKEY CK",-105.1222,37.2139,3115,"SNOTEL","93091"
"05N11S","RED RIVER PA",-105.3411,36.6992,3002,"SNOTEL","93095"
"05N18S","GALLEGOS PEA",-105.5578,36.1944,2987,"SNOTEL","93099"
"05P02S","PANCHUELA",-105.6639,35.8289,2560,"SNOTEL","93102"
"06G01S","CASPER MTN.",-106.3183,42.7339,2408,"SNOTEL","93108"
"06H09S","WEBBER SPRIN",-106.9269,41.1594,2804,"SNOTEL","93110"
"06H10S","OLD BATTLE",-106.9692,41.1547,3048,"SNOTEL","93111"
"06H13S","BROOKLYN LAK",-106.2319,41.3586,3121,"SNOTEL","93112"
"06H19S","SOUTH BRUSH",-106.5022,41.3292,2560,"SNOTEL","93113"
"06H20S","NORTH FRENCH",-106.3753,41.3306,3088,"SNOTEL","93114"
"06H23S","SAND LAKE",-106.2808,41.4625,3063,"SNOTEL","93116"
"06J01S","DRY LAKE",-106.7811,40.5339,2560,"SNOTEL","93120"
"06J03S","COLUMBINE",-106.6039,40.3947,2865,"SNOTEL","93121"
"06J05S","WILLOW CREEK",-106.0942,40.3469,2908,"SNOTEL","93122"
"06J06S","LYNX PASS",-106.6703,40.0781,2707,"SNOTEL","93123"
"06J09S","RABBIT EARS",-106.7403,40.3678,2865,"SNOTEL","93125"
"06J15S","ELK RIVER",-106.9686,40.8478,2652,"SNOTEL","93127"
"06K01S","HOOSIER PASS",-106.0597,39.3611,3475,"SNOTEL","93134"
"06K04S","INDEPENDENCE",-106.6117,39.0753,3231,"SNOTEL","93135"
"06K06S","NAST LAKE",-106.6069,39.2972,2652,"SNOTEL","93136"
"06K08S","FREMONT PASS",-106.1967,39.3797,3475,"SNOTEL","93137"
"06K14S","SUMMIT RANCH",-106.1578,39.7178,2865,"SNOTEL","93140"
"06K24S","COPPER MOUNT",-106.1708,39.4894,3216,"SNOTEL","93142"
"06K30S","KILN",-106.6144,39.3172,2926,"SNOTEL","93144"
"06K39S","VAIL MOUNTAI",-106.3800,39.6167,3139,"SNOTEL","93145"
"06K40S","BRUMLEY",-106.5417,39.0875,3231,"SNOTEL","93146"
"06K42S","HAGERMAN TUN",-106.5000,39.2667,3399,"SNOTEL","93147"
"06L02S","PARK CONE",-106.5897,38.8197,2926,"SNOTEL","93152"
"06L11S","BUTTE",-106.9528,38.8942,3097,"SNOTEL","93156"
"06M03S","UPPER SAN JU",-106.8353,37.4856,3109,"SNOTEL","93159"
"06M17S","WOLF CREEK S",-106.8017,37.4792,3353,"SNOTEL","93160"
"06M22S","CUMBRES TRES",-106.4517,37.0186,3060,"SNOTEL","93162"
"06N03S","CHAMITA",-106.6567,36.9561,2560,"SNOTEL","93165"
"06N04S","BATEMAN",-106.3211,36.5119,2835,"SNOTEL","93166"
"06N14S","HOPEWELL",-106.2633,36.7161,3048,"SNOTEL","93167"
"06P10S","SENORITA DIV",-106.8333,36.0019,2621,"SNOTEL","93170"
"07E06S","POWDER RIVER",-107.1333,44.1667,2890,"SNOTEL","93172"
"07E18S","BONE SPRINGS",-107.5833,44.6833,2850,"SNOTEL","93174"
"07E21S","BALD MTN.",-107.8442,44.8006,2859,"SNOTEL","93175"
"07E23S","SHELL CREEK",-107.4333,44.5000,2920,"SNOTEL","93176"
"07F02S","MIDDLE POWDE",-107.1833,43.6333,2365,"SNOTEL","93184"
"07H03S","SANDSTONE RS",-107.1706,41.1117,2484,"SNOTEL","93188"
"07H04S","BATTLE MOUNT",-107.2658,41.0539,2268,"SNOTEL","93189"
"07H05S","DIVIDE PEAK",-107.1522,41.3039,2707,"SNOTEL","93190"
"07J04S","CROSHO",-107.0572,40.1672,2774,"SNOTEL","93193"
"07J05S","RIPPLE CREEK",-107.2939,40.1081,3152,"SNOTEL","93194"
"07K01S","NORTH LOST T",-107.1436,39.0781,2804,"SNOTEL","93195"
"07K09S","MC CLURE PAS",-107.2881,39.1289,2896,"SNOTEL","93198"
"07K10S","NAVAL OILSHA",-107.9500,39.6000,2682,"SNOTEL","93199"
"07K11S","SCHOFIELD PA",-107.0486,39.0150,3261,"SNOTEL","93200"
"07K12S","BISON LAKE",-107.3567,39.7647,3316,"SNOTEL","93201"
"07K13S","TRAPPER LAKE",-107.2361,39.9986,2957,"SNOTEL","93202"
"07M11S","SPUD MOUNTAI",-107.7769,37.6986,3249,"SNOTEL","93205"
"07M12S","MOLAS LAKE",-107.6886,37.7492,3200,"SNOTEL","93206"
"07M14S","MINERAL CREE",-107.7264,37.8472,3060,"SNOTEL","93207"
"07M16S","UPPER RIO GR",-107.2600,37.7217,2865,"SNOTEL","93208"
"07M21S","MIDDLE CREEK",-107.0347,37.6197,3429,"SNOTEL","93209"
"07M27S","IDARADO",-107.6753,37.9339,2987,"SNOTEL","93210"
"07M29S","LIZARD HEAD",-107.9242,37.7992,3109,"SNOTEL","93211"
"07M30S","SLUMGULLION",-107.2039,37.9914,3487,"SNOTEL","93212"
"07M31S","VALLECITO",-107.5067,37.4850,3316,"SNOTEL","93213"
"07M32S","BEARTOWN",-107.5119,37.7139,3536,"SNOTEL","93214"
"07M33S","RED MOUNTAIN",-107.7133,37.8917,3414,"SNOTEL","93215"
"07M34S","STUMP LAKES",-107.6328,37.4761,3414,"SNOTEL","93216"
"08G03S","SOUTH PASS",-108.8333,42.5667,2755,"SNOTEL","93221"
"08K04S","MESA LAKES",-108.0583,39.0581,3048,"SNOTEL","93227"
"08L02S","COLUMBINE PA",-108.3822,38.4178,2865,"SNOTEL","93228"
"08M06S","EL DIENTE PE",-108.0214,37.7861,3048,"SNOTEL","93231"
"08M07S","LONE CONE",-108.1953,37.8917,2926,"SNOTEL","93232"
"08M08S","SCOTCH CREEK",-108.0078,37.6453,2774,"SNOTEL","93233"
"08S01S","FRISCO DIVID",-108.9450,33.7364,2438,"SNOTEL","93237"
"08S08S","SILVER CREEK",-108.7061,33.3708,2743,"SNOTEL","93238"
"09C01S","CRYSTAL LAKE",-109.5833,46.7917,1844,"SNOTEL","93241"
"09D06S","FISHER CREEK",-109.9503,45.0586,2774,"SNOTEL","93242"
"09E07S","PARKER PEAK",-109.9167,44.7333,2865,"SNOTEL","93248"
"09E08S","WOLVERINE",-109.6500,44.8000,2332,"SNOTEL","93249"
"09E09S","MARQUETTE",-109.2333,44.3000,2670,"SNOTEL","93250"
"09E10S","BEARTOOTH LA",-109.5833,44.9417,2829,"SNOTEL","93251"
"09E13S","BLACKWATER",-109.8000,44.3833,2981,"SNOTEL","93254"
"09F18S","YOUNTS PEAK",-109.8167,43.9333,2545,"SNOTEL","93259"
"09F21S","NEW FORK LAK",-109.9492,43.1131,2542,"SNOTEL","93261"
"09G09S","BIG SANDY OP",-109.2594,42.6458,2768,"SNOTEL","93269"
"09J01S","KING'S CABIN",-109.5439,40.7164,2661,"SNOTEL","93271"
"09J05S","MOSBY MTN.",-109.8889,40.6075,2896,"SNOTEL","93272"
"09J08S","HICKERSON PA",-109.9625,40.9069,2774,"SNOTEL","93273"
"09J16S","TROUT CREEK",-109.6731,40.7383,2865,"SNOTEL","93274"
"09K01S","EAST WILLOW",-109.5317,39.3122,2515,"SNOTEL","93275"
"09L03S","LASAL MOUNTA",-109.2714,38.4819,3002,"SNOTEL","93276"
"09M02S","CAMP JACKSON",-109.4872,37.8136,2621,"SNOTEL","93277"
"09R11S","BUCK SPRING",-109.8500,34.1167,2256,"SNOTEL","93279"
"09S01S","BALDY",-109.5033,33.9786,2781,"SNOTEL","93280"
"09S07S","CORONADO TRA",-109.1528,33.8039,2560,"SNOTEL","93284"
"09S11S","HANNAGAN MEA",-109.3094,33.6536,2749,"SNOTEL","93285"
"09S18S","WILDCAT",-109.4797,33.7583,2393,"SNOTEL","93286"
"10C06S","SPUR PARK",-110.6222,46.7464,2469,"SNOTEL","93288"
"10D07S","NORTHEAST EN",-110.0139,45.0064,2240,"SNOTEL","93295"
"10D13S","LICK CREEK",-110.9661,45.5044,2091,"SNOTEL","93298"
"10D16S","SHOWER FALLS",-110.9578,45.4011,2469,"SNOTEL","93300"
"10D31S","BOX CANYON",-110.2492,45.2722,2033,"SNOTEL","93303"
"10E03S","CANYON",-110.5000,44.7333,2420,"SNOTEL","93306"
"10E06S","SYLVAN LAKE",-110.1500,44.4833,2566,"SNOTEL","93307"
"10E07S","THUMB DIVIDE",-110.5775,44.3706,2432,"SNOTEL","93308"
"10E09S","LEWIS LAKE D",-110.6664,44.2086,2393,"SNOTEL","93309"
"10E10S","COULTER CREE",-110.5667,44.1667,2140,"SNOTEL","93310"
"10E15S","GRASSY LAKE",-110.8347,44.1264,2214,"SNOTEL","93312"
"10E17S","TWO OCEAN PL",-110.2214,44.1519,2816,"SNOTEL","93313"
"10F02S","BASE CAMP",-110.4436,43.9442,2143,"SNOTEL","93315"
"10F16S","LOOMIS PARK",-110.1394,43.1736,2512,"SNOTEL","93318"
"10F17S","EAST RIM DIV",-110.1958,43.1308,2417,"SNOTEL","93319"
"10F19S","GROS VENTRE",-110.1303,43.3903,2667,"SNOTEL","93320"
"10F23S","PHILLIPS BEN",-110.9128,43.5169,2499,"SNOTEL","93321"
"10G02S","BLIND BULL S",-110.6089,42.9644,2713,"SNOTEL","93324"
"10G08S","SALT RIVER S",-110.9100,42.5064,2316,"SNOTEL","93325"
"10G12S","KELLEY R.S.",-110.8017,42.2653,2493,"SNOTEL","93326"
"10G13S","SNIDER BASIN",-110.5314,42.4947,2457,"SNOTEL","93327"
"10G15S","TRIPLE PEAK",-110.5914,42.7639,2591,"SNOTEL","93328"
"10G20S","SPRING CREEK",-110.6608,42.5250,2743,"SNOTEL","93329"
"10G22S","INDIAN CREEK",-110.6775,42.3014,2873,"SNOTEL","93330"
"10G23S","WILLOW CREEK",-110.8350,42.8150,2576,"SNOTEL","93331"
"10G24S","HAMS FORK",-110.6778,42.1453,2390,"SNOTEL","93332"
"10G25S","COTTONWOOD C",-110.8142,42.6456,2316,"SNOTEL","93333"
"10J01S","HOLE-IN-ROCK",-110.1853,40.9219,2789,"SNOTEL","93334"
"10J04S","HEWINTA",-110.4836,40.9503,2896,"SNOTEL","93335"
"10J10S","LAKEFORK #1",-110.4331,40.5972,3078,"SNOTEL","93337"
"10J18S","ROCK CREEK",-110.6928,40.5489,2408,"SNOTEL","93339"
"10J20S","STEEL CREEK",-110.5042,40.9094,3078,"SNOTEL","93340"
"10J25S","LAKEFORK BAS",-110.6208,40.7378,3322,"SNOTEL","93341"
"10J26S","FIVE POINTS",-110.4675,40.7181,3328,"SNOTEL","93342"
"10J29S","LIGHTNING LA",-110.7500,40.7167,3200,"SNOTEL","93343"
"10J30S","BROWN DUCK",-110.5847,40.5806,3231,"SNOTEL","93344"
"10J35S","LILY LAKE",-110.7981,40.8647,2758,"SNOTEL","93345"
"10J41S","ATWOOD LAKE",-110.2833,40.7333,3304,"SNOTEL","93346"
"10J44S","HAYDEN FORK",-110.8847,40.7967,2774,"SNOTEL","93348"
"10K01S","INDIAN CANYO",-110.7461,39.8917,2774,"SNOTEL","93351"
"10K02S","WHITE RIVER",-110.9875,39.9644,2606,"SNOTEL","93352"
"10R04S","HEBER",-110.7542,34.3119,2329,"SNOTEL","93354"
"10S01S","WORKMAN CREE",-110.9175,33.8122,2103,"SNOTEL","93355"
"11C04S","TIZER BASIN",-111.8531,46.3492,2097,"SNOTEL","93358"
"11D08S","CLOVER MEADO",-111.8456,45.0186,2621,"SNOTEL","93359"
"11D26S","TABLE MOUNTA",-111.5864,45.8028,1353,"SNOTEL","93364"
"11E10S","ISLAND PARK",-111.3850,44.4200,1917,"SNOTEL","93369"
"11E24S","TEPEE CREEK",-111.7106,44.7853,2438,"SNOTEL","93370"
"11E29S","CARROT BASIN",-111.2936,44.9619,2743,"SNOTEL","93371"
"11E30S","WHISKEY CREE",-111.1500,44.6108,2073,"SNOTEL","93372"
"11E31S","MADISON PLAT",-111.1161,44.5869,2362,"SNOTEL","93373"
"11E35S","BLACK BEAR",-111.1286,44.5081,2490,"SNOTEL","93374"
"11E36S","WHITE ELEPHA",-111.4114,44.5331,2350,"SNOTEL","93375"
"11E37S","CRAB CREEK",-111.9931,44.4197,2091,"SNOTEL","93376"
"11E38S","BEAVER CREEK",-111.3575,44.9503,2393,"SNOTEL","93377"
"11E39S","SHORT CREEK",-111.9525,44.9758,2134,"SNOTEL","93378"
"11F02S","PINE CREEK P",-111.2122,43.5708,2048,"SNOTEL","93379"
"11F11S","SHEEP MTN.",-111.6878,43.2094,2003,"SNOTEL","93380"
"11G01S","SOMSEN RANCH",-111.3589,42.9525,2073,"SNOTEL","93381"
"11G05S","SLUG CREEK D",-111.2983,42.5622,2202,"SNOTEL","93382"
"11G06S","EMIGRANT SUM",-111.5608,42.3603,2252,"SNOTEL","93383"
"11G30S","SEDGWICK PEA",-111.9561,42.5247,2393,"SNOTEL","93384"
"11G33S","GIVEOUT",-111.1658,42.4128,2112,"SNOTEL","93386"
"11H21S","HORSE RIDGE",-111.4458,41.3136,2487,"SNOTEL","93391"
"11H30S","BEN LOMOND T",-111.9211,41.3833,1829,"SNOTEL","93393"
"11H55S","DRY BREAD PO",-111.5378,41.4131,2545,"SNOTEL","93398"
"11H57S","MONTE CRISTO",-111.4967,41.4658,2731,"SNOTEL","93399"
"11J01S","CHALK CREEK",-111.0478,40.8550,2774,"SNOTEL","93403"
"11J02S","CHALK CREEK",-111.0692,40.8850,2499,"SNOTEL","93404"
"11J08S","STRAWBERRY D",-111.2200,40.1900,2560,"SNOTEL","93405"
"11J11S","FARMINGTON",-111.8094,40.9747,2438,"SNOTEL","93406"
"11J21S","TIMPANOGOS D",-111.6164,40.4281,2481,"SNOTEL","93408"
"11J23S","DANIELS-STRA",-111.2567,40.2953,2438,"SNOTEL","93409"
"11J32S","CURRANT CREE",-111.0897,40.3572,2438,"SNOTEL","93410"
"11J46S","BEAVER DIVID",-111.0978,40.6125,2524,"SNOTEL","93413"
"11J52S","PARLEY'S SUM",-111.6286,40.7619,2286,"SNOTEL","93414"
"11J53S","SMITH & MORE",-111.1178,40.7900,2316,"SNOTEL","93415"
"11J56S","THAYNES CANY",-111.5328,40.6203,2804,"SNOTEL","93416"
"11J57S","BRIGHTON",-111.5828,40.5992,2667,"SNOTEL","93417"
"11J64S","LOOKOUT PEAK",-111.7092,40.8372,2499,"SNOTEL","93418"
"11J65S","MILL-D NORTH",-111.6367,40.6581,2731,"SNOTEL","93419"
"11K03S","MAMMOTH-COTT",-111.3189,39.6831,2682,"SNOTEL","93424"
"11K09S","SEELEY CREEK",-111.4331,39.3103,3048,"SNOTEL","93425"
"11K15S","DILL'S CAMP",-111.4683,39.0458,2804,"SNOTEL","93427"
"11K21S","CLEAR CREEK",-111.2831,39.8664,2804,"SNOTEL","93428"
"11K22S","CLEAR CREEK",-111.2506,39.8928,2530,"SNOTEL","93429"
"11K31S","BUCK FLAT",-111.4364,39.1336,2987,"SNOTEL","93431"
"11L04S","BLACK FLAT-U",-111.5972,38.6797,2865,"SNOTEL","93436"
"11L05S","DONKEY RESER",-111.4744,38.2081,2987,"SNOTEL","93437"
"11M03S","WIDTSOE #3",-111.8817,37.8367,2896,"SNOTEL","93439"
"11P13S","FRY",-111.8436,35.0728,2195,"SNOTEL","93443"
"11R03S","MORMON MOUNT",-111.5183,34.9408,2286,"SNOTEL","93444"
"11R06S","BAKER BUTTE",-111.4064,34.4564,2225,"SNOTEL","93446"
"11R08S","SUGAR LOAF",-111.5167,34.6167,1865,"SNOTEL","93448"
"12A02S","DUPUYER CREE",-112.7586,48.0625,1753,"SNOTEL","93451"
"12B12S","MOUNT LOCKHA",-112.8228,47.9169,1951,"SNOTEL","93452"
"12B13S","WALDRON",-112.7906,47.9203,1707,"SNOTEL","93453"
"12B14S","COPPER CAMP",-112.7297,47.0822,2118,"SNOTEL","93454"
"12C11S","ROCKER PEAK",-112.2622,46.3572,2438,"SNOTEL","93457"
"12C13S","FROHNER MEAD",-112.1928,46.4356,1975,"SNOTEL","93458"
"12E08S","BEAGLE SPRIN",-112.9831,44.4725,2697,"SNOTEL","93464"
"12J05S","DESERET PEAK",-112.6167,40.4667,2819,"SNOTEL","93467"
"12J06S","ROCKY BASIN-",-112.2239,40.4425,2713,"SNOTEL","93468"
"12J07S","MINING FORK",-112.6117,40.4942,2438,"SNOTEL","93469"
"12K01S","VERNON CREEK",-112.4147,39.9369,2286,"SNOTEL","93472"
"12L07S","BIG FLAT",-112.3567,38.3019,3136,"SNOTEL","93477"
"12L15S","PINE CREEK",-112.2489,38.8825,2682,"SNOTEL","93479"
"13A15S","BADGER PASS",-113.0239,48.1308,2103,"SNOTEL","93489"
"13A19S","FLATTOP MTN.",-113.8572,48.8019,1920,"SNOTEL","93490"
"13A26S","PIKE CREEK",-113.3281,48.3031,1807,"SNOTEL","93493"
"13A27S","MANY GLACIER",-113.6714,48.7969,1494,"SNOTEL","93494"
"13C03S","SKALKAHO SUM",-113.7725,46.2428,2210,"SNOTEL","93501"
"13C13S","BLACK PINE",-113.4303,46.4144,2198,"SNOTEL","93502"
"13C31S","N FK ELK CRE",-113.2764,46.8725,1905,"SNOTEL","93503"
"13C33S","COMBINATION",-113.3933,46.4661,1707,"SNOTEL","93504"
"13C38S","LUBRECHT FLU",-113.3228,46.8822,1426,"SNOTEL","93506"
"13C39S","DALY CREEK",-113.8533,46.1997,1762,"SNOTEL","93507"
"13D10S","BLOODY DICK",-113.5014,45.1639,2316,"SNOTEL","93510"
"13D22S","SADDLE MTN.",-113.9683,45.6931,2420,"SNOTEL","93513"
"13E06S","MOONSHINE",-113.3989,44.4153,2268,"SNOTEL","93515"
"13E27S","HILTS CREEK",-113.4731,44.0178,2438,"SNOTEL","93519"
"13F03S","BEAR CANYON",-113.9386,43.7442,2408,"SNOTEL","93520"
"13F04S","GARFIELD R.S",-113.9308,43.6106,1999,"SNOTEL","93521"
"13F09S","SWEDE PEAK",-113.9686,43.6253,2329,"SNOTEL","93522"
"13M04S","LITTLE GRASS",-113.8461,37.4864,1859,"SNOTEL","93527"
"14A12S","STAHL PEAK",-114.8631,48.9089,1838,"SNOTEL","93532"
"14A14S","HAND CREEK",-114.8403,48.3078,1535,"SNOTEL","93533"
"14C04S","SAVAGE PASS",-114.6317,46.4664,1881,"SNOTEL","93536"
"14C05S","LOLO PASS",-114.5811,46.6347,1597,"SNOTEL","93537"
"14C12S","TWIN LAKES",-114.5053,46.1433,1951,"SNOTEL","93538"
"14C13S","TWELVEMILE C",-114.4475,46.1431,1707,"SNOTEL","93539"
"14D02S","NEZ PERCE CA",-114.4800,45.7311,1722,"SNOTEL","93540"
"14E04S","MORGAN CREEK",-114.2686,44.8431,2316,"SNOTEL","93542"
"14F02S","STICKNEY MIL",-114.2089,43.8611,2265,"SNOTEL","93543"
"14F03S","LOST-WOOD DI",-114.2636,43.8250,2408,"SNOTEL","93544"
"14F04S","VIENNA MINE",-114.8528,43.7994,2731,"SNOTEL","93545"
"14F08S","DOLLARHIDE S",-114.6742,43.6025,2566,"SNOTEL","93546"
"14F11S","SOLDIER R.S.",-114.8269,43.4839,1750,"SNOTEL","93547"
"14F12S","GALENA SUMMI",-114.7136,43.8747,2676,"SNOTEL","93548"
"14F16S","HYNDMAN",-114.1589,43.7097,2268,"SNOTEL","93549"
"14F17S","GALENA",-114.6725,43.8772,2268,"SNOTEL","93550"
"14G02S","MAGIC MOUNTA",-114.2856,42.1822,2097,"SNOTEL","93553"
"14K02S","BERRY CREEK",-114.6231,39.3194,2774,"SNOTEL","93555"
"15A03S","HAWKINS LAKE",-115.9539,48.9722,1966,"SNOTEL","93558"
"15A08S","BANFIELD MOU",-115.4428,48.5703,1707,"SNOTEL","93560"
"15B14S","LOST LAKE",-115.9608,47.0808,1862,"SNOTEL","93564"
"15C04S","SHANGHI SUMM",-115.7419,46.5661,1393,"SNOTEL","93566"
"15C06S","HEMLOCK BUTT",-115.6336,46.4811,1771,"SNOTEL","93568"
"15C09S","CRATER MEADO",-115.2883,46.5631,1817,"SNOTEL","93569"
"15C10S","HOODOO BASIN",-115.0339,46.9753,1844,"SNOTEL","93570"
"15C16S","COOL CREEK",-115.2953,46.7636,1914,"SNOTEL","93571"
"15E02S","BIG CREEK SU",-115.7958,44.6261,2006,"SNOTEL","93574"
"15E04S","DEADWOOD SUM",-115.5633,44.5444,2091,"SNOTEL","93575"
"15E08S","COZY COVE",-115.6550,44.2883,1640,"SNOTEL","93576"
"15E11S","BANNER SUMMI",-115.2344,44.3033,2146,"SNOTEL","93578"
"15F01S","MORES CREEK",-115.6656,43.9319,1859,"SNOTEL","93579"
"15F05S","TRINITY MTN.",-115.4378,43.6286,2368,"SNOTEL","93581"
"15F06S","PRAIRIE",-115.5725,43.5050,1463,"SNOTEL","93582"
"15F14S","GRAHAM GUARD",-115.2739,43.9539,1734,"SNOTEL","93585"
"15H03S","SEVENTYSIX C",-115.4722,41.7369,2164,"SNOTEL","93588"
"15H04S","BIG BEND",-115.6889,41.7619,2042,"SNOTEL","93589"
"15J09S","GREEN MOUNTA",-115.5253,40.3844,2438,"SNOTEL","93596"
"15J15S","HOLE-IN-MOUN",-115.0961,40.9411,2408,"SNOTEL","93598"
"16A08S","BEAR MOUNTAI",-116.0731,48.3050,1646,"SNOTEL","93604"
"16C20S","ELK BUTTE",-116.1228,46.8400,1734,"SNOTEL","93612"
"16D09S","BRUNDAGE RES",-116.1325,45.0431,1920,"SNOTEL","93614"
"16E05S","SQUAW FLAT",-116.2486,44.7708,1902,"SNOTEL","93615"
"16E11S","BEAR BASIN",-116.1431,44.9525,1631,"SNOTEL","93617"
"16F07S","ORCHARD RANG",-115.9967,43.3222,960,"SNOTEL","93621"
"16G01S","SOUTH MTN.",-116.9008,42.7650,1981,"SNOTEL","93623"
"16H02S","JACK CREEK U",-116.0089,41.5469,2210,"SNOTEL","93625"
"16H04S","JACKS PEAK",-116.0181,41.5169,2566,"SNOTEL","93626"
"16H05S","LAUREL DRAW",-116.0281,41.7769,2042,"SNOTEL","93627"
"16H08S","FAWN CREEK",-116.1014,41.8211,2134,"SNOTEL","93629"
"17B04S","QUARTZ PEAK",-117.0867,47.8833,1433,"SNOTEL","93632"
"17C05S","TOUCHET",-117.8506,46.1186,1686,"SNOTEL","93635"
"17D06S","MOSS SPRINGS",-117.6875,45.2717,1783,"SNOTEL","93638"
"17D07S","TAYLOR GREEN",-117.5508,45.0772,1750,"SNOTEL","93639"
"17D08S","SCHNEIDER ME",-117.1653,45.0011,1646,"SNOTEL","93640"
"17D18S","MT. HOWARD",-117.1731,45.2647,2411,"SNOTEL","93641"
"17H02S","BUCKSKIN LOW",-117.5322,41.7511,2042,"SNOTEL","93643"
"17H07S","LAMANCE CREE",-117.6314,41.5153,1829,"SNOTEL","93644"
"17H08S","GRANITE PEAK",-117.5661,41.6706,2377,"SNOTEL","93645"
"18D04S","EMIGRANT SPR",-118.4539,45.5581,1196,"SNOTEL","93648"
"18D19S","HIGH RIDGE",-118.1053,45.6975,1518,"SNOTEL","93652"
"18D20S","BOWMAN SPRIN",-118.4672,45.3644,1396,"SNOTEL","93653"
"18E08S","GOLD CENTER",-118.3117,44.7639,1628,"SNOTEL","93657"
"18E16S","BLUE MOUNTAI",-118.5175,44.2478,1798,"SNOTEL","93659"
"18F01S","ROCK SPRINGS",-118.8381,44.0092,1554,"SNOTEL","93661"
"18G01S","SILVIES",-118.6881,42.7531,2103,"SNOTEL","93662"
"18G02S","FISH CREEK",-118.6264,42.7106,2408,"SNOTEL","93663"
"19A02S","SALMON MEADO",-119.8381,48.6547,1372,"SNOTEL","93665"
"19D02S","ARBUCKLE MTN",-119.2542,45.1906,1646,"SNOTEL","93667"
